p,e,n,poly,factorization
613,1,2,x^2 + x + 6,2^3 * 3^2 * 17 * 307
613,1,3,x^3 + x^2 + 2,2^2 * 3^3 * 7 * 17 * 17923
613,1,4,x^4 + x^3 + 13,2^4 * 3^2 * 5 * 17 * 53 * 307 * 709
613,1,5,x^5 + x^4 + 2,2^2 * 3^2 * 17 * 131 * 20161 * 53551
613,1,6,x^6 + x^5 + 13,2^3 * 3^3 * 7 * 17 * 307 * 17923 * 375157
613,1,7,x^7 + x^6 + 2,2^2 * 3^2 * 17 * 43 * 71 * 55721 * 312410911
613,1,8,x^8 + x^7 + 86,2^5 * 3^2 * 5 * 17 * 53 * 307 * 709 * 70601170681
613,1,9,x^9 + x^8 + 11,2^2 * 3^4 * 7 * 17 * 19 * 379 * 17923 * 154981 * 15847849
613,1,10,x^10 + x^9 + 45,2^3 * 3^2 * 11 * 17 * 61 * 131 * 307 * 881 * 20161 * 53551 * 238471
613,1,11,x^11 + x^10 + 132,2^2 * 3^2 * 17 * 2332903 * 7221259 * 445455365264339
613,1,12,x^12 + x^11 + 150,2^4 * 3^3 * 5 * 7 * 13 * 17 * 53 * 109 * 307 * 709 * 5521 * 17923 * 18049 * 375157
613,1,13,x^13 + x^12 + 94,2^2 * 3^2 * 17 * 15263 * 42017 * 18910643831 * 232521698460221
613,1,14,x^14 + x^13 + 53,2^3 * 3^2 * 17 * 29 * 43 * 71 * 307 * 55721 * 312410911 * 1826656777517153
613,1,15,x^15 + x^14 + 53,2^2 * 3^3 * 7 * 17 * 131 * 811 * 17923 * 20161 * 53551 * 5733241 * 4281083449771
613,1,16,x^16 + x^15 + 42,2^6 * 3^2 * 5 * 17 * 53 * 113 * 307 * 709 * 70601170681 * 88221686751452970497
613,1,17,x^17 + x^16 + 126,2^2 * 3^2 * 17^2 * 1123 * 72504389 * 287662777856254792631821878110639
613,1,18,x^18 + x^17 + 134,2^3 * 3^4 * 7 * 17 * 19 * 37 * 127 * 307 * 379 * 17923 * 19423 * 154981 * 375157 * 15847849 * 581354569
613,1,19,x^19 + x^18 + 54,2^2 * 3^2 * 17 * 1103 * 2053 * 2538097 * 728015095055701 * 35758931376636747205001
613,1,20,x^20 + x^19 + 95,2^4 * 3^2 * 5^2 * 11 * 17 * 41 * 53 * 61 * 131 * 307 * 709 * 881 * 20161 * 53551 * 238471 * 97258771446375426421
613,1,21,x^21 + x^20 + 33,2^2 * 3^3 * 7^2 * 17 * 43 * 71 * 17923 * 55721 * 312410911 * 401530559283125354562080410956847
613,1,22,x^22 + x^21 + 74,2^3 * 3^2 * 17 * 23 * 307 * 42461 * 2332903 * 7221259 * 445455365264339 * 7659118599474378811039
613,1,23,x^23 + x^22 + 134,2^2 * 3^2 * 17 * 47 * 139 * 25815256247831656853726042407 * 125270956446049903214798589193
