p,e,n,poly,factorization
3623,1,2,x^2 + x + 7,2^4 * 3 * 151 * 1811
3623,1,3,x^3 + x^2 + 2,2 * 7 * 13 * 157 * 919 * 1811
3623,1,4,x^4 + x^3 + 15,2^5 * 3 * 5 * 73 * 151 * 1811 * 17981
3623,1,5,x^5 + x^4 + 2,2 * 11 * 271 * 1811 * 19751 * 2927131
3623,1,6,x^6 + x^5 + 14,2^4 * 3^2 * 7 * 13 * 151 * 157 * 919 * 1429 * 1811 * 3061
3623,1,7,x^7 + x^6 + 4,2 * 43^3 * 1811 * 35911 * 353263 * 2242843
3623,1,8,x^8 + x^7 + 46,2^6 * 3 * 5 * 17^2 * 73 * 151 * 241 * 1811 * 17981 * 1236882529
3623,1,9,x^9 + x^8 + 38,2 * 7 * 13 * 37 * 157 * 919 * 1811 * 35227 * 5562829 * 311915467
3623,1,10,x^10 + x^9 + 20,2^4 * 3 * 11 * 31 * 151 * 271 * 1811 * 19751 * 2927131 * 5556378054251
3623,1,11,x^11 + x^10 + 2,2 * 23 * 1811 * 16946319585823796920784583639186671
3623,1,12,x^12 + x^11 + 46,2^5 * 3^2 * 5 * 7 * 13 * 73 * 151 * 157 * 919 * 1429 * 1811 * 3061 * 17981 * 23029 * 7481664397
3623,1,13,x^13 + x^12 + 26,2 * 1811 * 4699783661 * 1088584207078727444002765173101621
3623,1,14,x^14 + x^13 + 66,2^4 * 3 * 43^3 * 113 * 151 * 239 * 1811 * 35911 * 63127 * 353263 * 512009 * 2242843 * 2590127
3623,1,15,x^15 + x^14 + 17,2 * 7 * 11 * 13 * 157 * 271 * 919 * 1811 * 19751 * 2927131 * 29677463821521494865172282081
3623,1,16,x^16 + x^15 + 45,2^7 * 3 * 5 * 17^2 * 73 * 151 * 241 * 1249 * 1811 * 12049 * 17981 * 99793 * 1236882529 * 9883326783714337
3623,1,17,x^17 + x^16 + 49,2 * 1811 * 16763 * 473519 * 2402441 * 133916012995993 * 345174604602012669749972381
3623,1,18,x^18 + x^17 + 71,2^4 * 3^3 * 7 * 13 * 19 * 37 * 151 * 157 * 919 * 1429 * 1811 * 3061 * 35227 * 5562829 * 311915467 * 352165447 * 112664840437
3623,1,19,x^19 + x^18 + 25,2 * 1811 * 11570440695029411754932399498105408167915227955902505151868535513
3623,1,20,x^20 + x^19 + 120,2^5 * 3 * 5^2 * 11 * 31 * 61 * 73 * 151 * 271 * 1811 * 5821 * 17981 * 19751 * 71881 * 2927131 * 5556378054251 * 232613593361132381
3623,1,21,x^21 + x^20 + 8,2 * 7^2 * 13 * 43^3 * 157 * 337 * 919 * 1811 * 35911 * 353263 * 2242843 * 2167565248068919663002105239527694593591
