p,e,n,poly,factorization
1543,1,2,x^2 + x + 12,2^4 * 3 * 193 * 257
1543,1,3,x^3 + x^2 + 13,2 * 3^2 * 13^2 * 37 * 127 * 257
1543,1,4,x^4 + x^3 + 22,2^5 * 3 * 5^2 * 17 * 193 * 257 * 2801
1543,1,5,x^5 + x^4 + 4,2 * 3 * 11 * 257 * 2591 * 199014701
1543,1,6,x^6 + x^5 + 73,2^4 * 3^2 * 7 * 13^2 * 37 * 127 * 151 * 193 * 257 * 2251
1543,1,7,x^7 + x^6 + 4,2 * 3 * 197 * 257 * 68550540365454869
1543,1,8,x^8 + x^7 + 12,2^6 * 3 * 5^2 * 17 * 73 * 193 * 257 * 881 * 2801 * 44069177
1543,1,9,x^9 + x^8 + 15,2 * 3^3 * 13^2 * 19^2 * 37 * 127 * 257 * 25471 * 489239038549
1543,1,10,x^10 + x^9 + 23,2^4 * 3 * 11 * 193 * 257 * 2591 * 2239331 * 2529671 * 199014701
1543,1,11,x^11 + x^10 + 128,2 * 3 * 23 * 257 * 353 * 129611878133 * 72743378532416659
1543,1,12,x^12 + x^11 + 23,2^5 * 3^2 * 5^2 * 7 * 13^2 * 17 * 37 * 127 * 151 * 193 * 257 * 1801 * 2251 * 2801 * 3147384553
1543,1,13,x^13 + x^12 + 2,2 * 3 * 157 * 257 * 1013377 * 1145518136416203200881020951109
1543,1,14,x^14 + x^13 + 70,2^4 * 3 * 29 * 193 * 197 * 257 * 6007 * 77420960791469 * 68550540365454869
1543,1,15,x^15 + x^14 + 28,2 * 3^2 * 11 * 13^2 * 37 * 127 * 257 * 1291 * 2591 * 199014701 * 2085037831 * 11929044942181
1543,1,16,x^16 + x^15 + 54,2^7 * 3 * 5^2 * 17 * 73 * 193 * 257 * 881 * 2801 * 9041 * 44069177 * 1776973468807072537361
1543,1,17,x^17 + x^16 + 16,2 * 3 * 257 * 2687 * 173226500110779208290133 * 2219496027181366435803331
1543,1,18,x^18 + x^17 + 213,2^4 * 3^3 * 7 * 13^2 * 19^2 * 37 * 127 * 151 * 193 * 257 * 2251 * 25471 * 26947 * 489239038549 * 500824001568169
1543,1,19,x^19 + x^18 + 18,2 * 3 * 257 * 11106299 * 9294119435999 * 23828165677587475971636919123041783493
1543,1,20,x^20 + x^19 + 186,2^5 * 3 * 5^3 * 11 * 17 * 193 * 257 * 821 * 2591 * 2801 * 128221 * 2239331 * 2529671 * 199014701 * 61045675671956461
1543,1,21,x^21 + x^20 + 16,2 * 3^2 * 13^2 * 37 * 43 * 127 * 197 * 257 * 8732681833 * 68550540365454869 * 484722821667538463320608571
1543,1,22,x^22 + x^21 + 82,2^4 * 3 * 23 * 193 * 257 * 353 * 129611878133 * 72743378532416659 * 76450070579712753038058630089107
1543,1,23,x^23 + x^22 + 15,2 * 3 * 257 * 8419 * 82835929313 * 19991835397784525002491819037274063165468609996404246819
1543,1,24,x^24 + x^23 + 5,2^6 * 3^2 * 5^2 * 7 * 13^2 * 17 * 37 * 73 * 97 * 127 * 151 * 193 * 257 * 881 * 1801 * 2251 * 2801 * 44069177 * 3147384553 * 331249837762513579160833
1543,1,25,x^25 + x^24 + 142,2 * 3 * 11 * 257 * 2591 * 199014701 * 468489978701 * 12491604221349785874832948929403223401491182113677301
1543,2,2,x^4 + x^3 + 22,2^5 * 3 * 5^2 * 17 * 193 * 257 * 2801
1543,2,3,x^6 + x^5 + 73,2^4 * 3^2 * 7 * 13^2 * 37 * 127 * 151 * 193 * 257 * 2251
1543,2,4,x^8 + x^7 + 12,2^6 * 3 * 5^2 * 17 * 73 * 193 * 257 * 881 * 2801 * 44069177
1543,2,5,x^10 + x^9 + 23,2^4 * 3 * 11 * 193 * 257 * 2591 * 2239331 * 2529671 * 199014701
1543,2,6,x^12 + x^11 + 23,2^5 * 3^2 * 5^2 * 7 * 13^2 * 17 * 37 * 127 * 151 * 193 * 257 * 1801 * 2251 * 2801 * 3147384553
1543,2,7,x^14 + x^13 + 70,2^4 * 3 * 29 * 193 * 197 * 257 * 6007 * 77420960791469 * 68550540365454869
1543,2,8,x^16 + x^15 + 54,2^7 * 3 * 5^2 * 17 * 73 * 193 * 257 * 881 * 2801 * 9041 * 44069177 * 1776973468807072537361
1543,2,9,x^18 + x^17 + 213,2^4 * 3^3 * 7 * 13^2 * 19^2 * 37 * 127 * 151 * 193 * 257 * 2251 * 25471 * 26947 * 489239038549 * 500824001568169
1543,2,10,x^20 + x^19 + 186,2^5 * 3 * 5^3 * 11 * 17 * 193 * 257 * 821 * 2591 * 2801 * 128221 * 2239331 * 2529671 * 199014701 * 61045675671956461
1543,2,11,x^22 + x^21 + 82,2^4 * 3 * 23 * 193 * 257 * 353 * 129611878133 * 72743378532416659 * 76450070579712753038058630089107
1543,2,12,x^24 + x^23 + 5,2^6 * 3^2 * 5^2 * 7 * 13^2 * 17 * 37 * 73 * 97 * 127 * 151 * 193 * 257 * 881 * 1801 * 2251 * 2801 * 44069177 * 3147384553 * 331249837762513579160833
1543,3,2,x^6 + x^5 + 73,2^4 * 3^2 * 7 * 13^2 * 37 * 127 * 151 * 193 * 257 * 2251
1543,3,3,x^9 + x^8 + 15,2 * 3^3 * 13^2 * 19^2 * 37 * 127 * 257 * 25471 * 489239038549
1543,3,4,x^12 + x^11 + 23,2^5 * 3^2 * 5^2 * 7 * 13^2 * 17 * 37 * 127 * 151 * 193 * 257 * 1801 * 2251 * 2801 * 3147384553
1543,3,5,x^15 + x^14 + 28,2 * 3^2 * 11 * 13^2 * 37 * 127 * 257 * 1291 * 2591 * 199014701 * 2085037831 * 11929044942181
1543,3,6,x^18 + x^17 + 213,2^4 * 3^3 * 7 * 13^2 * 19^2 * 37 * 127 * 151 * 193 * 257 * 2251 * 25471 * 26947 * 489239038549 * 500824001568169
1543,3,7,x^21 + x^20 + 16,2 * 3^2 * 13^2 * 37 * 43 * 127 * 197 * 257 * 8732681833 * 68550540365454869 * 484722821667538463320608571
1543,3,8,x^24 + x^23 + 5,2^6 * 3^2 * 5^2 * 7 * 13^2 * 17 * 37 * 73 * 97 * 127 * 151 * 193 * 257 * 881 * 1801 * 2251 * 2801 * 44069177 * 3147384553 * 331249837762513579160833
