p,e,n,poly,factorization
1291,1,2,x^2 + x + 2,2^3 * 3 * 5 * 17 * 19 * 43
1291,1,3,x^3 + x^2 + 7,2 * 3^2 * 5 * 43 * 613 * 907
1291,1,4,x^4 + x^3 + 2,2^4 * 3 * 5 * 17 * 19 * 43 * 173 * 4817
1291,1,5,x^5 + x^4 + 7,2 * 3 * 5^2 * 11^2 * 43 * 821 * 5596841
1291,1,6,x^6 + x^5 + 10,2^3 * 3^2 * 5 * 7 * 13 * 17 * 19 * 43 * 613 * 907 * 18301
1291,1,7,x^7 + x^6 + 13,2 * 3 * 5 * 43 * 4633338027872695597
1291,1,8,x^8 + x^7 + 14,2^5 * 3 * 5 * 17 * 19 * 43 * 173 * 1297 * 1601 * 4817 * 668873
1291,1,9,x^9 + x^8 + 7,2 * 3^3 * 5 * 37 * 43 * 613 * 907 * 2251 * 5653 * 3277781461
1291,1,10,x^10 + x^9 + 72,2^3 * 3 * 5^2 * 11^2 * 17 * 19 * 43 * 821 * 5596841 * 2775675535981
1291,1,11,x^11 + x^10 + 46,2 * 3 * 5 * 23 * 43 * 89 * 392503 * 16019100699182775071021
1291,1,12,x^12 + x^11 + 104,2^4 * 3^2 * 5 * 7 * 13 * 17 * 19 * 43 * 173 * 613 * 907 * 4817 * 18301 * 803269 * 3458149
1291,1,13,x^13 + x^12 + 7,2 * 3 * 5 * 43 * 131 * 39079 * 4190218805003388181483788785717
1291,1,14,x^14 + x^13 + 131,2^3 * 3 * 5 * 17 * 19 * 43 * 4626165677984347771 * 4633338027872695597
1291,1,15,x^15 + x^14 + 58,2 * 3^2 * 5^2 * 11^2 * 31 * 43 * 613 * 821 * 907 * 544651 * 562711 * 5596841 * 811536396571
1291,1,16,x^16 + x^15 + 115,2^6 * 3 * 5 * 17 * 19 * 43 * 113 * 173 * 1297 * 1601 * 4817 * 255361 * 668873 * 133704778417264577
1291,1,17,x^17 + x^16 + 9,2 * 3 * 5 * 43 * 5237 * 107230810139 * 106109494892805273269817833353849799
1291,1,18,x^18 + x^17 + 187,2^3 * 3^3 * 5 * 7 * 13 * 17 * 19 * 37 * 43 * 613 * 907 * 2251 * 5653 * 18301 * 3277781461 * 4629749072949614071
1291,1,19,x^19 + x^18 + 58,2 * 3 * 5 * 43 * 99313638401389274216494650745874738693069759244776777509
1291,1,20,x^20 + x^19 + 15,2^4 * 3 * 5^2 * 11^2 * 17 * 19 * 41 * 43 * 173 * 541 * 821 * 4817 * 5596841 * 2775675535981 * 347879274536432588381
1291,1,21,x^21 + x^20 + 58,2 * 3^2 * 5 * 43 * 613 * 673 * 907 * 10627 * 21589 * 4633338027872695597 * 138713938974301560830530039
1291,1,22,x^22 + x^21 + 23,2^3 * 3 * 5 * 17 * 19 * 23 * 43 * 89 * 2333 * 392503 * 16019100699182775071021 * 5508221708310901932805412147
1291,1,23,x^23 + x^22 + 139,2 * 3 * 5 * 43 * 275875962786986152244938681041443089188167154773264519620326723532493
