p,r,n,poly,factorization
211,1,2,x^2 + x + 3,2^3 * 3 * 5 * 7 * 53
211,1,3,x^3 + x^2 + 6,2 * 3^2 * 5 * 7 * 13 * 31 * 37
211,1,4,x^4 + x^3 + 2,2^4 * 3 * 5 * 7 * 53 * 113 * 197
211,1,5,x^5 + x^4 + 4,2 * 3 * 5^2 * 7 * 1361 * 292661
211,1,6,x^6 + x^5 + 7,2^3 * 3^2 * 5 * 7 * 13 * 31 * 37 * 53 * 73 * 607
211,1,7,x^7 + x^6 + 9,2 * 3 * 5 * 7^2 * 307189 * 41233879
211,1,8,x^8 + x^7 + 7,2^5 * 3 * 5 * 7 * 53 * 113 * 197 * 241 * 4112281
211,1,9,x^9 + x^8 + 4,2 * 3^3 * 5 * 7 * 13 * 31 * 37 * 179533 * 163843507
211,1,10,x^10 + x^9 + 29,2^3 * 3 * 5^2 * 7 * 11 * 53 * 1361 * 2441 * 73471 * 292661
211,1,11,x^11 + x^10 + 37,2 * 3 * 5 * 7 * 23 * 2069 * 3693170746409441903
211,1,12,x^12 + x^11 + 174,2^4 * 3^2 * 5 * 7 * 13 * 31 * 37 * 53 * 73 * 113 * 197 * 229 * 607 * 8655349
211,1,13,x^13 + x^12 + 84,2 * 3 * 5 * 7 * 131 * 37181 * 1606424290213518947263
211,1,14,x^14 + x^13 + 2,2^3 * 3 * 5 * 7^2 * 43 * 53 * 2591 * 307189 * 41233879 * 788325287
211,1,15,x^15 + x^14 + 6,2 * 3^2 * 5^2 * 7 * 13 * 31 * 37 * 1361 * 18541 * 292661 * 210893587259701
211,1,16,x^16 + x^15 + 108,2^6 * 3 * 5 * 7 * 17 * 53 * 113 * 197 * 241 * 1079633 * 4112281 * 107029765681
211,1,17,x^17 + x^16 + 70,2 * 3 * 5 * 7 * 137 * 239 * 473657018821793557815477348357239
211,1,18,x^18 + x^17 + 142,2^3 * 3^3 * 5 * 7 * 13 * 19 * 31 * 37 * 53 * 73 * 607 * 179533 * 163843507 * 4644522644149
211,1,19,x^19 + x^18 + 44,2 * 3 * 5 * 7 * 723901 * 24265843575207191 * 39307261291004466119
211,1,20,x^20 + x^19 + 167,2^4 * 3 * 5^2 * 7 * 11 * 53 * 61 * 113 * 197 * 1361 * 2441 * 73471 * 292661 * 64405069416927781
211,1,21,x^21 + x^20 + 36,2 * 3^2 * 5 * 7^2 * 13 * 31 * 37 * 2143 * 307189 * 41233879 * 2861381167 * 1263945836947081
211,1,22,x^22 + x^21 + 17,2^3 * 3 * 5 * 7 * 23 * 53 * 331 * 2069 * 2775499 * 189496886335879 * 3693170746409441903
211,1,23,x^23 + x^22 + 24,2 * 3 * 5 * 7 * 277 * 783151 * 3039313 * 2075756820296886046184772100272520703
211,1,24,x^24 + x^23 + x + 174,2^5 * 3^2 * 5 * 7 * 13 * 31 * 37 * 53 * 73 * 113 * 197 * 229 * 241 * 607 * 769 * 4513 * 5233 * 4112281 * 8655349 * 216330241
211,1,25,x^25 + x^24 + 70,2 * 3 * 5^3 * 7 * 251 * 1361 * 292661 * 9858048301 * 2472944891594696051337546880733051
211,1,26,x^26 + 2*x^25 + 48,2^3 * 3 * 5 * 7 * 53 * 131 * 37181 * 273157 * 14339807 * 1978702112383439 * 1606424290213518947263
211,1,27,x^27 + x^26 + 172,2 * 3^4 * 5 * 7 * 13 * 31 * 37 * 271 * 42499 * 179533 * 163843507 * 212400777832777 * 93639446016107509027
211,1,28,x^28 + 2*x^27 + 164,2^4 * 3 * 5 * 7^2 * 29 * 43 * 53 * 113 * 197 * 2591 * 307189 * 41233879 * 788325287 * 268523136262243877310292109
211,1,29,x^29 + x^28 + 136,2 * 3 * 5 * 7 * 74953823981 * 1611306334342337880252601403861033989459432774272793069
211,1,30,x^30 + x^29 + x + 127,2^3 * 3^2 * 5^2 * 7 * 11 * 13 * 31 * 37 * 53 * 73 * 607 * 1361 * 2441 * 18541 * 73471 * 292661 * 399151 * 1582981 * 6247411 * 210893587259701
211,1,31,x^31 + x^30 + 6,2 * 3 * 5 * 7 * 63721927 * 80049212308411 * 1054121948159195394769061642028988717474032847273
211,1,32,x^32 + x^31 + 118,2^7 * 3 * 5 * 7 * 17 * 53 * 113 * 197 * 241 * 1079633 * 4112281 * 107029765681 * 423562127828641 * 18220998304703819917441
211,1,33,x^33 + x^32 + 80,2 * 3^2 * 5 * 7 * 13 * 23 * 31 * 37 * 67 * 2069 * 1040613970761997831 * 3693170746409441903 * 436738558870428895703837413
211,1,34,x^34 + x^33 + 91,2^3 * 3 * 5 * 7 * 53 * 137 * 239 * 1259 * 29173 * 1840995175757 * 227198995307334019 * 473657018821793557815477348357239
211,2,2,x^4 + x^3 + 2,2^4 * 3 * 5 * 7 * 53 * 113 * 197
211,2,3,x^6 + x^5 + 7,2^3 * 3^2 * 5 * 7 * 13 * 31 * 37 * 53 * 73 * 607
211,2,4,x^8 + x^7 + 7,2^5 * 3 * 5 * 7 * 53 * 113 * 197 * 241 * 4112281
211,2,5,x^10 + x^9 + 29,2^3 * 3 * 5^2 * 7 * 11 * 53 * 1361 * 2441 * 73471 * 292661
211,2,6,x^12 + x^11 + 174,2^4 * 3^2 * 5 * 7 * 13 * 31 * 37 * 53 * 73 * 113 * 197 * 229 * 607 * 8655349
211,2,7,x^14 + x^13 + 2,2^3 * 3 * 5 * 7^2 * 43 * 53 * 2591 * 307189 * 41233879 * 788325287
211,2,8,x^16 + x^15 + 108,2^6 * 3 * 5 * 7 * 17 * 53 * 113 * 197 * 241 * 1079633 * 4112281 * 107029765681
211,2,9,x^18 + x^17 + 142,2^3 * 3^3 * 5 * 7 * 13 * 19 * 31 * 37 * 53 * 73 * 607 * 179533 * 163843507 * 4644522644149
211,2,10,x^20 + x^19 + 167,2^4 * 3 * 5^2 * 7 * 11 * 53 * 61 * 113 * 197 * 1361 * 2441 * 73471 * 292661 * 64405069416927781
211,2,11,x^22 + x^21 + 17,2^3 * 3 * 5 * 7 * 23 * 53 * 331 * 2069 * 2775499 * 189496886335879 * 3693170746409441903
211,2,12,x^24 + x^23 + x + 174,2^5 * 3^2 * 5 * 7 * 13 * 31 * 37 * 53 * 73 * 113 * 197 * 229 * 241 * 607 * 769 * 4513 * 5233 * 4112281 * 8655349 * 216330241
211,2,13,x^26 + 2*x^25 + 48,2^3 * 3 * 5 * 7 * 53 * 131 * 37181 * 273157 * 14339807 * 1978702112383439 * 1606424290213518947263
211,2,14,x^28 + 2*x^27 + 164,2^4 * 3 * 5 * 7^2 * 29 * 43 * 53 * 113 * 197 * 2591 * 307189 * 41233879 * 788325287 * 268523136262243877310292109
211,2,15,x^30 + x^29 + x + 127,2^3 * 3^2 * 5^2 * 7 * 11 * 13 * 31 * 37 * 53 * 73 * 607 * 1361 * 2441 * 18541 * 73471 * 292661 * 399151 * 1582981 * 6247411 * 210893587259701
211,2,16,x^32 + x^31 + 118,2^7 * 3 * 5 * 7 * 17 * 53 * 113 * 197 * 241 * 1079633 * 4112281 * 107029765681 * 423562127828641 * 18220998304703819917441
211,2,17,x^34 + x^33 + 91,2^3 * 3 * 5 * 7 * 53 * 137 * 239 * 1259 * 29173 * 1840995175757 * 227198995307334019 * 473657018821793557815477348357239
211,3,2,x^6 + x^5 + 7,2^3 * 3^2 * 5 * 7 * 13 * 31 * 37 * 53 * 73 * 607
211,3,3,x^9 + x^8 + 4,2 * 3^3 * 5 * 7 * 13 * 31 * 37 * 179533 * 163843507
211,3,4,x^12 + x^11 + 174,2^4 * 3^2 * 5 * 7 * 13 * 31 * 37 * 53 * 73 * 113 * 197 * 229 * 607 * 8655349
211,3,5,x^15 + x^14 + 6,2 * 3^2 * 5^2 * 7 * 13 * 31 * 37 * 1361 * 18541 * 292661 * 210893587259701
211,3,6,x^18 + x^17 + 142,2^3 * 3^3 * 5 * 7 * 13 * 19 * 31 * 37 * 53 * 73 * 607 * 179533 * 163843507 * 4644522644149
211,3,7,x^21 + x^20 + 36,2 * 3^2 * 5 * 7^2 * 13 * 31 * 37 * 2143 * 307189 * 41233879 * 2861381167 * 1263945836947081
211,3,8,x^24 + x^23 + x + 174,2^5 * 3^2 * 5 * 7 * 13 * 31 * 37 * 53 * 73 * 113 * 197 * 229 * 241 * 607 * 769 * 4513 * 5233 * 4112281 * 8655349 * 216330241
211,3,9,x^27 + x^26 + 172,2 * 3^4 * 5 * 7 * 13 * 31 * 37 * 271 * 42499 * 179533 * 163843507 * 212400777832777 * 93639446016107509027
211,3,10,x^30 + x^29 + x + 127,2^3 * 3^2 * 5^2 * 7 * 11 * 13 * 31 * 37 * 53 * 73 * 607 * 1361 * 2441 * 18541 * 73471 * 292661 * 399151 * 1582981 * 6247411 * 210893587259701
211,3,11,x^33 + x^32 + 80,2 * 3^2 * 5 * 7 * 13 * 23 * 31 * 37 * 67 * 2069 * 1040613970761997831 * 3693170746409441903 * 436738558870428895703837413
211,4,2,x^8 + x^7 + 7,2^5 * 3 * 5 * 7 * 53 * 113 * 197 * 241 * 4112281
211,4,3,x^12 + x^11 + 174,2^4 * 3^2 * 5 * 7 * 13 * 31 * 37 * 53 * 73 * 113 * 197 * 229 * 607 * 8655349
211,4,4,x^16 + x^15 + 108,2^6 * 3 * 5 * 7 * 17 * 53 * 113 * 197 * 241 * 1079633 * 4112281 * 107029765681
211,4,5,x^20 + x^19 + 167,2^4 * 3 * 5^2 * 7 * 11 * 53 * 61 * 113 * 197 * 1361 * 2441 * 73471 * 292661 * 64405069416927781
211,4,6,x^24 + x^23 + x + 174,2^5 * 3^2 * 5 * 7 * 13 * 31 * 37 * 53 * 73 * 113 * 197 * 229 * 241 * 607 * 769 * 4513 * 5233 * 4112281 * 8655349 * 216330241
211,4,7,x^28 + 2*x^27 + 164,2^4 * 3 * 5 * 7^2 * 29 * 43 * 53 * 113 * 197 * 2591 * 307189 * 41233879 * 788325287 * 268523136262243877310292109
211,4,8,x^32 + x^31 + 118,2^7 * 3 * 5 * 7 * 17 * 53 * 113 * 197 * 241 * 1079633 * 4112281 * 107029765681 * 423562127828641 * 18220998304703819917441
211,5,2,x^10 + x^9 + 29,2^3 * 3 * 5^2 * 7 * 11 * 53 * 1361 * 2441 * 73471 * 292661
211,5,3,x^15 + x^14 + 6,2 * 3^2 * 5^2 * 7 * 13 * 31 * 37 * 1361 * 18541 * 292661 * 210893587259701
211,5,4,x^20 + x^19 + 167,2^4 * 3 * 5^2 * 7 * 11 * 53 * 61 * 113 * 197 * 1361 * 2441 * 73471 * 292661 * 64405069416927781
211,5,5,x^25 + x^24 + 70,2 * 3 * 5^3 * 7 * 251 * 1361 * 292661 * 9858048301 * 2472944891594696051337546880733051
211,5,6,x^30 + x^29 + x + 127,2^3 * 3^2 * 5^2 * 7 * 11 * 13 * 31 * 37 * 53 * 73 * 607 * 1361 * 2441 * 18541 * 73471 * 292661 * 399151 * 1582981 * 6247411 * 210893587259701
