p,e,n,poly,factorization
6427,1,2,x^2 + x + 34,2^3 * 3^3 * 7 * 17 * 1607
6427,1,3,x^3 + x^2 + 14,2 * 3^4 * 7 * 17 * 37 * 223 * 1669
6427,1,4,x^4 + x^3 + 44,2^4 * 3^3 * 5 * 7 * 13 * 17 * 1607 * 317741
6427,1,5,x^5 + x^4 + 6,2 * 3^3 * 7 * 11 * 17 * 1451 * 1801 * 59364521
6427,1,6,x^6 + x^5 + 34,2^3 * 3^4 * 7 * 17 * 37 * 223 * 1607 * 1669 * 41299903
6427,1,7,x^7 + x^6 + 6,2 * 3^3 * 7^2 * 17 * 71 * 32814433 * 4322112679277
6427,1,8,x^8 + x^7 + 28,2^5 * 3^3 * 5 * 7 * 13 * 17 * 233 * 1607 * 245593 * 317741 * 14908409
6427,1,9,x^9 + x^8 + 62,2 * 3^5 * 7 * 17 * 19 * 37 * 109 * 223 * 307 * 1063 * 1669 * 242713 * 143213437
6427,1,10,x^10 + x^9 + 74,2^3 * 3^3 * 7 * 11 * 17 * 41 * 1451 * 1607 * 1801 * 1309831 * 31766291 * 59364521
6427,1,11,x^11 + x^10 + 65,2 * 3^3 * 7 * 17 * 67 * 33287 * 55331 * 723119 * 6931776941 * 194436702857
6427,1,12,x^12 + x^11 + 13,2^4 * 3^4 * 5 * 7 * 13 * 17 * 37 * 73 * 223 * 1607 * 1669 * 9181 * 17977 * 141613 * 317741 * 41299903
6427,1,13,x^13 + x^12 + 36,2 * 3^3 * 7 * 17 * 1687297 * 838230901 * 3512464765567388886622594791253
6427,1,14,x^14 + x^13 + 28,2^3 * 3^3 * 7^2 * 17 * 71 * 1607 * 8933 * 32814433 * 4322112679277 * 7888326852729678671
6427,1,15,x^15 + x^14 + 58,2 * 3^4 * 7 * 11 * 17 * 31 * 37 * 61 * 151 * 223 * 1451 * 1669 * 1801 * 35255881 * 59364521 * 289133739269616181
6427,1,16,x^16 + x^15 + 72,2^6 * 3^3 * 5 * 7 * 13 * 17 * 233 * 257 * 1607 * 245593 * 317741 * 14908409 * 5663739633515783476780128113
6427,1,17,x^17 + x^16 + 24,2 * 3^3 * 7 * 17^2 * 443 * 6529 * 10122569575007 * 17029829135015828796022713560744943255997
6427,1,18,x^18 + x^17 + 158,2^3 * 3^5 * 7 * 17 * 19 * 37 * 109 * 223 * 307 * 1063 * 1607 * 1669 * 26407 * 242713 * 41299903 * 143213437 * 2668890366152395201
6427,1,19,x^19 + x^18 + 41,2 * 3^3 * 7 * 17 * 138191049053 * 1153410231503 * 161185584942331 * 13627841197319590800764990693653
6427,1,20,x^20 + x^19 + 259,2^4 * 3^3 * 5^2 * 7 * 11 * 13 * 17 * 41 * 1451 * 1607 * 1801 * 317741 * 1309831 * 31766291 * 59364521 * 582232420229945302805196830141
