p,r,n,poly,factorization
6529,1,2,x^2 + x + 23,2^8 * 3 * 5 * 17 * 653
6529,1,3,x^3 + x^2 + 7,2^7 * 3^2 * 13 * 17 * 43 * 25423
6529,1,4,x^4 + x^3 + 11,2^9 * 3 * 5 * 17 * 653 * 2273 * 9377
6529,1,5,x^5 + x^4 + 44,2^7 * 3 * 17 * 41 * 540181 * 82059721
6529,1,6,x^6 + x^5 + 70,2^8 * 3^2 * 5 * 7 * 13 * 17 * 19 * 43 * 67 * 653 * 4783 * 25423
6529,1,7,x^7 + x^6 + 23,2^7 * 3 * 17 * 211 * 379 * 83036633 * 11666890943
6529,1,8,x^8 + x^7 + 46,2^10 * 3 * 5 * 17 * 653 * 2273 * 9377 * 908566414160641
6529,1,9,x^9 + x^8 + 11,2^7 * 3^3 * 13 * 17 * 43 * 73 * 127 * 1423 * 25423 * 1957164256794889
6529,1,10,x^10 + x^9 + 7,2^8 * 3 * 5^2 * 11 * 17 * 41 * 101 * 653 * 5501 * 540181 * 59455831 * 82059721
6529,1,11,x^11 + x^10 + 42,2^7 * 3 * 17 * 89 * 3323 * 2981170301407 * 159671010895175475719
6529,1,12,x^12 + x^11 + 59,2^9 * 3^2 * 5 * 7 * 13 * 17 * 19 * 43 * 67 * 397 * 653 * 2273 * 4783 * 9377 * 25423 * 4577160669253
6529,1,13,x^13 + x^12 + 47,2^7 * 3 * 17 * 53 * 3719 * 29303 * 1742989 * 82375619 * 7236341861000874175711
6529,1,14,x^14 + x^13 + 126,2^8 * 3 * 5 * 17 * 29 * 211 * 379 * 653 * 83036633 * 108140341 * 11666890943 * 24696065387393
6529,1,15,x^15 + x^14 + 56,2^7 * 3^2 * 13 * 17 * 31 * 41 * 43 * 25423 * 540181 * 82059721 * 5516752141 * 19304637900314022811
6529,1,16,x^16 + x^15 + 56,2^11 * 3 * 5 * 17 * 653 * 2273 * 9377 * 47960273 * 908566414160641 * 34424029610537226178097
6529,1,17,x^17 + x^16 + 37,2^7 * 3 * 17^2 * 64601 * 574844289083 * 17273280965056739227730442443234396654135851
6529,1,18,x^18 + x^17 + 230,2^8 * 3^3 * 5 * 7 * 13 * 17 * 19 * 43 * 67 * 73 * 127 * 653 * 1423 * 4783 * 25423 * 1957164256794889 * 77460449281281546210433
