p,r,n,poly,factorization
9343,1,2,x^2 + x + 5,2^8 * 3^3 * 73 * 173
9343,1,3,x^3 + x^2 + 28,2 * 3^4 * 13 * 173 * 2238487
9343,1,4,x^4 + x^3 + 54,2^9 * 3^3 * 5^2 * 73 * 149 * 173 * 11717
9343,1,5,x^5 + x^4 + 13,2 * 3^3 * 11 * 173 * 52121 * 70901 * 187471
9343,1,6,x^6 + x^5 + 11,2^8 * 3^4 * 7 * 13 * 67 * 73 * 173 * 186103 * 2238487
9343,1,7,x^7 + x^6 + 28,2 * 3^3 * 173 * 1373 * 484500290456394132341
9343,1,8,x^8 + x^7 + 40,2^10 * 3^3 * 5^2 * 73 * 149 * 173 * 3881 * 11717 * 981684100121
9343,1,9,x^9 + x^8 + 71,2 * 3^5 * 13 * 173 * 2238487 * 8285509 * 26759478469641391
9343,1,10,x^10 + x^9 + 39,2^8 * 3^3 * 11 * 73 * 131 * 151 * 173 * 52121 * 70901 * 89671 * 187471 * 4295351
9343,1,11,x^11 + x^10 + 14,2 * 3^3 * 173 * 5068856242169631895311760774261525547393
9343,1,12,x^12 + x^11 + 11,2^9 * 3^4 * 5^2 * 7 * 13 * 67 * 73 * 149 * 173 * 11717 * 186103 * 241489 * 2238487 * 31553536177
9343,1,13,x^13 + x^12 + 28,2 * 3^3 * 53 * 79 * 173 * 105676813929527228532304506109100865127194323
9343,1,14,x^14 + x^13 + 118,2^8 * 3^3 * 29 * 73 * 173 * 1373 * 484500290456394132341 * 22933672917742196580083
9343,1,15,x^15 + x^14 + 104,2 * 3^4 * 11 * 13 * 173 * 52121 * 70901 * 187471 * 2238487 * 58055625006869043051067598630401
9343,1,16,x^16 + x^15 + 214,2^11 * 3^3 * 5^2 * 17 * 73 * 149 * 173 * 433 * 3881 * 11717 * 473656704593 * 981684100121 * 8326457856919537
9343,1,17,x^17 + x^16 + 15,2 * 3^3 * 173 * 239 * 409 * 3363587 * 5361168265993 * 8394248779729 * 227857285235234493049061909
9343,1,18,x^18 + x^17 + 93,2^8 * 3^5 * 7 * 13 * 19 * 67 * 73 * 173 * 186103 * 2238487 * 8285509 * 26759478469641391 * 35007773636048883366097
9343,1,19,x^19 + x^18 + 32,2 * 3^3 * 173 * 2059826956337098643812824499660631 * 142879534896598997200433962803341084903
9343,1,20,x^20 + x^19 + 48,2^9 * 3^3 * 5^3 * 11 * 41 * 73 * 131 * 149 * 151 * 173 * 11717 * 52121 * 70901 * 89671 * 187471 * 4295351 * 737316361 * 2025229061 * 189674480441
9343,2,2,x^4 + x^3 + 54,2^9 * 3^3 * 5^2 * 73 * 149 * 173 * 11717
9343,2,3,x^6 + x^5 + 11,2^8 * 3^4 * 7 * 13 * 67 * 73 * 173 * 186103 * 2238487
9343,2,4,x^8 + x^7 + 40,2^10 * 3^3 * 5^2 * 73 * 149 * 173 * 3881 * 11717 * 981684100121
9343,2,5,x^10 + x^9 + 39,2^8 * 3^3 * 11 * 73 * 131 * 151 * 173 * 52121 * 70901 * 89671 * 187471 * 4295351
9343,2,6,x^12 + x^11 + 11,2^9 * 3^4 * 5^2 * 7 * 13 * 67 * 73 * 149 * 173 * 11717 * 186103 * 241489 * 2238487 * 31553536177
9343,2,7,x^14 + x^13 + 118,2^8 * 3^3 * 29 * 73 * 173 * 1373 * 484500290456394132341 * 22933672917742196580083
9343,2,8,x^16 + x^15 + 214,2^11 * 3^3 * 5^2 * 17 * 73 * 149 * 173 * 433 * 3881 * 11717 * 473656704593 * 981684100121 * 8326457856919537
9343,2,9,x^18 + x^17 + 93,2^8 * 3^5 * 7 * 13 * 19 * 67 * 73 * 173 * 186103 * 2238487 * 8285509 * 26759478469641391 * 35007773636048883366097
9343,2,10,x^20 + x^19 + 48,2^9 * 3^3 * 5^3 * 11 * 41 * 73 * 131 * 149 * 151 * 173 * 11717 * 52121 * 70901 * 89671 * 187471 * 4295351 * 737316361 * 2025229061 * 189674480441
9343,3,2,x^6 + x^5 + 11,2^8 * 3^4 * 7 * 13 * 67 * 73 * 173 * 186103 * 2238487
9343,3,3,x^9 + x^8 + 71,2 * 3^5 * 13 * 173 * 2238487 * 8285509 * 26759478469641391
9343,3,4,x^12 + x^11 + 11,2^9 * 3^4 * 5^2 * 7 * 13 * 67 * 73 * 149 * 173 * 11717 * 186103 * 241489 * 2238487 * 31553536177
9343,3,5,x^15 + x^14 + 104,2 * 3^4 * 11 * 13 * 173 * 52121 * 70901 * 187471 * 2238487 * 58055625006869043051067598630401
9343,3,6,x^18 + x^17 + 93,2^8 * 3^5 * 7 * 13 * 19 * 67 * 73 * 173 * 186103 * 2238487 * 8285509 * 26759478469641391 * 35007773636048883366097
9343,4,2,x^8 + x^7 + 40,2^10 * 3^3 * 5^2 * 73 * 149 * 173 * 3881 * 11717 * 981684100121
9343,4,3,x^12 + x^11 + 11,2^9 * 3^4 * 5^2 * 7 * 13 * 67 * 73 * 149 * 173 * 11717 * 186103 * 241489 * 2238487 * 31553536177
9343,4,4,x^16 + x^15 + 214,2^11 * 3^3 * 5^2 * 17 * 73 * 149 * 173 * 433 * 3881 * 11717 * 473656704593 * 981684100121 * 8326457856919537
