p,r,n,poly,factorization
283,1,2,x^2 + x + 3,2^3 * 3 * 47 * 71
283,1,3,x^3 + x^2 + 6,2 * 3^2 * 47 * 73 * 367
283,1,4,x^4 + x^3 + 17,2^4 * 3 * 5 * 47 * 71 * 8009
283,1,5,x^5 + x^4 + 11,2 * 3 * 31 * 41 * 47 * 5064511
283,1,6,x^6 + x^5 + 12,2^3 * 3^2 * 7 * 13 * 47 * 71 * 73 * 367 * 877
283,1,7,x^7 + x^6 + 6,2 * 3 * 47 * 239 * 2157039208787
283,1,8,x^8 + x^7 + 14,2^5 * 3 * 5 * 47 * 71 * 353 * 8009 * 9085337
283,1,9,x^9 + x^8 + 28,2 * 3^3 * 19 * 47 * 73 * 367 * 9012468849301
283,1,10,x^10 + x^9 + 3,2^3 * 3 * 11 * 31 * 41 * 47 * 71 * 151 * 251 * 15331 * 5064511
283,1,11,x^11 + x^10 + 9,2 * 3 * 47 * 67 * 89 * 214237 * 13718321 * 188686763
283,1,12,x^12 + x^11 + 26,2^4 * 3^2 * 5 * 7 * 13 * 47 * 71 * 73 * 367 * 877 * 1069 * 8009 * 6000157
283,1,13,x^13 + x^12 + 23,2 * 3 * 47 * 79 * 26183 * 128034808568577646348913
283,1,14,x^14 + x^13 + 12,2^3 * 3 * 29 * 47 * 71 * 239 * 1232603 * 14320741 * 2157039208787
283,1,15,x^15 + x^14 + 34,2 * 3^2 * 31 * 41 * 47 * 73 * 367 * 5064511 * 40997198072299574641
283,1,16,x^16 + x^15 + 72,2^6 * 3 * 5 * 17 * 47 * 71 * 97 * 353 * 2657 * 8009 * 38561 * 9085337 * 121758977
283,1,17,x^17 + x^16 + 28,2 * 3 * 47 * 2381 * 357035368472767 * 1998249256566970064923
283,1,18,x^18 + x^17 + 18,2^3 * 3^3 * 7 * 13 * 19 * 47 * 71 * 73 * 367 * 433 * 877 * 1186398796951 * 9012468849301
283,1,19,x^19 + x^18 + 7,2 * 3 * 47 * 3147161 * 177545719581101 * 243480396003009000498673
283,1,20,x^20 + x^19 + 18,2^4 * 3 * 5^2 * 11 * 31 * 41 * 47 * 71 * 151 * 251 * 8009 * 15331 * 5064511 * 38605381 * 213141596441
283,1,21,x^21 + x^20 + 40,2 * 3^2 * 43 * 47 * 73 * 239 * 367 * 29863 * 6885103639 * 2157039208787 * 29743190074459
283,1,22,x^22 + x^21 + 35,2^3 * 3 * 23 * 47 * 67 * 71 * 89 * 214237 * 13718321 * 188686763 * 3307720307 * 43159443395707
283,1,23,x^23 + x^22 + 252,2 * 3 * 47 * 967 * 3254501 * 17143787 * 44307983 * 94160395740571 * 3876778672228009
283,1,24,x^24 + x^23 + 107,2^5 * 3^2 * 5 * 7 * 13 * 47 * 71 * 73 * 337 * 353 * 367 * 877 * 1069 * 8009 * 6000157 * 9085337 * 122084796396553633
283,1,25,x^25 + x^24 + 63,2 * 3 * 31 * 41 * 47 * 101 * 5064511 * 1756256145401 * 7657955796364651 * 7992941320180081751
283,1,26,x^26 + x^25 + 133,2^3 * 3 * 47 * 71 * 79 * 4889 * 26183 * 878411 * 61233279371407442599 * 128034808568577646348913
283,1,27,x^27 + x^26 + 63,2 * 3^4 * 19 * 47 * 73 * 367 * 7137397 * 9012468849301 * 15006393042378247 * 421908634621361680669
283,1,28,x^28 + x^27 + 98,2^4 * 3 * 5 * 29 * 47 * 71 * 113 * 239 * 8009 * 1232603 * 14320741 * 2157039208787 * 2641850406553 * 883985493036353
283,1,29,x^29 + x^28 + 117,2 * 3 * 47 * 448288421433531885925421614429617502426962861024966745881518216467961
283,1,30,x^30 + x^29 + x + 26,2^3 * 3^2 * 7 * 11 * 13 * 31 * 41 * 47 * 61 * 71 * 73 * 151 * 251 * 367 * 877 * 4231 * 15331 * 5064511 * 10452031 * 15305581 * 40997198072299574641
283,1,31,x^31 + x^30 + 24,2 * 3 * 47 * 35902971384190135211881091678053636151873028576628561710904912438702528813
283,1,32,x^32 + 3*x^31 + 5,2^7 * 3 * 5 * 17 * 47 * 71 * 97 * 353 * 1697 * 2657 * 8009 * 38561 * 120929 * 9085337 * 121758977 * 414801953 * 9942597908483137298369
283,2,2,x^4 + x^3 + 17,2^4 * 3 * 5 * 47 * 71 * 8009
283,2,3,x^6 + x^5 + 12,2^3 * 3^2 * 7 * 13 * 47 * 71 * 73 * 367 * 877
283,2,4,x^8 + x^7 + 14,2^5 * 3 * 5 * 47 * 71 * 353 * 8009 * 9085337
283,2,5,x^10 + x^9 + 3,2^3 * 3 * 11 * 31 * 41 * 47 * 71 * 151 * 251 * 15331 * 5064511
283,2,6,x^12 + x^11 + 26,2^4 * 3^2 * 5 * 7 * 13 * 47 * 71 * 73 * 367 * 877 * 1069 * 8009 * 6000157
283,2,7,x^14 + x^13 + 12,2^3 * 3 * 29 * 47 * 71 * 239 * 1232603 * 14320741 * 2157039208787
283,2,8,x^16 + x^15 + 72,2^6 * 3 * 5 * 17 * 47 * 71 * 97 * 353 * 2657 * 8009 * 38561 * 9085337 * 121758977
283,2,9,x^18 + x^17 + 18,2^3 * 3^3 * 7 * 13 * 19 * 47 * 71 * 73 * 367 * 433 * 877 * 1186398796951 * 9012468849301
283,2,10,x^20 + x^19 + 18,2^4 * 3 * 5^2 * 11 * 31 * 41 * 47 * 71 * 151 * 251 * 8009 * 15331 * 5064511 * 38605381 * 213141596441
283,2,11,x^22 + x^21 + 35,2^3 * 3 * 23 * 47 * 67 * 71 * 89 * 214237 * 13718321 * 188686763 * 3307720307 * 43159443395707
283,2,12,x^24 + x^23 + 107,2^5 * 3^2 * 5 * 7 * 13 * 47 * 71 * 73 * 337 * 353 * 367 * 877 * 1069 * 8009 * 6000157 * 9085337 * 122084796396553633
283,2,13,x^26 + x^25 + 133,2^3 * 3 * 47 * 71 * 79 * 4889 * 26183 * 878411 * 61233279371407442599 * 128034808568577646348913
283,2,14,x^28 + x^27 + 98,2^4 * 3 * 5 * 29 * 47 * 71 * 113 * 239 * 8009 * 1232603 * 14320741 * 2157039208787 * 2641850406553 * 883985493036353
283,2,15,x^30 + x^29 + x + 26,2^3 * 3^2 * 7 * 11 * 13 * 31 * 41 * 47 * 61 * 71 * 73 * 151 * 251 * 367 * 877 * 4231 * 15331 * 5064511 * 10452031 * 15305581 * 40997198072299574641
283,2,16,x^32 + 3*x^31 + 5,2^7 * 3 * 5 * 17 * 47 * 71 * 97 * 353 * 1697 * 2657 * 8009 * 38561 * 120929 * 9085337 * 121758977 * 414801953 * 9942597908483137298369
283,3,2,x^6 + x^5 + 12,2^3 * 3^2 * 7 * 13 * 47 * 71 * 73 * 367 * 877
283,3,3,x^9 + x^8 + 28,2 * 3^3 * 19 * 47 * 73 * 367 * 9012468849301
283,3,4,x^12 + x^11 + 26,2^4 * 3^2 * 5 * 7 * 13 * 47 * 71 * 73 * 367 * 877 * 1069 * 8009 * 6000157
283,3,5,x^15 + x^14 + 34,2 * 3^2 * 31 * 41 * 47 * 73 * 367 * 5064511 * 40997198072299574641
283,3,6,x^18 + x^17 + 18,2^3 * 3^3 * 7 * 13 * 19 * 47 * 71 * 73 * 367 * 433 * 877 * 1186398796951 * 9012468849301
283,3,7,x^21 + x^20 + 40,2 * 3^2 * 43 * 47 * 73 * 239 * 367 * 29863 * 6885103639 * 2157039208787 * 29743190074459
283,3,8,x^24 + x^23 + 107,2^5 * 3^2 * 5 * 7 * 13 * 47 * 71 * 73 * 337 * 353 * 367 * 877 * 1069 * 8009 * 6000157 * 9085337 * 122084796396553633
283,3,9,x^27 + x^26 + 63,2 * 3^4 * 19 * 47 * 73 * 367 * 7137397 * 9012468849301 * 15006393042378247 * 421908634621361680669
283,3,10,x^30 + x^29 + x + 26,2^3 * 3^2 * 7 * 11 * 13 * 31 * 41 * 47 * 61 * 71 * 73 * 151 * 251 * 367 * 877 * 4231 * 15331 * 5064511 * 10452031 * 15305581 * 40997198072299574641
283,4,2,x^8 + x^7 + 14,2^5 * 3 * 5 * 47 * 71 * 353 * 8009 * 9085337
283,4,3,x^12 + x^11 + 26,2^4 * 3^2 * 5 * 7 * 13 * 47 * 71 * 73 * 367 * 877 * 1069 * 8009 * 6000157
283,4,4,x^16 + x^15 + 72,2^6 * 3 * 5 * 17 * 47 * 71 * 97 * 353 * 2657 * 8009 * 38561 * 9085337 * 121758977
283,4,5,x^20 + x^19 + 18,2^4 * 3 * 5^2 * 11 * 31 * 41 * 47 * 71 * 151 * 251 * 8009 * 15331 * 5064511 * 38605381 * 213141596441
283,4,6,x^24 + x^23 + 107,2^5 * 3^2 * 5 * 7 * 13 * 47 * 71 * 73 * 337 * 353 * 367 * 877 * 1069 * 8009 * 6000157 * 9085337 * 122084796396553633
283,4,7,x^28 + x^27 + 98,2^4 * 3 * 5 * 29 * 47 * 71 * 113 * 239 * 8009 * 1232603 * 14320741 * 2157039208787 * 2641850406553 * 883985493036353
283,4,8,x^32 + 3*x^31 + 5,2^7 * 3 * 5 * 17 * 47 * 71 * 97 * 353 * 1697 * 2657 * 8009 * 38561 * 120929 * 9085337 * 121758977 * 414801953 * 9942597908483137298369
283,5,2,x^10 + x^9 + 3,2^3 * 3 * 11 * 31 * 41 * 47 * 71 * 151 * 251 * 15331 * 5064511
283,5,3,x^15 + x^14 + 34,2 * 3^2 * 31 * 41 * 47 * 73 * 367 * 5064511 * 40997198072299574641
283,5,4,x^20 + x^19 + 18,2^4 * 3 * 5^2 * 11 * 31 * 41 * 47 * 71 * 151 * 251 * 8009 * 15331 * 5064511 * 38605381 * 213141596441
283,5,5,x^25 + x^24 + 63,2 * 3 * 31 * 41 * 47 * 101 * 5064511 * 1756256145401 * 7657955796364651 * 7992941320180081751
283,5,6,x^30 + x^29 + x + 26,2^3 * 3^2 * 7 * 11 * 13 * 31 * 41 * 47 * 61 * 71 * 73 * 151 * 251 * 367 * 877 * 4231 * 15331 * 5064511 * 10452031 * 15305581 * 40997198072299574641
283,6,2,x^12 + x^11 + 26,2^4 * 3^2 * 5 * 7 * 13 * 47 * 71 * 73 * 367 * 877 * 1069 * 8009 * 6000157
283,6,3,x^18 + x^17 + 18,2^3 * 3^3 * 7 * 13 * 19 * 47 * 71 * 73 * 367 * 433 * 877 * 1186398796951 * 9012468849301
283,6,4,x^24 + x^23 + 107,2^5 * 3^2 * 5 * 7 * 13 * 47 * 71 * 73 * 337 * 353 * 367 * 877 * 1069 * 8009 * 6000157 * 9085337 * 122084796396553633
283,6,5,x^30 + x^29 + x + 26,2^3 * 3^2 * 7 * 11 * 13 * 31 * 41 * 47 * 61 * 71 * 73 * 151 * 251 * 367 * 877 * 4231 * 15331 * 5064511 * 10452031 * 15305581 * 40997198072299574641
283,7,2,x^14 + x^13 + 12,2^3 * 3 * 29 * 47 * 71 * 239 * 1232603 * 14320741 * 2157039208787
283,7,3,x^21 + x^20 + 40,2 * 3^2 * 43 * 47 * 73 * 239 * 367 * 29863 * 6885103639 * 2157039208787 * 29743190074459
283,7,4,x^28 + x^27 + 98,2^4 * 3 * 5 * 29 * 47 * 71 * 113 * 239 * 8009 * 1232603 * 14320741 * 2157039208787 * 2641850406553 * 883985493036353
283,8,2,x^16 + x^15 + 72,2^6 * 3 * 5 * 17 * 47 * 71 * 97 * 353 * 2657 * 8009 * 38561 * 9085337 * 121758977
283,8,3,x^24 + x^23 + 107,2^5 * 3^2 * 5 * 7 * 13 * 47 * 71 * 73 * 337 * 353 * 367 * 877 * 1069 * 8009 * 6000157 * 9085337 * 122084796396553633
283,8,4,x^32 + 3*x^31 + 5,2^7 * 3 * 5 * 17 * 47 * 71 * 97 * 353 * 1697 * 2657 * 8009 * 38561 * 120929 * 9085337 * 121758977 * 414801953 * 9942597908483137298369
283,9,2,x^18 + x^17 + 18,2^3 * 3^3 * 7 * 13 * 19 * 47 * 71 * 73 * 367 * 433 * 877 * 1186398796951 * 9012468849301
283,9,3,x^27 + x^26 + 63,2 * 3^4 * 19 * 47 * 73 * 367 * 7137397 * 9012468849301 * 15006393042378247 * 421908634621361680669
283,10,2,x^20 + x^19 + 18,2^4 * 3 * 5^2 * 11 * 31 * 41 * 47 * 71 * 151 * 251 * 8009 * 15331 * 5064511 * 38605381 * 213141596441
283,10,3,x^30 + x^29 + x + 26,2^3 * 3^2 * 7 * 11 * 13 * 31 * 41 * 47 * 61 * 71 * 73 * 151 * 251 * 367 * 877 * 4231 * 15331 * 5064511 * 10452031 * 15305581 * 40997198072299574641
283,11,2,x^22 + x^21 + 35,2^3 * 3 * 23 * 47 * 67 * 71 * 89 * 214237 * 13718321 * 188686763 * 3307720307 * 43159443395707
283,12,2,x^24 + x^23 + 107,2^5 * 3^2 * 5 * 7 * 13 * 47 * 71 * 73 * 337 * 353 * 367 * 877 * 1069 * 8009 * 6000157 * 9085337 * 122084796396553633
283,13,2,x^26 + x^25 + 133,2^3 * 3 * 47 * 71 * 79 * 4889 * 26183 * 878411 * 61233279371407442599 * 128034808568577646348913
283,14,2,x^28 + x^27 + 98,2^4 * 3 * 5 * 29 * 47 * 71 * 113 * 239 * 8009 * 1232603 * 14320741 * 2157039208787 * 2641850406553 * 883985493036353
283,15,2,x^30 + x^29 + x + 26,2^3 * 3^2 * 7 * 11 * 13 * 31 * 41 * 47 * 61 * 71 * 73 * 151 * 251 * 367 * 877 * 4231 * 15331 * 5064511 * 10452031 * 15305581 * 40997198072299574641
283,16,2,x^32 + 3*x^31 + 5,2^7 * 3 * 5 * 17 * 47 * 71 * 97 * 353 * 1697 * 2657 * 8009 * 38561 * 120929 * 9085337 * 121758977 * 414801953 * 9942597908483137298369
