p,e,n,poly,factorization
4799,1,2,x^2 + x + 7,2^7 * 3 * 5^2 * 2399
4799,1,3,x^3 + x^2 + 3,2 * 7 * 19 * 31 * 37 * 151 * 2399
4799,1,4,x^4 + x^3 + 7,2^8 * 3 * 5^2 * 2399 * 11515201
4799,1,5,x^5 + x^4 + 6,2 * 11 * 2399 * 148381 * 325029311
4799,1,6,x^6 + x^5 + 51,2^7 * 3^2 * 5^2 * 7 * 19 * 31 * 37 * 151 * 397 * 2399 * 19333
4799,1,7,x^7 + x^6 + 3,2 * 2399 * 12217856103420111345601
4799,1,8,x^8 + x^7 + 17,2^9 * 3 * 5^2 * 1697 * 2399 * 9241 * 11515201 * 16911113
4799,1,9,x^9 + x^8 + 20,2 * 7 * 19 * 31 * 37 * 151 * 2399 * 5113 * 9433 * 253267155323569
4799,1,10,x^10 + x^9 + 13,2^7 * 3 * 5^3 * 11 * 61 * 2399 * 148381 * 325029311 * 1738652033941
4799,1,11,x^11 + x^10 + 10,2 * 2399 * 4159 * 4621 * 337188781360858105650317993659
4799,1,12,x^12 + x^11 + 65,2^8 * 3^2 * 5^2 * 7 * 13 * 19 * 31 * 37 * 151 * 397 * 2017 * 2399 * 19333 * 36037 * 561313 * 11515201
4799,1,13,x^13 + x^12 + 2,2 * 2399 * 71293 * 1440105859193 * 10130714922901 * 143488832992649
4799,1,14,x^14 + x^13 + 38,2^7 * 3 * 5^2 * 1933 * 2399 * 4943 * 10949 * 87641 * 1332017 * 12217856103420111345601
4799,1,15,x^15 + x^14 + 82,2 * 7 * 11 * 19 * 31 * 37 * 151 * 331 * 1861 * 2399 * 148381 * 325029311 * 456605487189882594443911
4799,1,16,x^16 + x^15 + 358,2^10 * 3 * 5^2 * 17 * 1697 * 2399 * 2593 * 5569 * 9241 * 11515201 * 16911113 * 572990402624845013009
4799,1,17,x^17 + x^16 + 18,2 * 103 * 2399 * 66225931258843 * 11604787879401659028416581759802757110863669
4799,1,18,x^18 + x^17 + 88,2^7 * 3^3 * 5^2 * 7 * 19 * 31 * 37 * 151 * 397 * 2399 * 5113 * 9433 * 19333 * 253267155323569 * 4071770062073994225601
4799,1,19,x^19 + x^18 + 20,2 * 761 * 1901 * 2399 * 14860894193918236743881401 * 84799304308925698300846875296804341
4799,1,20,x^20 + x^19 + 33,2^8 * 3 * 5^3 * 11 * 41 * 61 * 2399 * 148381 * 11515201 * 325029311 * 1738652033941 * 6861548285739333334300846361
4799,1,21,x^21 + x^20 + 8,2 * 7^2 * 19 * 31 * 37 * 127 * 151 * 463 * 1009 * 2399 * 21736350847 * 12217856103420111345601 * 16525626740261981321129641
4799,2,2,x^4 + x^3 + 7,2^8 * 3 * 5^2 * 2399 * 11515201
4799,2,3,x^6 + x^5 + 51,2^7 * 3^2 * 5^2 * 7 * 19 * 31 * 37 * 151 * 397 * 2399 * 19333
4799,2,4,x^8 + x^7 + 17,2^9 * 3 * 5^2 * 1697 * 2399 * 9241 * 11515201 * 16911113
4799,2,5,x^10 + x^9 + 13,2^7 * 3 * 5^3 * 11 * 61 * 2399 * 148381 * 325029311 * 1738652033941
4799,2,6,x^12 + x^11 + 65,2^8 * 3^2 * 5^2 * 7 * 13 * 19 * 31 * 37 * 151 * 397 * 2017 * 2399 * 19333 * 36037 * 561313 * 11515201
4799,2,7,x^14 + x^13 + 38,2^7 * 3 * 5^2 * 1933 * 2399 * 4943 * 10949 * 87641 * 1332017 * 12217856103420111345601
4799,2,8,x^16 + x^15 + 358,2^10 * 3 * 5^2 * 17 * 1697 * 2399 * 2593 * 5569 * 9241 * 11515201 * 16911113 * 572990402624845013009
4799,2,9,x^18 + x^17 + 88,2^7 * 3^3 * 5^2 * 7 * 19 * 31 * 37 * 151 * 397 * 2399 * 5113 * 9433 * 19333 * 253267155323569 * 4071770062073994225601
4799,2,10,x^20 + x^19 + 33,2^8 * 3 * 5^3 * 11 * 41 * 61 * 2399 * 148381 * 11515201 * 325029311 * 1738652033941 * 6861548285739333334300846361
