p,r,n,poly,factorization
547,1,2,x^2 + x + 5,2^3 * 3 * 7 * 13 * 137
547,1,3,x^3 + x^2 + 16,2 * 3^2 * 7 * 13 * 163 * 613
547,1,4,x^4 + x^3 + 2,2^4 * 3 * 5 * 7 * 13 * 137 * 29921
547,1,5,x^5 + x^4 + 34,2 * 3 * 7 * 13 * 431 * 208097431
547,1,6,x^6 + x^5 + 48,2^3 * 3^2 * 7 * 13 * 97 * 137 * 163 * 613 * 3079
547,1,7,x^7 + x^6 + 15,2 * 3 * 7^2 * 13 * 29 * 132197305635599
547,1,8,x^8 + x^7 + 45,2^5 * 3 * 5 * 7 * 13 * 41 * 113 * 137 * 29921 * 9661777
547,1,9,x^9 + x^8 + 25,2 * 3^3 * 7 * 13 * 163 * 613 * 1747 * 5111046132733
547,1,10,x^10 + x^9 + 2,2^3 * 3 * 7 * 11 * 13 * 137 * 431 * 208097431 * 8123877911
547,1,11,x^11 + x^10 + 36,2 * 3 * 7 * 13 * 23 * 10847 * 9630092768572369626677
547,1,12,x^12 + x^11 + 271,2^4 * 3^2 * 5 * 7 * 13 * 37 * 97 * 137 * 163 * 229 * 613 * 3079 * 29921 * 10566001
547,1,13,x^13 + x^12 + 15,2 * 3 * 7 * 13^2 * 313 * 82889 * 169693879967 * 12560063349523
547,1,14,x^14 + x^13 + 18,2^3 * 3 * 7^2 * 13 * 29 * 137 * 185641 * 144031282123 * 132197305635599
547,1,15,x^15 + x^14 + 66,2 * 3^2 * 7 * 13 * 31^2 * 163 * 431 * 613 * 21841 * 149101 * 208097431 * 2556392101
547,1,16,x^16 + x^15 + 43,2^6 * 3 * 5 * 7 * 13 * 17 * 41 * 113 * 137 * 29921 * 9661777 * 235732625712796220993
547,1,17,x^17 + x^16 + 225,2 * 3 * 7 * 13 * 52837 * 83156401152671221 * 14647316577554227155833
547,1,18,x^18 + x^17 + 92,2^3 * 3^3 * 7 * 13 * 19 * 73 * 97 * 137 * 163 * 613 * 1621 * 1747 * 3079 * 39799 * 299359 * 5111046132733
547,1,19,x^19 + x^18 + 150,2 * 3 * 7 * 13 * 19256021298645399074821884828797791764310604858317
547,1,20,x^20 + x^19 + 220,2^4 * 3 * 5^2 * 7 * 11 * 13 * 137 * 431 * 1361 * 2621 * 29921 * 208097431 * 8123877911 * 449367861475601
547,1,21,x^21 + x^20 + 15,2 * 3^2 * 7^2 * 13 * 29 * 43 * 163 * 613 * 40187403523 * 132197305635599 * 414471651683546656921
547,1,22,x^22 + x^21 + 5,2^3 * 3 * 7 * 13 * 23 * 137 * 10847 * 13751 * 9630092768572369626677 * 174078745832675609971673
547,1,23,x^23 + x^22 + 73,2 * 3 * 7 * 13 * 5070427577437 * 6675101063687544353791 * 50934662587898331734506871
547,1,24,x^24 + x^23 + 124,2^5 * 3^2 * 5 * 7 * 13 * 37 * 41 * 97 * 113 * 137 * 163 * 229 * 613 * 1249 * 3079 * 29921 * 9661777 * 10566001 * 6417061068170973169
547,1,25,x^25 + x^24 + 143,2 * 3 * 7 * 13 * 151 * 431 * 3701 * 208097431 * 12781338436501 * 805145110005667228742811624455614951
547,1,26,x^26 + x^25 + 278,2^3 * 3 * 7 * 13^2 * 53 * 137 * 313 * 443 * 82889 * 169693879967 * 12560063349523 * 30505285085731338731069497459
547,1,27,x^27 + x^26 + 34,2 * 3^4 * 7 * 13 * 163 * 271 * 487 * 613 * 1747 * 6992353 * 5111046132733 * 6942709955952399339556082959468525399
547,1,28,x^28 + x^27 + 77,2^4 * 3 * 5 * 7^2 * 13 * 29 * 137 * 1709 * 29921 * 185641 * 67557953 * 144031282123 * 132197305635599 * 6214810914728970986461
547,1,29,x^29 + x^28 + 4,2 * 3 * 7 * 13 * 59 * 2437 * 3539 * 463247 * 14291491 * 1956551697798059639 * 7006001631888696224340989648243874911
547,2,2,x^4 + x^3 + 2,2^4 * 3 * 5 * 7 * 13 * 137 * 29921
