p,e,n,poly,factorization
1193,1,2,x^2 + x + 6,2^4 * 3 * 149 * 199
1193,1,3,x^3 + x^2 + 10,2^3 * 149 * 1424443
1193,1,4,x^4 + x^3 + 12,2^5 * 3 * 5^3 * 149 * 199 * 5693
1193,1,5,x^5 + x^4 + 17,2^3 * 11 * 61 * 71 * 149 * 42554461
1193,1,6,x^6 + x^5 + 78,2^4 * 3^2 * 7 * 13 * 149 * 199 * 5209 * 1424443
1193,1,7,x^7 + x^6 + 3,2^3 * 149 * 967 * 2983873285204729
1193,1,8,x^8 + x^7 + 124,2^6 * 3 * 5^3 * 149 * 199 * 1601 * 5693 * 632616401
1193,1,9,x^9 + x^8 + 3,2^3 * 37 * 149 * 17191 * 1424443 * 4532520717721
1193,1,10,x^10 + x^9 + 20,2^4 * 3 * 11 * 31 * 41 * 61 * 71 * 149 * 199 * 42554461 * 1592400631
1193,1,11,x^11 + x^10 + 5,2^3 * 149 * 302567 * 19317328523901539039541029
1193,1,12,x^12 + x^11 + 10,2^5 * 3^2 * 5^3 * 7 * 13 * 149 * 199 * 2917 * 5209 * 5693 * 1424443 * 694424509
1193,1,13,x^13 + x^12 + 6,2^3 * 79 * 149 * 47975761796517361 * 2194828250276980579
1193,1,14,x^14 + x^13 + 28,2^4 * 3 * 29 * 43 * 149 * 199 * 967 * 11593 * 199258331567 * 2983873285204729
1193,1,15,x^15 + x^14 + 28,2^3 * 11 * 61 * 71 * 149 * 631 * 18211 * 1424443 * 42554461 * 356776472900636461
1193,1,16,x^16 + x^15 + 3,2^7 * 3 * 5^3 * 17 * 149 * 199 * 1601 * 5693 * 214433 * 7369249 * 632616401 * 76371229009
1193,1,17,x^17 + x^16 + 31,2^3 * 149 * 307 * 342160667 * 160414206611105134087737245560255353329
1193,1,18,x^18 + x^17 + 90,2^4 * 3^3 * 7 * 13 * 19 * 37 * 149 * 199 * 1297 * 5209 * 17191 * 47809 * 1424443 * 815676913 * 4532520717721
1193,1,19,x^19 + x^18 + 38,2^3 * 149 * 33429421063840499 * 9809194287842014651 * 73135794271975562507
1193,1,20,x^20 + x^19 + 63,2^5 * 3 * 5^4 * 11 * 31 * 41 * 61 * 71 * 149 * 181 * 199 * 5693 * 1211141 * 42554461 * 47587681 * 78665701 * 1592400631
1193,1,21,x^21 + x^20 + 118,2^3 * 127 * 149 * 967 * 1424443 * 2983873285204729 * 65390915103883580394714438336436687
1193,1,22,x^22 + x^21 + 131,2^4 * 3 * 23 * 149 * 199 * 7547 * 96493 * 302567 * 348371451950961670529 * 19317328523901539039541029
1193,1,23,x^23 + x^22 + 24,2^3 * 47 * 149 * 270527 * 18101923313 * 53178308892031 * 3969046907453640985366728399831871649
1193,1,24,x^24 + x^23 + 317,2^6 * 3^2 * 5^3 * 7 * 13 * 149 * 199 * 1601 * 2917 * 5209 * 5693 * 1424443 * 632616401 * 694424509 * 4103208156483722293716001
1193,1,25,x^25 + x^24 + 6,2^3 * 11 * 61 * 71 * 149 * 2351 * 42554461 * 19113282406051 * 758963634942457777307682272486723437187566601
1193,1,26,x^26 + x^25 + 56,2^4 * 3 * 79 * 149 * 199 * 1873 * 47975761796517361 * 2194828250276980579 * 4433877228135647910221697441387937
1193,2,2,x^4 + x^3 + 12,2^5 * 3 * 5^3 * 149 * 199 * 5693
1193,2,3,x^6 + x^5 + 78,2^4 * 3^2 * 7 * 13 * 149 * 199 * 5209 * 1424443
1193,2,4,x^8 + x^7 + 124,2^6 * 3 * 5^3 * 149 * 199 * 1601 * 5693 * 632616401
1193,2,5,x^10 + x^9 + 20,2^4 * 3 * 11 * 31 * 41 * 61 * 71 * 149 * 199 * 42554461 * 1592400631
1193,2,6,x^12 + x^11 + 10,2^5 * 3^2 * 5^3 * 7 * 13 * 149 * 199 * 2917 * 5209 * 5693 * 1424443 * 694424509
1193,2,7,x^14 + x^13 + 28,2^4 * 3 * 29 * 43 * 149 * 199 * 967 * 11593 * 199258331567 * 2983873285204729
1193,2,8,x^16 + x^15 + 3,2^7 * 3 * 5^3 * 17 * 149 * 199 * 1601 * 5693 * 214433 * 7369249 * 632616401 * 76371229009
1193,2,9,x^18 + x^17 + 90,2^4 * 3^3 * 7 * 13 * 19 * 37 * 149 * 199 * 1297 * 5209 * 17191 * 47809 * 1424443 * 815676913 * 4532520717721
1193,2,10,x^20 + x^19 + 63,2^5 * 3 * 5^4 * 11 * 31 * 41 * 61 * 71 * 149 * 181 * 199 * 5693 * 1211141 * 42554461 * 47587681 * 78665701 * 1592400631
1193,2,11,x^22 + x^21 + 131,2^4 * 3 * 23 * 149 * 199 * 7547 * 96493 * 302567 * 348371451950961670529 * 19317328523901539039541029
1193,2,12,x^24 + x^23 + 317,2^6 * 3^2 * 5^3 * 7 * 13 * 149 * 199 * 1601 * 2917 * 5209 * 5693 * 1424443 * 632616401 * 694424509 * 4103208156483722293716001
1193,2,13,x^26 + x^25 + 56,2^4 * 3 * 79 * 149 * 199 * 1873 * 47975761796517361 * 2194828250276980579 * 4433877228135647910221697441387937
1193,3,2,x^6 + x^5 + 78,2^4 * 3^2 * 7 * 13 * 149 * 199 * 5209 * 1424443
1193,3,3,x^9 + x^8 + 3,2^3 * 37 * 149 * 17191 * 1424443 * 4532520717721
1193,3,4,x^12 + x^11 + 10,2^5 * 3^2 * 5^3 * 7 * 13 * 149 * 199 * 2917 * 5209 * 5693 * 1424443 * 694424509
1193,3,5,x^15 + x^14 + 28,2^3 * 11 * 61 * 71 * 149 * 631 * 18211 * 1424443 * 42554461 * 356776472900636461
1193,3,6,x^18 + x^17 + 90,2^4 * 3^3 * 7 * 13 * 19 * 37 * 149 * 199 * 1297 * 5209 * 17191 * 47809 * 1424443 * 815676913 * 4532520717721
1193,3,7,x^21 + x^20 + 118,2^3 * 127 * 149 * 967 * 1424443 * 2983873285204729 * 65390915103883580394714438336436687
1193,3,8,x^24 + x^23 + 317,2^6 * 3^2 * 5^3 * 7 * 13 * 149 * 199 * 1601 * 2917 * 5209 * 5693 * 1424443 * 632616401 * 694424509 * 4103208156483722293716001
1193,4,2,x^8 + x^7 + 124,2^6 * 3 * 5^3 * 149 * 199 * 1601 * 5693 * 632616401
1193,4,3,x^12 + x^11 + 10,2^5 * 3^2 * 5^3 * 7 * 13 * 149 * 199 * 2917 * 5209 * 5693 * 1424443 * 694424509
1193,4,4,x^16 + x^15 + 3,2^7 * 3 * 5^3 * 17 * 149 * 199 * 1601 * 5693 * 214433 * 7369249 * 632616401 * 76371229009
1193,4,5,x^20 + x^19 + 63,2^5 * 3 * 5^4 * 11 * 31 * 41 * 61 * 71 * 149 * 181 * 199 * 5693 * 1211141 * 42554461 * 47587681 * 78665701 * 1592400631
1193,4,6,x^24 + x^23 + 317,2^6 * 3^2 * 5^3 * 7 * 13 * 149 * 199 * 1601 * 2917 * 5209 * 5693 * 1424443 * 632616401 * 694424509 * 4103208156483722293716001
1193,5,2,x^10 + x^9 + 20,2^4 * 3 * 11 * 31 * 41 * 61 * 71 * 149 * 199 * 42554461 * 1592400631
1193,5,3,x^15 + x^14 + 28,2^3 * 11 * 61 * 71 * 149 * 631 * 18211 * 1424443 * 42554461 * 356776472900636461
1193,5,4,x^20 + x^19 + 63,2^5 * 3 * 5^4 * 11 * 31 * 41 * 61 * 71 * 149 * 181 * 199 * 5693 * 1211141 * 42554461 * 47587681 * 78665701 * 1592400631
1193,5,5,x^25 + x^24 + 6,2^3 * 11 * 61 * 71 * 149 * 2351 * 42554461 * 19113282406051 * 758963634942457777307682272486723437187566601
1193,6,2,x^12 + x^11 + 10,2^5 * 3^2 * 5^3 * 7 * 13 * 149 * 199 * 2917 * 5209 * 5693 * 1424443 * 694424509
1193,6,3,x^18 + x^17 + 90,2^4 * 3^3 * 7 * 13 * 19 * 37 * 149 * 199 * 1297 * 5209 * 17191 * 47809 * 1424443 * 815676913 * 4532520717721
1193,6,4,x^24 + x^23 + 317,2^6 * 3^2 * 5^3 * 7 * 13 * 149 * 199 * 1601 * 2917 * 5209 * 5693 * 1424443 * 632616401 * 694424509 * 4103208156483722293716001
1193,7,2,x^14 + x^13 + 28,2^4 * 3 * 29 * 43 * 149 * 199 * 967 * 11593 * 199258331567 * 2983873285204729
1193,7,3,x^21 + x^20 + 118,2^3 * 127 * 149 * 967 * 1424443 * 2983873285204729 * 65390915103883580394714438336436687
