p,e,n,poly,factorization
7607,1,2,x^2 + x + 19,2^4 * 3 * 317 * 3803
7607,1,3,x^3 + x^2 + 3,2 * 19 * 79 * 3803 * 38557
7607,1,4,x^4 + x^3 + 10,2^5 * 3 * 5^2 * 317 * 421 * 2749 * 3803
7607,1,5,x^5 + x^4 + 7,2 * 3803 * 9011 * 371653109291
7607,1,6,x^6 + x^5 + 45,2^4 * 3^2 * 7 * 19 * 79 * 317 * 1471 * 1873 * 3803 * 38557
7607,1,7,x^7 + x^6 + 4,2 * 3803 * 23633 * 9652007 * 849573797647
7607,1,8,x^8 + x^7 + 71,2^6 * 3 * 5^2 * 17 * 317 * 421 * 2749 * 3803 * 6961 * 9281 * 1524433
7607,1,9,x^9 + x^8 + 11,2 * 19 * 79 * 3803 * 9973 * 38557 * 36130771 * 537746322871
7607,1,10,x^10 + x^9 + 5,2^4 * 3 * 11 * 317 * 571 * 3803 * 9011 * 208391 * 2557931 * 371653109291
7607,1,11,x^11 + x^10 + 14,2 * 3803 * 8312173 * 683452271645771 * 114226926875675879
7607,1,12,x^12 + x^11 + 41,2^5 * 3^2 * 5^2 * 7 * 13 * 19 * 79 * 317 * 421 * 1471 * 1873 * 2749 * 3803 * 38557 * 59809 * 4306691509
7607,1,13,x^13 + x^12 + 24,2 * 53 * 3803 * 92821 * 35570263 * 214589714224025258082056522248079
7607,1,14,x^14 + x^13 + 5,2^4 * 3 * 29 * 43 * 317 * 1051 * 3803 * 23633 * 981961 * 9652007 * 150542803979 * 849573797647
7607,1,15,x^15 + x^14 + 7,2 * 19 * 79 * 181 * 3803 * 9011 * 38557 * 219451 * 371653109291 * 282250094369842822503271
7607,1,16,x^16 + x^15 + 55,2^7 * 3 * 5^2 * 17 * 317 * 421 * 2749 * 3361 * 3803 * 6961 * 9281 * 1524433 * 1155956626961 * 1443003162260081
7607,1,17,x^17 + x^16 + 4,2 * 137 * 3803 * 295699 * 87878746512551 * 35319738434752963379549891023084800227077
7607,1,18,x^18 + x^17 + 5,2^4 * 3^3 * 7 * 19 * 79 * 317 * 1471 * 1873 * 3803 * 9973 * 38557 * 4781197 * 36130771 * 537746322871 * 13508981423610877
7607,1,19,x^19 + x^18 + 25,2 * 3803 * 7276098803042732410454024212815875697079332844700049774343842464429257
