p,e,n,poly,factorization
4139,1,2,x^2 + x + 19,2^3 * 3^2 * 5 * 23 * 2069
4139,1,3,x^3 + x^2 + 12,2 * 7 * 2069 * 2447923
4139,1,4,x^4 + x^3 + 73,2^4 * 3^2 * 5 * 13 * 23 * 2069 * 658897
4139,1,5,x^5 + x^4 + 17,2 * 11 * 31 * 2069 * 50101 * 17182481
4139,1,6,x^6 + x^5 + 7,2^3 * 3^3 * 5 * 7 * 23 * 2069 * 2447923 * 5709061
4139,1,7,x^7 + x^6 + 12,2 * 43 * 2069 * 584011 * 200257142867797
4139,1,8,x^8 + x^7 + 31,2^5 * 3^2 * 5 * 13 * 17 * 23 * 73 * 2069 * 75577 * 658897 * 1564553
4139,1,9,x^9 + x^8 + 26,2 * 7 * 19 * 541 * 2069 * 2089 * 696853 * 2447923 * 336002167
4139,1,10,x^10 + x^9 + 84,2^3 * 3^2 * 5^2 * 11 * 23 * 31 * 61 * 131 * 2069 * 2671 * 50101 * 2749361 * 17182481
4139,1,11,x^11 + x^10 + 5,2 * 89 * 331 * 353 * 2069 * 37379 * 406649 * 9337252668623452453
4139,1,12,x^12 + x^11 + 2,2^4 * 3^3 * 5 * 7 * 13 * 23 * 409 * 2069 * 658897 * 2447923 * 5709061 * 717560249569
4139,1,13,x^13 + x^12 + 83,2 * 2069 * 9439 * 122910191 * 21793961393150502682984940242889
4139,1,14,x^14 + x^13 + 34,2^3 * 3^2 * 5 * 23 * 43 * 2069 * 584011 * 200257142867797 * 5026522647868982319067
4139,1,15,x^15 + x^14 + 5,2 * 7 * 11 * 31 * 2069 * 50101 * 2447923 * 17182481 * 5895773505781 * 14605542069190861
4139,1,16,x^16 + x^15 + 172,2^6 * 3^2 * 5 * 13 * 17 * 23 * 73 * 113 * 2069 * 3089 * 75577 * 658897 * 1564553 * 123377811892689491643313
4139,1,17,x^17 + x^16 + 86,2 * 2069 * 750980101 * 9881055371201004723427767910255685889517753011181
4139,1,18,x^18 + x^17 + 120,2^3 * 3^4 * 5 * 7 * 19 * 23 * 127 * 541 * 2069 * 2089 * 696853 * 2447923 * 5709061 * 336002167 * 1119430729 * 11788277707
4139,1,19,x^19 + x^18 + 77,2 * 229 * 647 * 2069 * 53087 * 3694133 * 4375041141611989767497252600229573589838328299717
4139,1,20,x^20 + x^19 + 30,2^4 * 3^2 * 5^2 * 11 * 13 * 23 * 31 * 41 * 61 * 131 * 2069 * 2671 * 43961 * 50101 * 76081 * 658897 * 2749361 * 17182481 * 628110066726444961
4139,1,21,x^21 + x^20 + 3,2 * 7^2 * 43 * 2069 * 32887 * 584011 * 2447923 * 200257142867797 * 109778648144986263965778141536053657129
4139,1,22,x^22 + x^21 + 13,2^3 * 3^2 * 5 * 23 * 67 * 89 * 331 * 353 * 2069 * 37379 * 406649 * 9337252668623452453 * 22017831641636252393646476991752333
4139,2,2,x^4 + x^3 + 73,2^4 * 3^2 * 5 * 13 * 23 * 2069 * 658897
4139,2,3,x^6 + x^5 + 7,2^3 * 3^3 * 5 * 7 * 23 * 2069 * 2447923 * 5709061
4139,2,4,x^8 + x^7 + 31,2^5 * 3^2 * 5 * 13 * 17 * 23 * 73 * 2069 * 75577 * 658897 * 1564553
4139,2,5,x^10 + x^9 + 84,2^3 * 3^2 * 5^2 * 11 * 23 * 31 * 61 * 131 * 2069 * 2671 * 50101 * 2749361 * 17182481
4139,2,6,x^12 + x^11 + 2,2^4 * 3^3 * 5 * 7 * 13 * 23 * 409 * 2069 * 658897 * 2447923 * 5709061 * 717560249569
4139,2,7,x^14 + x^13 + 34,2^3 * 3^2 * 5 * 23 * 43 * 2069 * 584011 * 200257142867797 * 5026522647868982319067
4139,2,8,x^16 + x^15 + 172,2^6 * 3^2 * 5 * 13 * 17 * 23 * 73 * 113 * 2069 * 3089 * 75577 * 658897 * 1564553 * 123377811892689491643313
4139,2,9,x^18 + x^17 + 120,2^3 * 3^4 * 5 * 7 * 19 * 23 * 127 * 541 * 2069 * 2089 * 696853 * 2447923 * 5709061 * 336002167 * 1119430729 * 11788277707
4139,2,10,x^20 + x^19 + 30,2^4 * 3^2 * 5^2 * 11 * 13 * 23 * 31 * 41 * 61 * 131 * 2069 * 2671 * 43961 * 50101 * 76081 * 658897 * 2749361 * 17182481 * 628110066726444961
4139,2,11,x^22 + x^21 + 13,2^3 * 3^2 * 5 * 23 * 67 * 89 * 331 * 353 * 2069 * 37379 * 406649 * 9337252668623452453 * 22017831641636252393646476991752333
4139,3,2,x^6 + x^5 + 7,2^3 * 3^3 * 5 * 7 * 23 * 2069 * 2447923 * 5709061
4139,3,3,x^9 + x^8 + 26,2 * 7 * 19 * 541 * 2069 * 2089 * 696853 * 2447923 * 336002167
4139,3,4,x^12 + x^11 + 2,2^4 * 3^3 * 5 * 7 * 13 * 23 * 409 * 2069 * 658897 * 2447923 * 5709061 * 717560249569
4139,3,5,x^15 + x^14 + 5,2 * 7 * 11 * 31 * 2069 * 50101 * 2447923 * 17182481 * 5895773505781 * 14605542069190861
