p,r,n,poly,factorization
587,1,2,x^2 + x + 8,2^3 * 3 * 7^2 * 293
587,1,3,x^3 + x^2 + 3,2 * 293 * 547 * 631
587,1,4,x^4 + x^3 + 6,2^4 * 3 * 5 * 7^2 * 293 * 34457
587,1,5,x^5 + x^4 + 12,2 * 11 * 293 * 35401 * 305411
587,1,6,x^6 + x^5 + 8,2^3 * 3^2 * 7^2 * 293 * 547 * 631 * 114661
587,1,7,x^7 + x^6 + 21,2 * 29 * 293 * 1413094138071953
587,1,8,x^8 + x^7 + 19,2^5 * 3 * 5 * 7^2 * 17 * 293 * 34457 * 44953 * 77681
587,1,9,x^9 + x^8 + 10,2 * 19 * 293 * 547 * 631 * 2153153582096527
587,1,10,x^10 + x^9 + 97,2^3 * 3 * 7^2 * 11 * 31^2 * 293 * 35401 * 305411 * 123335981
587,1,11,x^11 + x^10 + 26,2 * 23 * 293 * 211540565837657475360345779
587,1,12,x^12 + x^11 + 102,2^4 * 3^2 * 5 * 7^2 * 13^2 * 73 * 293 * 547 * 631 * 34457 * 114661 * 9623689
587,1,13,x^13 + x^12 + 4,2 * 131 * 293 * 12797537315211170751382417165331
587,1,14,x^14 + x^13 + 8,2^3 * 3 * 7^3 * 29 * 293 * 883 * 6607400609503 * 1413094138071953
587,1,15,x^15 + x^14 + 17,2 * 11 * 293 * 331 * 547 * 631 * 35401 * 305411 * 42514427293226662771
587,1,16,x^16 + x^15 + 61,2^6 * 3 * 5 * 7^2 * 17 * 293 * 13841 * 34457 * 44953 * 77681 * 509222219719157921
587,1,17,x^17 + x^16 + 47,2 * 103 * 293 * 307 * 4752803092909 * 15986682612451 * 82845005312779
587,1,18,x^18 + x^17 + 176,2^3 * 3^3 * 7^2 * 19 * 293 * 547 * 631 * 114661 * 67713031 * 201388699 * 2153153582096527
587,1,19,x^19 + x^18 + 3,2 * 293 * 1483 * 228419 * 202466385969688708202411833776123949874501
587,1,20,x^20 + x^19 + 161,2^4 * 3 * 5^2 * 7^2 * 11 * 31^2 * 61 * 293 * 541 * 34457 * 35401 * 305411 * 123335981 * 85429220790076661
587,1,21,x^21 + x^20 + 53,2 * 29 * 293 * 547 * 631 * 51913 * 1413094138071953 * 32184043373092575795366608353
587,1,22,x^22 + x^21 + 98,2^3 * 3 * 7^2 * 23 * 293 * 5805911 * 835163322755182264273 * 211540565837657475360345779
587,1,23,x^23 + x^22 + 10,2 * 293 * 4467174403 * 8559321761830109 * 212964125806973616540924993780253691
587,1,24,x^24 + x^23 + 19,2^5 * 3^2 * 5 * 7^2 * 13^2 * 17 * 73 * 293 * 547 * 631 * 34457 * 44953 * 77681 * 114661 * 254281 * 9623689 * 55435874037568681
587,1,25,x^25 + x^24 + 30,2 * 11 * 293 * 35401 * 296651 * 305411 * 19697847907798513451 * 4037359558507664597178877038001
587,1,26,x^26 + x^25 + 109,2^3 * 3 * 7^2 * 53 * 131 * 293 * 2549 * 10545415343893 * 1172758516495801 * 12797537315211170751382417165331
587,1,27,x^27 + x^26 + 21,2 * 19 * 293 * 547 * 631 * 811 * 6427 * 57943 * 493691639145031 * 2153153582096527 * 459197927128517466595357
587,1,28,x^28 + x^27 + 524,2^4 * 3 * 5 * 7^3 * 29 * 293 * 883 * 34457 * 6674185729 * 6607400609503 * 1413094138071953 * 250759656674069372506153
587,2,2,x^4 + x^3 + 6,2^4 * 3 * 5 * 7^2 * 293 * 34457
587,2,3,x^6 + x^5 + 8,2^3 * 3^2 * 7^2 * 293 * 547 * 631 * 114661
587,2,4,x^8 + x^7 + 19,2^5 * 3 * 5 * 7^2 * 17 * 293 * 34457 * 44953 * 77681
587,2,5,x^10 + x^9 + 97,2^3 * 3 * 7^2 * 11 * 31^2 * 293 * 35401 * 305411 * 123335981
587,2,6,x^12 + x^11 + 102,2^4 * 3^2 * 5 * 7^2 * 13^2 * 73 * 293 * 547 * 631 * 34457 * 114661 * 9623689
587,2,7,x^14 + x^13 + 8,2^3 * 3 * 7^3 * 29 * 293 * 883 * 6607400609503 * 1413094138071953
587,2,8,x^16 + x^15 + 61,2^6 * 3 * 5 * 7^2 * 17 * 293 * 13841 * 34457 * 44953 * 77681 * 509222219719157921
587,2,9,x^18 + x^17 + 176,2^3 * 3^3 * 7^2 * 19 * 293 * 547 * 631 * 114661 * 67713031 * 201388699 * 2153153582096527
587,2,10,x^20 + x^19 + 161,2^4 * 3 * 5^2 * 7^2 * 11 * 31^2 * 61 * 293 * 541 * 34457 * 35401 * 305411 * 123335981 * 85429220790076661
587,2,11,x^22 + x^21 + 98,2^3 * 3 * 7^2 * 23 * 293 * 5805911 * 835163322755182264273 * 211540565837657475360345779
587,2,12,x^24 + x^23 + 19,2^5 * 3^2 * 5 * 7^2 * 13^2 * 17 * 73 * 293 * 547 * 631 * 34457 * 44953 * 77681 * 114661 * 254281 * 9623689 * 55435874037568681
587,2,13,x^26 + x^25 + 109,2^3 * 3 * 7^2 * 53 * 131 * 293 * 2549 * 10545415343893 * 1172758516495801 * 12797537315211170751382417165331
587,2,14,x^28 + x^27 + 524,2^4 * 3 * 5 * 7^3 * 29 * 293 * 883 * 34457 * 6674185729 * 6607400609503 * 1413094138071953 * 250759656674069372506153
587,3,2,x^6 + x^5 + 8,2^3 * 3^2 * 7^2 * 293 * 547 * 631 * 114661
587,3,3,x^9 + x^8 + 10,2 * 19 * 293 * 547 * 631 * 2153153582096527
587,3,4,x^12 + x^11 + 102,2^4 * 3^2 * 5 * 7^2 * 13^2 * 73 * 293 * 547 * 631 * 34457 * 114661 * 9623689
587,3,5,x^15 + x^14 + 17,2 * 11 * 293 * 331 * 547 * 631 * 35401 * 305411 * 42514427293226662771
587,3,6,x^18 + x^17 + 176,2^3 * 3^3 * 7^2 * 19 * 293 * 547 * 631 * 114661 * 67713031 * 201388699 * 2153153582096527
587,3,7,x^21 + x^20 + 53,2 * 29 * 293 * 547 * 631 * 51913 * 1413094138071953 * 32184043373092575795366608353
587,3,8,x^24 + x^23 + 19,2^5 * 3^2 * 5 * 7^2 * 13^2 * 17 * 73 * 293 * 547 * 631 * 34457 * 44953 * 77681 * 114661 * 254281 * 9623689 * 55435874037568681
587,3,9,x^27 + x^26 + 21,2 * 19 * 293 * 547 * 631 * 811 * 6427 * 57943 * 493691639145031 * 2153153582096527 * 459197927128517466595357
587,4,2,x^8 + x^7 + 19,2^5 * 3 * 5 * 7^2 * 17 * 293 * 34457 * 44953 * 77681
587,4,3,x^12 + x^11 + 102,2^4 * 3^2 * 5 * 7^2 * 13^2 * 73 * 293 * 547 * 631 * 34457 * 114661 * 9623689
587,4,4,x^16 + x^15 + 61,2^6 * 3 * 5 * 7^2 * 17 * 293 * 13841 * 34457 * 44953 * 77681 * 509222219719157921
587,4,5,x^20 + x^19 + 161,2^4 * 3 * 5^2 * 7^2 * 11 * 31^2 * 61 * 293 * 541 * 34457 * 35401 * 305411 * 123335981 * 85429220790076661
587,4,6,x^24 + x^23 + 19,2^5 * 3^2 * 5 * 7^2 * 13^2 * 17 * 73 * 293 * 547 * 631 * 34457 * 44953 * 77681 * 114661 * 254281 * 9623689 * 55435874037568681
587,4,7,x^28 + x^27 + 524,2^4 * 3 * 5 * 7^3 * 29 * 293 * 883 * 34457 * 6674185729 * 6607400609503 * 1413094138071953 * 250759656674069372506153
587,5,2,x^10 + x^9 + 97,2^3 * 3 * 7^2 * 11 * 31^2 * 293 * 35401 * 305411 * 123335981
