p,r,n,poly,factorization
4397,1,2,x^2 + x + 3,2^3 * 3 * 7 * 157 * 733
4397,1,3,x^3 + x^2 + 12,2^2 * 7 * 13 * 157 * 1487539
4397,1,4,x^4 + x^3 + 2,2^4 * 3 * 5 * 7 * 37 * 157 * 733 * 52253
4397,1,5,x^5 + x^4 + 2,2^2 * 7 * 41 * 157 * 5471 * 1666763851
4397,1,6,x^6 + x^5 + 2,2^3 * 3^2 * 7 * 13 * 19 * 31 * 157 * 733 * 10939 * 1487539
4397,1,7,x^7 + x^6 + 2,2^2 * 7^2 * 43 * 157 * 463 * 51866875789348369
4397,1,8,x^8 + x^7 + 14,2^5 * 3 * 5 * 7 * 37 * 157 * 733 * 52253 * 484361 * 385857281
4397,1,9,x^9 + x^8 + 53,2^2 * 7 * 13 * 157 * 1487539 * 5060001871 * 1428196999393
4397,1,10,x^10 + x^9 + 71,2^3 * 3 * 7 * 11 * 41 * 71 * 157 * 733 * 5471 * 630841 * 758501 * 1666763851
4397,1,11,x^11 + x^10 + 27,2^2 * 7 * 23 * 157 * 10099 * 18217 * 5058593 * 126226526888088377851
4397,1,12,x^12 + x^11 + 257,2^4 * 3^2 * 5 * 7 * 13 * 19 * 31 * 37 * 157 * 277 * 733 * 10939 * 52253 * 1487539 * 1349416670149
4397,1,13,x^13 + x^12 + 35,2^2 * 7 * 79 * 157 * 7999993 * 5765227572326093 * 14336502541808258111
4397,1,14,x^14 + x^13 + 39,2^3 * 3 * 7^2 * 43 * 157 * 463 * 733 * 13679 * 1372757 * 384761862031 * 51866875789348369
4397,1,15,x^15 + x^14 + 12,2^2 * 7 * 13 * 41 * 157 * 5471 * 1487539 * 1256487151 * 1666763851 * 111171864980399514751
4397,1,16,x^16 + x^15 + 8,2^6 * 3 * 5 * 7 * 17 * 37 * 157 * 733 * 1249 * 10289 * 52253 * 484361 * 385857281 * 319769621094184448113
4397,1,17,x^17 + x^16 + 14,2^2 * 7 * 157 * 7549 * 19993 * 15404381 * 63811560151945305223 * 131610708134384471455751
4397,1,18,x^18 + x^17 + 119,2^3 * 3^3 * 7 * 13 * 19 * 31 * 157 * 199 * 733 * 10939 * 25219 * 1487539 * 5060001871 * 1428196999393 * 479994875637499
4397,1,19,x^19 + x^18 + 11,2^2 * 7 * 157 * 520890694111 * 115288459069586516722019449 * 6286120905187406000786307553
4397,1,20,x^20 + x^19 + 2,2^4 * 3 * 5^2 * 7 * 11 * 37 * 41 * 71 * 157 * 733 * 5471 * 52253 * 630841 * 758501 * 1666763851 * 1233379163881 * 22656096758166101
