p,r,n,poly,factorization
2549,1,2,x^2 + x + 10,2^3 * 3 * 5^2 * 7^2 * 13 * 17
2549,1,3,x^3 + x^2 + 8,2^2 * 7^2 * 13 * 163 * 39877
2549,1,4,x^4 + x^3 + 19,2^4 * 3 * 5^2 * 7^2 * 13 * 17 * 3248701
2549,1,5,x^5 + x^4 + 14,2^2 * 7^2 * 13 * 34211 * 1234479791
2549,1,6,x^6 + x^5 + 2,2^3 * 3^2 * 5^2 * 7^2 * 13 * 17 * 61 * 163 * 35491 * 39877
2549,1,7,x^7 + x^6 + 3,2^2 * 7^3 * 13 * 39200479975429555693
2549,1,8,x^8 + x^7 + 41,2^5 * 3 * 5^2 * 7^2 * 13 * 17 * 221281 * 3248701 * 95390521
2549,1,9,x^9 + x^8 + 15,2^2 * 7^2 * 13 * 37 * 163 * 307 * 39877 * 19449163 * 1241589403
2549,1,10,x^10 + x^9 + 26,2^3 * 3 * 5^3 * 7^2 * 11 * 13 * 17 * 34211 * 175141 * 4380851 * 1234479791
2549,1,11,x^11 + x^10 + 18,2^2 * 7^2 * 13 * 397 * 8933 * 62919209 * 51915575369450333839
2549,1,12,x^12 + x^11 + 14,2^4 * 3^2 * 5^2 * 7^2 * 13 * 17 * 61 * 163 * 2953 * 35491 * 39877 * 70921 * 201577 * 3248701
2549,1,13,x^13 + x^12 + 137,2^2 * 7^2 * 13^2 * 79 * 131 * 34607 * 507781 * 2749891 * 688461281 * 16816332989
2549,1,14,x^14 + x^13 + 27,2^3 * 3 * 5^2 * 7^3 * 13 * 17 * 3067 * 25621 * 1274701 * 2737351 * 39200479975429555693
2549,1,15,x^15 + x^14 + 77,2^2 * 7^2 * 13 * 31 * 163 * 34211 * 39877 * 822188701 * 1234479791 * 69896442796646971
2549,1,16,x^16 + x^15 + 75,2^6 * 3 * 5^2 * 7^2 * 13 * 17 * 97 * 84449 * 221281 * 3248701 * 95390521 * 108783353436500392817
2549,1,17,x^17 + x^16 + 76,2^2 * 7^2 * 13 * 1021 * 2143 * 48326813978977965803 * 30050499942674514002026183889
2549,1,18,x^18 + x^17 + 19,2^3 * 3^3 * 5^2 * 7^2 * 13 * 17 * 19 * 37 * 61 * 163 * 307 * 1423 * 1621 * 35491 * 39877 * 19449163 * 1241589403 * 2086201446463
2549,1,19,x^19 + x^18 + 23,2^2 * 7^2 * 13 * 20645597216325142219279412893509622666549308069301120371179551
2549,1,20,x^20 + x^19 + 133,2^4 * 3 * 5^3 * 7^2 * 11 * 13 * 17 * 34211 * 175141 * 3248701 * 4380851 * 1234479791 * 1782208936089983969712034801
2549,1,21,x^21 + x^20 + 8,2^2 * 7^3 * 13 * 163 * 11551 * 39877 * 1070497 * 542092966759 * 11219895261470280337 * 39200479975429555693
2549,1,22,x^22 + x^21 + 27,2^3 * 3 * 5^2 * 7^2 * 13 * 17 * 23 * 67 * 89 * 397 * 8933 * 62919209 * 51915575369450333839 * 84398623657496342046631284089
2549,1,23,x^23 + x^22 + 44,2^2 * 7^2 * 13 * 871579069053490003614679389158146040532366262086167554551632170640933649451
2549,2,2,x^4 + x^3 + 19,2^4 * 3 * 5^2 * 7^2 * 13 * 17 * 3248701
2549,2,3,x^6 + x^5 + 2,2^3 * 3^2 * 5^2 * 7^2 * 13 * 17 * 61 * 163 * 35491 * 39877
2549,2,4,x^8 + x^7 + 41,2^5 * 3 * 5^2 * 7^2 * 13 * 17 * 221281 * 3248701 * 95390521
2549,2,5,x^10 + x^9 + 26,2^3 * 3 * 5^3 * 7^2 * 11 * 13 * 17 * 34211 * 175141 * 4380851 * 1234479791
2549,2,6,x^12 + x^11 + 14,2^4 * 3^2 * 5^2 * 7^2 * 13 * 17 * 61 * 163 * 2953 * 35491 * 39877 * 70921 * 201577 * 3248701
2549,2,7,x^14 + x^13 + 27,2^3 * 3 * 5^2 * 7^3 * 13 * 17 * 3067 * 25621 * 1274701 * 2737351 * 39200479975429555693
2549,2,8,x^16 + x^15 + 75,2^6 * 3 * 5^2 * 7^2 * 13 * 17 * 97 * 84449 * 221281 * 3248701 * 95390521 * 108783353436500392817
2549,2,9,x^18 + x^17 + 19,2^3 * 3^3 * 5^2 * 7^2 * 13 * 17 * 19 * 37 * 61 * 163 * 307 * 1423 * 1621 * 35491 * 39877 * 19449163 * 1241589403 * 2086201446463
2549,2,10,x^20 + x^19 + 133,2^4 * 3 * 5^3 * 7^2 * 11 * 13 * 17 * 34211 * 175141 * 3248701 * 4380851 * 1234479791 * 1782208936089983969712034801
2549,2,11,x^22 + x^21 + 27,2^3 * 3 * 5^2 * 7^2 * 13 * 17 * 23 * 67 * 89 * 397 * 8933 * 62919209 * 51915575369450333839 * 84398623657496342046631284089
2549,3,2,x^6 + x^5 + 2,2^3 * 3^2 * 5^2 * 7^2 * 13 * 17 * 61 * 163 * 35491 * 39877
2549,3,3,x^9 + x^8 + 15,2^2 * 7^2 * 13 * 37 * 163 * 307 * 39877 * 19449163 * 1241589403
2549,3,4,x^12 + x^11 + 14,2^4 * 3^2 * 5^2 * 7^2 * 13 * 17 * 61 * 163 * 2953 * 35491 * 39877 * 70921 * 201577 * 3248701
2549,3,5,x^15 + x^14 + 77,2^2 * 7^2 * 13 * 31 * 163 * 34211 * 39877 * 822188701 * 1234479791 * 69896442796646971
2549,3,6,x^18 + x^17 + 19,2^3 * 3^3 * 5^2 * 7^2 * 13 * 17 * 19 * 37 * 61 * 163 * 307 * 1423 * 1621 * 35491 * 39877 * 19449163 * 1241589403 * 2086201446463
2549,3,7,x^21 + x^20 + 8,2^2 * 7^3 * 13 * 163 * 11551 * 39877 * 1070497 * 542092966759 * 11219895261470280337 * 39200479975429555693
2549,4,2,x^8 + x^7 + 41,2^5 * 3 * 5^2 * 7^2 * 13 * 17 * 221281 * 3248701 * 95390521
2549,4,3,x^12 + x^11 + 14,2^4 * 3^2 * 5^2 * 7^2 * 13 * 17 * 61 * 163 * 2953 * 35491 * 39877 * 70921 * 201577 * 3248701
2549,4,4,x^16 + x^15 + 75,2^6 * 3 * 5^2 * 7^2 * 13 * 17 * 97 * 84449 * 221281 * 3248701 * 95390521 * 108783353436500392817
2549,4,5,x^20 + x^19 + 133,2^4 * 3 * 5^3 * 7^2 * 11 * 13 * 17 * 34211 * 175141 * 3248701 * 4380851 * 1234479791 * 1782208936089983969712034801
2549,5,2,x^10 + x^9 + 26,2^3 * 3 * 5^3 * 7^2 * 11 * 13 * 17 * 34211 * 175141 * 4380851 * 1234479791
2549,5,3,x^15 + x^14 + 77,2^2 * 7^2 * 13 * 31 * 163 * 34211 * 39877 * 822188701 * 1234479791 * 69896442796646971
2549,5,4,x^20 + x^19 + 133,2^4 * 3 * 5^3 * 7^2 * 11 * 13 * 17 * 34211 * 175141 * 3248701 * 4380851 * 1234479791 * 1782208936089983969712034801
2549,6,2,x^12 + x^11 + 14,2^4 * 3^2 * 5^2 * 7^2 * 13 * 17 * 61 * 163 * 2953 * 35491 * 39877 * 70921 * 201577 * 3248701
2549,6,3,x^18 + x^17 + 19,2^3 * 3^3 * 5^2 * 7^2 * 13 * 17 * 19 * 37 * 61 * 163 * 307 * 1423 * 1621 * 35491 * 39877 * 19449163 * 1241589403 * 2086201446463
2549,7,2,x^14 + x^13 + 27,2^3 * 3 * 5^2 * 7^3 * 13 * 17 * 3067 * 25621 * 1274701 * 2737351 * 39200479975429555693
2549,7,3,x^21 + x^20 + 8,2^2 * 7^3 * 13 * 163 * 11551 * 39877 * 1070497 * 542092966759 * 11219895261470280337 * 39200479975429555693
2549,8,2,x^16 + x^15 + 75,2^6 * 3 * 5^2 * 7^2 * 13 * 17 * 97 * 84449 * 221281 * 3248701 * 95390521 * 108783353436500392817
2549,9,2,x^18 + x^17 + 19,2^3 * 3^3 * 5^2 * 7^2 * 13 * 17 * 19 * 37 * 61 * 163 * 307 * 1423 * 1621 * 35491 * 39877 * 19449163 * 1241589403 * 2086201446463
2549,10,2,x^20 + x^19 + 133,2^4 * 3 * 5^3 * 7^2 * 11 * 13 * 17 * 34211 * 175141 * 3248701 * 4380851 * 1234479791 * 1782208936089983969712034801
2549,11,2,x^22 + x^21 + 27,2^3 * 3 * 5^2 * 7^2 * 13 * 17 * 23 * 67 * 89 * 397 * 8933 * 62919209 * 51915575369450333839 * 84398623657496342046631284089
