p,e,n,poly,factorization
4337,1,2,x^2 + x + 12,2^5 * 3^2 * 241 * 271
4337,1,3,x^3 + x^2 + 3,2^4 * 7 * 127 * 271 * 21163
4337,1,4,x^4 + x^3 + 26,2^6 * 3^2 * 5 * 13 * 41 * 241 * 271 * 3529
4337,1,5,x^5 + x^4 + 10,2^4 * 11 * 101 * 271 * 23741 * 13416671
4337,1,6,x^6 + x^5 + 47,2^5 * 3^3 * 7 * 43 * 127 * 241 * 271 * 21163 * 145777
4337,1,7,x^7 + x^6 + 6,2^4 * 29 * 271 * 3389 * 15105301 * 4483712227
4337,1,8,x^8 + x^7 + 5,2^7 * 3^2 * 5 * 13 * 17 * 41 * 241 * 271 * 3529 * 10405878998993
4337,1,9,x^9 + x^8 + 24,2^4 * 7 * 19 * 127 * 271 * 21163 * 4925071 * 71116510084687
4337,1,10,x^10 + x^9 + 3,2^5 * 3^2 * 11 * 101 * 241 * 271 * 23741 * 13416671 * 353718327670241
4337,1,11,x^11 + x^10 + 45,2^4 * 23 * 271 * 482981680897 * 212000007094198260649757
4337,1,12,x^12 + x^11 + 97,2^6 * 3^3 * 5 * 7 * 13 * 37 * 41 * 43 * 127 * 181 * 241 * 271 * 277 * 3529 * 21163 * 145777 * 190720597
4337,1,13,x^13 + x^12 + 73,2^4 * 53 * 271 * 125399 * 6665047848902169649592192585193278863
4337,1,14,x^14 + x^13 + 66,2^5 * 3^2 * 29 * 241 * 271 * 3389 * 15105301 * 4483712227 * 25971358981 * 256177941853
4337,1,15,x^15 + x^14 + 70,2^4 * 7 * 11 * 31 * 101 * 127 * 271 * 21163 * 23741 * 13416671 * 4036951527160507580612375071
4337,1,16,x^16 + x^15 + 40,2^8 * 3^2 * 5 * 13 * 17 * 41 * 241 * 257 * 271 * 881 * 2657 * 3529 * 91873 * 299521 * 3780677393 * 10405878998993
4337,1,17,x^17 + x^16 + 13,2^4 * 271 * 35089 * 266867 * 50781739723837542533 * 32957742997568725147115541439
4337,1,18,x^18 + x^17 + 3,2^5 * 3^4 * 7 * 19 * 43 * 127 * 241 * 271 * 21163 * 145777 * 4925071 * 71116510084687 * 2218274455727845355419
4337,1,19,x^19 + x^18 + 24,2^4 * 271 * 43498481794351 * 37755720666783971 * 179495218348699505579576992756446287
4337,1,20,x^20 + x^19 + 138,2^6 * 3^2 * 5^2 * 11 * 13 * 41 * 101 * 241 * 271 * 1741 * 3529 * 23741 * 13416671 * 353718327670241 * 14379592493344339338589121
4337,1,21,x^21 + x^20 + 43,2^4 * 7^2 * 29 * 127 * 211 * 271 * 547 * 3389 * 21163 * 4451791 * 15105301 * 4483712227 * 12310347950357089417648938879841
