p,r,n,poly,factorization
137,1,2,x^2 + x + 6,2^4 * 3 * 17 * 23
137,1,3,x^3 + x^2 + 24,2^3 * 7 * 17 * 37 * 73
137,1,4,x^4 + x^3 + 13,2^5 * 3 * 5 * 17 * 23 * 1877
137,1,5,x^5 + x^4 + 20,2^3 * 11 * 17 * 101 * 319411
137,1,6,x^6 + x^5 + 6,2^4 * 3^2 * 7 * 17 * 23 * 37 * 73 * 6211
137,1,7,x^7 + x^6 + 12,2^3 * 17 * 8933 * 745603139
137,1,8,x^8 + x^7 + 35,2^6 * 3 * 5 * 17 * 23 * 41 * 1409 * 1877 * 3049
137,1,9,x^9 + x^8 + 45,2^3 * 7 * 17 * 19 * 37 * 73 * 27847 * 12496591
137,1,10,x^10 + x^9 + 6,2^4 * 3 * 11 * 17 * 23 * 71 * 101 * 881 * 5591 * 319411
137,1,11,x^11 + x^10 + 31,2^3 * 17 * 2346320474383711003267
137,1,12,x^12 + x^11 + x + 54,2^5 * 3^2 * 5 * 7 * 13 * 17 * 23 * 37 * 73 * 1877 * 2473 * 6211 * 10957
137,1,13,x^13 + x^12 + 3,2^3 * 17 * 864319 * 19805293 * 2572605139183
137,1,14,x^14 + x^13 + 12,2^4 * 3 * 17 * 23 * 43 * 8933 * 745603139 * 152649866251
137,1,15,x^15 + x^14 + 20,2^3 * 7 * 11 * 17 * 37 * 61 * 73 * 101 * 211 * 1471 * 319411 * 6506659561
137,1,16,x^16 + x^15 + x + 12,2^7 * 3 * 5 * 17 * 23 * 41 * 1409 * 1877 * 3049 * 1095793 * 56624713777
137,1,17,x^17 + x^16 + 33,2^3 * 17^2 * 103 * 8859813646194068340402291825431
137,1,18,x^18 + x^17 + 83,2^4 * 3^3 * 7 * 17 * 19 * 23 * 37 * 73 * 433 * 6211 * 27847 * 12496591 * 5089956643
137,1,19,x^19 + x^18 + 47,2^3 * 17 * 291173513911804236660449587340421782827
137,1,20,x^20 + x^19 + 51,2^5 * 3 * 5^2 * 11 * 17 * 23 * 71 * 101 * 881 * 1877 * 2221 * 5591 * 319411 * 3315421 * 3370421
137,1,21,x^21 + x^20 + 24,2^3 * 7^2 * 17 * 37 * 73 * 8933 * 30829 * 745603139 * 201098040210405813763
137,1,22,x^22 + x^21 + 131,2^4 * 3 * 17 * 23 * 67 * 199 * 727 * 532951 * 447607733 * 2346320474383711003267
137,1,23,x^23 + x^22 + 5,2^3 * 17 * 1381 * 143235060131 * 518550578298278365204966204101137
137,1,24,x^24 + x^23 + 104,2^6 * 3^2 * 5 * 7 * 13 * 17 * 23 * 37 * 41 * 73 * 1249 * 1409 * 1877 * 2473 * 3049 * 4729 * 6211 * 10957 * 21010325641
137,1,25,x^25 + x^24 + 47,2^3 * 11 * 17 * 101 * 3251 * 9151 * 319411 * 1551701 * 117521622390457326495085642501
137,1,26,x^26 + x^25 + x + 70,2^4 * 3 * 17 * 23 * 79 * 864319 * 19805293 * 46774391 * 2572605139183 * 11745000879180089
137,1,27,x^27 + x^26 + 58,2^3 * 7 * 17 * 19 * 37 * 73 * 811 * 27847 * 12496591 * 28091709908209 * 12687357563731661776993
137,1,28,x^28 + x^27 + 62,2^5 * 3 * 5 * 17 * 23 * 29^2 * 43 * 1877 * 8933 * 41243413 * 745603139 * 152649866251 * 1260297499721989
137,1,29,x^29 + x^28 + 13,2^3 * 17 * 59^2 * 616367 * 316092460536539293043853391060042444716569284439483
137,1,30,x^30 + x^29 + 27,2^4 * 3^2 * 7 * 11 * 17 * 23 * 31 * 37 * 61 * 71 * 73 * 101 * 211 * 881 * 1291 * 1471 * 5591 * 6211 * 319411 * 6506659561 * 3123452828701
137,1,31,x^31 + x^30 + 70,2^3 * 17 * 6523106243 * 355764473789 * 374432546441 * 14649002469173131876444662299081
137,1,32,x^32 + x^31 + 6,2^8 * 3 * 5 * 17 * 23 * 41 * 257 * 353 * 1409 * 1877 * 3049 * 1095793 * 29391169 * 56624713777 * 2887848395294828596129
137,1,33,x^33 + x^32 + 5,2^3 * 7 * 17 * 37 * 73 * 755569 * 3186086377 * 111219472717 * 20114875307572189 * 2346320474383711003267
137,1,34,x^34 + x^33 + 5,2^4 * 3 * 17^2 * 23 * 103 * 1361 * 57690463234553 * 194719032873791417 * 8859813646194068340402291825431
137,1,35,x^35 + x^34 + 23,2^3 * 11 * 17 * 101 * 8933 * 319411 * 745603139 * 6146763281 * 308649419660059480970638544719401930339281
137,1,36,x^36 + x^35 + x + 21,2^5 * 3^3 * 5 * 7 * 13 * 17 * 19 * 23 * 37 * 73 * 433 * 1877 * 2473 * 6211 * 10957 * 27847 * 12496591 * 5089956643 * 43716643078710691556620273
137,1,37,x^37 + x^36 + 45,2^3 * 17 * 507937 * 256716037820965228521474255317 * 645444977382258628744169991969390030181889
137,2,2,x^4 + x^3 + 13,2^5 * 3 * 5 * 17 * 23 * 1877
137,2,3,x^6 + x^5 + 6,2^4 * 3^2 * 7 * 17 * 23 * 37 * 73 * 6211
137,2,4,x^8 + x^7 + 35,2^6 * 3 * 5 * 17 * 23 * 41 * 1409 * 1877 * 3049
137,2,5,x^10 + x^9 + 6,2^4 * 3 * 11 * 17 * 23 * 71 * 101 * 881 * 5591 * 319411
137,2,6,x^12 + x^11 + x + 54,2^5 * 3^2 * 5 * 7 * 13 * 17 * 23 * 37 * 73 * 1877 * 2473 * 6211 * 10957
137,2,7,x^14 + x^13 + 12,2^4 * 3 * 17 * 23 * 43 * 8933 * 745603139 * 152649866251
137,2,8,x^16 + x^15 + x + 12,2^7 * 3 * 5 * 17 * 23 * 41 * 1409 * 1877 * 3049 * 1095793 * 56624713777
137,2,9,x^18 + x^17 + 83,2^4 * 3^3 * 7 * 17 * 19 * 23 * 37 * 73 * 433 * 6211 * 27847 * 12496591 * 5089956643
137,2,10,x^20 + x^19 + 51,2^5 * 3 * 5^2 * 11 * 17 * 23 * 71 * 101 * 881 * 1877 * 2221 * 5591 * 319411 * 3315421 * 3370421
137,2,11,x^22 + x^21 + 131,2^4 * 3 * 17 * 23 * 67 * 199 * 727 * 532951 * 447607733 * 2346320474383711003267
137,2,12,x^24 + x^23 + 104,2^6 * 3^2 * 5 * 7 * 13 * 17 * 23 * 37 * 41 * 73 * 1249 * 1409 * 1877 * 2473 * 3049 * 4729 * 6211 * 10957 * 21010325641
137,2,13,x^26 + x^25 + x + 70,2^4 * 3 * 17 * 23 * 79 * 864319 * 19805293 * 46774391 * 2572605139183 * 11745000879180089
137,2,14,x^28 + x^27 + 62,2^5 * 3 * 5 * 17 * 23 * 29^2 * 43 * 1877 * 8933 * 41243413 * 745603139 * 152649866251 * 1260297499721989
137,2,15,x^30 + x^29 + 27,2^4 * 3^2 * 7 * 11 * 17 * 23 * 31 * 37 * 61 * 71 * 73 * 101 * 211 * 881 * 1291 * 1471 * 5591 * 6211 * 319411 * 6506659561 * 3123452828701
137,2,16,x^32 + x^31 + 6,2^8 * 3 * 5 * 17 * 23 * 41 * 257 * 353 * 1409 * 1877 * 3049 * 1095793 * 29391169 * 56624713777 * 2887848395294828596129
