p,r,n,poly,factorization
6317,1,2,x^2 + x + 2,2^3 * 3^5 * 13 * 1579
6317,1,3,x^3 + x^2 + 2,2^2 * 229 * 397 * 439 * 1579
6317,1,4,x^4 + x^3 + 3,2^4 * 3^5 * 5 * 13 * 1579 * 3990449
6317,1,5,x^5 + x^4 + 23,2^2 * 11 * 61 * 1579 * 2373502770371
6317,1,6,x^6 + x^5 + 3,2^3 * 3^6 * 7 * 13 * 37 * 229 * 397 * 439 * 1579 * 51349
6317,1,7,x^7 + x^6 + 2,2^2 * 29 * 1579 * 271097 * 8083720840683559
6317,1,8,x^8 + x^7 + 7,2^5 * 3^5 * 5 * 13 * 41 * 1579 * 3990449 * 19419124906721
6317,1,9,x^9 + x^8 + 12,2^2 * 19 * 229 * 397 * 439 * 1579 * 3344349526900090459957
6317,1,10,x^10 + x^9 + 17,2^3 * 3^5 * 11 * 13 * 61 * 271 * 1579 * 2373502770371 * 5874967548311
6317,1,11,x^11 + x^10 + 26,2^2 * 1579 * 17491 * 68799193 * 84096813560438331192550429
6317,1,12,x^12 + x^11 + 26,2^4 * 3^6 * 5 * 7 * 13 * 37 * 229 * 397 * 439 * 1093 * 1579 * 51349 * 3990449 * 1456878501781
6317,1,13,x^13 + x^12 + 17,2^2 * 53 * 443 * 1579 * 843779 * 185381873 * 12343938179 * 89077899225947243
6317,1,14,x^14 + x^13 + 27,2^3 * 3^5 * 13 * 29 * 43 * 1579 * 271097 * 93301237 * 15835823746723 * 8083720840683559
6317,1,15,x^15 + x^14 + 31,2^2 * 11 * 61 * 229 * 397 * 439 * 1579 * 439413428401 * 2373502770371 * 5769589767933957601
6317,1,16,x^16 + x^15 + 32,2^6 * 3^5 * 5 * 13 * 17 * 41 * 97 * 1579 * 147457 * 3990449 * 25691439841 * 202946948417 * 19419124906721
6317,1,17,x^17 + x^16 + 55,2^2 * 103 * 1579 * 62431757550258501228207814318005422802042881305619317229287
6317,1,18,x^18 + x^17 + 7,2^3 * 3^7 * 7 * 13 * 19 * 37 * 163 * 229 * 397 * 439 * 1579 * 8191 * 51349 * 23672863 * 670144861 * 3344349526900090459957
6317,1,19,x^19 + x^18 + 45,2^2 * 1579 * 8826411016789 * 9240579550469621 * 3146162731785956303540348135701309018463
6317,1,20,x^20 + x^19 + 43,2^4 * 3^5 * 5^2 * 11 * 13 * 61 * 271 * 1579 * 3990449 * 23662841 * 22824398801 * 938967947381 * 2373502770371 * 5874967548311
6317,1,21,x^21 + x^20 + 57,2^2 * 29 * 127 * 229 * 397 * 439 * 1579 * 4243 * 271097 * 876751 * 8083720840683559 * 25243839841646917 * 338495834296914967
6317,2,2,x^4 + x^3 + 3,2^4 * 3^5 * 5 * 13 * 1579 * 3990449
6317,2,3,x^6 + x^5 + 3,2^3 * 3^6 * 7 * 13 * 37 * 229 * 397 * 439 * 1579 * 51349
6317,2,4,x^8 + x^7 + 7,2^5 * 3^5 * 5 * 13 * 41 * 1579 * 3990449 * 19419124906721
6317,2,5,x^10 + x^9 + 17,2^3 * 3^5 * 11 * 13 * 61 * 271 * 1579 * 2373502770371 * 5874967548311
6317,2,6,x^12 + x^11 + 26,2^4 * 3^6 * 5 * 7 * 13 * 37 * 229 * 397 * 439 * 1093 * 1579 * 51349 * 3990449 * 1456878501781
6317,2,7,x^14 + x^13 + 27,2^3 * 3^5 * 13 * 29 * 43 * 1579 * 271097 * 93301237 * 15835823746723 * 8083720840683559
6317,2,8,x^16 + x^15 + 32,2^6 * 3^5 * 5 * 13 * 17 * 41 * 97 * 1579 * 147457 * 3990449 * 25691439841 * 202946948417 * 19419124906721
6317,2,9,x^18 + x^17 + 7,2^3 * 3^7 * 7 * 13 * 19 * 37 * 163 * 229 * 397 * 439 * 1579 * 8191 * 51349 * 23672863 * 670144861 * 3344349526900090459957
6317,2,10,x^20 + x^19 + 43,2^4 * 3^5 * 5^2 * 11 * 13 * 61 * 271 * 1579 * 3990449 * 23662841 * 22824398801 * 938967947381 * 2373502770371 * 5874967548311
6317,3,2,x^6 + x^5 + 3,2^3 * 3^6 * 7 * 13 * 37 * 229 * 397 * 439 * 1579 * 51349
6317,3,3,x^9 + x^8 + 12,2^2 * 19 * 229 * 397 * 439 * 1579 * 3344349526900090459957
6317,3,4,x^12 + x^11 + 26,2^4 * 3^6 * 5 * 7 * 13 * 37 * 229 * 397 * 439 * 1093 * 1579 * 51349 * 3990449 * 1456878501781
6317,3,5,x^15 + x^14 + 31,2^2 * 11 * 61 * 229 * 397 * 439 * 1579 * 439413428401 * 2373502770371 * 5769589767933957601
6317,3,6,x^18 + x^17 + 7,2^3 * 3^7 * 7 * 13 * 19 * 37 * 163 * 229 * 397 * 439 * 1579 * 8191 * 51349 * 23672863 * 670144861 * 3344349526900090459957
6317,3,7,x^21 + x^20 + 57,2^2 * 29 * 127 * 229 * 397 * 439 * 1579 * 4243 * 271097 * 876751 * 8083720840683559 * 25243839841646917 * 338495834296914967
6317,4,2,x^8 + x^7 + 7,2^5 * 3^5 * 5 * 13 * 41 * 1579 * 3990449 * 19419124906721
6317,4,3,x^12 + x^11 + 26,2^4 * 3^6 * 5 * 7 * 13 * 37 * 229 * 397 * 439 * 1093 * 1579 * 51349 * 3990449 * 1456878501781
6317,4,4,x^16 + x^15 + 32,2^6 * 3^5 * 5 * 13 * 17 * 41 * 97 * 1579 * 147457 * 3990449 * 25691439841 * 202946948417 * 19419124906721
6317,4,5,x^20 + x^19 + 43,2^4 * 3^5 * 5^2 * 11 * 13 * 61 * 271 * 1579 * 3990449 * 23662841 * 22824398801 * 938967947381 * 2373502770371 * 5874967548311
6317,5,2,x^10 + x^9 + 17,2^3 * 3^5 * 11 * 13 * 61 * 271 * 1579 * 2373502770371 * 5874967548311
6317,5,3,x^15 + x^14 + 31,2^2 * 11 * 61 * 229 * 397 * 439 * 1579 * 439413428401 * 2373502770371 * 5769589767933957601
6317,5,4,x^20 + x^19 + 43,2^4 * 3^5 * 5^2 * 11 * 13 * 61 * 271 * 1579 * 3990449 * 23662841 * 22824398801 * 938967947381 * 2373502770371 * 5874967548311
6317,6,2,x^12 + x^11 + 26,2^4 * 3^6 * 5 * 7 * 13 * 37 * 229 * 397 * 439 * 1093 * 1579 * 51349 * 3990449 * 1456878501781
6317,6,3,x^18 + x^17 + 7,2^3 * 3^7 * 7 * 13 * 19 * 37 * 163 * 229 * 397 * 439 * 1579 * 8191 * 51349 * 23672863 * 670144861 * 3344349526900090459957
6317,7,2,x^14 + x^13 + 27,2^3 * 3^5 * 13 * 29 * 43 * 1579 * 271097 * 93301237 * 15835823746723 * 8083720840683559
6317,7,3,x^21 + x^20 + 57,2^2 * 29 * 127 * 229 * 397 * 439 * 1579 * 4243 * 271097 * 876751 * 8083720840683559 * 25243839841646917 * 338495834296914967
6317,8,2,x^16 + x^15 + 32,2^6 * 3^5 * 5 * 13 * 17 * 41 * 97 * 1579 * 147457 * 3990449 * 25691439841 * 202946948417 * 19419124906721
6317,9,2,x^18 + x^17 + 7,2^3 * 3^7 * 7 * 13 * 19 * 37 * 163 * 229 * 397 * 439 * 1579 * 8191 * 51349 * 23672863 * 670144861 * 3344349526900090459957
6317,10,2,x^20 + x^19 + 43,2^4 * 3^5 * 5^2 * 11 * 13 * 61 * 271 * 1579 * 3990449 * 23662841 * 22824398801 * 938967947381 * 2373502770371 * 5874967548311
