p,e,n,poly,factorization
5557,1,2,x^2 + x + 2,2^3 * 3 * 7 * 397 * 463
5557,1,3,x^3 + x^2 + 7,2^2 * 3^2 * 463 * 10295269
5557,1,4,x^4 + x^3 + 20,2^4 * 3 * 5^3 * 7 * 149 * 397 * 463 * 829
5557,1,5,x^5 + x^4 + 2,2^2 * 3 * 31 * 211 * 463 * 145812782561
5557,1,6,x^6 + x^5 + 6,2^3 * 3^2 * 7 * 73 * 397 * 463 * 577 * 733 * 10295269
5557,1,7,x^7 + x^6 + 5,2^2 * 3 * 463 * 269627107 * 109233786534601
5557,1,8,x^8 + x^7 + 41,2^5 * 3 * 5^3 * 7 * 17 * 149 * 397 * 463 * 829 * 89137 * 314647769
5557,1,9,x^9 + x^8 + 74,2^2 * 3^3 * 19 * 37 * 463 * 10295269 * 1028908297 * 13570290091
5557,1,10,x^10 + x^9 + 29,2^3 * 3 * 7 * 11^2 * 31 * 211 * 397 * 463 * 145812782561 * 7879489319281
5557,1,11,x^11 + x^10 + 11,2^2 * 3 * 89 * 463 * 24421 * 2385263 * 5417418741134408006629181
5557,1,12,x^12 + x^11 + 141,2^4 * 3^2 * 5^3 * 7 * 13 * 73 * 149 * 397 * 463 * 577 * 733 * 829 * 376081 * 10295269 * 195045901
5557,1,13,x^13 + x^12 + 13,2^2 * 3 * 463 * 1934609 * 133052869 * 597800737 * 5636234157355975303313
5557,1,14,x^14 + x^13 + 45,2^3 * 3 * 7^2 * 397 * 463 * 37984283 * 269627107 * 109233786534601 * 110729225456753
5557,1,15,x^15 + x^14 + 20,2^2 * 3^2 * 31 * 211 * 463 * 10295269 * 734443561 * 20534907781 * 60282857461 * 145812782561
5557,1,16,x^16 + x^15 + 2,2^6 * 3 * 5^3 * 7 * 17 * 149 * 397 * 463 * 829 * 89137 * 323233 * 314647769 * 168140143889 * 8365772899073
5557,1,17,x^17 + x^16 + 32,2^2 * 3 * 463 * 2224094659972533269313106523 * 371852958321954392454015551039587
5557,1,18,x^18 + x^17 + 32,2^3 * 3^3 * 7 * 19 * 37 * 73 * 397 * 463 * 577 * 733 * 10657 * 10295269 * 1028908297 * 13570290091 * 2763168790245752701
5557,1,19,x^19 + x^18 + 29,2^2 * 3 * 229 * 463 * 32052044166087225511546619 * 3479477936896061400021187466112746942057
5557,1,20,x^20 + x^19 + 6,2^4 * 3 * 5^4 * 7 * 11^2 * 31 * 149 * 211 * 397 * 463 * 829 * 2155381 * 234386101 * 145812782561 * 7879489319281 * 359995648408421
5557,1,21,x^21 + x^20 + 62,2^2 * 3^2 * 43 * 463 * 883 * 5923 * 10295269 * 269627107 * 109233786534601 * 3855100549671727467738561699602697427
5557,2,2,x^4 + x^3 + 20,2^4 * 3 * 5^3 * 7 * 149 * 397 * 463 * 829
5557,2,3,x^6 + x^5 + 6,2^3 * 3^2 * 7 * 73 * 397 * 463 * 577 * 733 * 10295269
5557,2,4,x^8 + x^7 + 41,2^5 * 3 * 5^3 * 7 * 17 * 149 * 397 * 463 * 829 * 89137 * 314647769
5557,2,5,x^10 + x^9 + 29,2^3 * 3 * 7 * 11^2 * 31 * 211 * 397 * 463 * 145812782561 * 7879489319281
5557,2,6,x^12 + x^11 + 141,2^4 * 3^2 * 5^3 * 7 * 13 * 73 * 149 * 397 * 463 * 577 * 733 * 829 * 376081 * 10295269 * 195045901
5557,2,7,x^14 + x^13 + 45,2^3 * 3 * 7^2 * 397 * 463 * 37984283 * 269627107 * 109233786534601 * 110729225456753
5557,2,8,x^16 + x^15 + 2,2^6 * 3 * 5^3 * 7 * 17 * 149 * 397 * 463 * 829 * 89137 * 323233 * 314647769 * 168140143889 * 8365772899073
5557,2,9,x^18 + x^17 + 32,2^3 * 3^3 * 7 * 19 * 37 * 73 * 397 * 463 * 577 * 733 * 10657 * 10295269 * 1028908297 * 13570290091 * 2763168790245752701
5557,2,10,x^20 + x^19 + 6,2^4 * 3 * 5^4 * 7 * 11^2 * 31 * 149 * 211 * 397 * 463 * 829 * 2155381 * 234386101 * 145812782561 * 7879489319281 * 359995648408421
5557,3,2,x^6 + x^5 + 6,2^3 * 3^2 * 7 * 73 * 397 * 463 * 577 * 733 * 10295269
5557,3,3,x^9 + x^8 + 74,2^2 * 3^3 * 19 * 37 * 463 * 10295269 * 1028908297 * 13570290091
5557,3,4,x^12 + x^11 + 141,2^4 * 3^2 * 5^3 * 7 * 13 * 73 * 149 * 397 * 463 * 577 * 733 * 829 * 376081 * 10295269 * 195045901
5557,3,5,x^15 + x^14 + 20,2^2 * 3^2 * 31 * 211 * 463 * 10295269 * 734443561 * 20534907781 * 60282857461 * 145812782561
5557,3,6,x^18 + x^17 + 32,2^3 * 3^3 * 7 * 19 * 37 * 73 * 397 * 463 * 577 * 733 * 10657 * 10295269 * 1028908297 * 13570290091 * 2763168790245752701
5557,3,7,x^21 + x^20 + 62,2^2 * 3^2 * 43 * 463 * 883 * 5923 * 10295269 * 269627107 * 109233786534601 * 3855100549671727467738561699602697427
5557,4,2,x^8 + x^7 + 41,2^5 * 3 * 5^3 * 7 * 17 * 149 * 397 * 463 * 829 * 89137 * 314647769
5557,4,3,x^12 + x^11 + 141,2^4 * 3^2 * 5^3 * 7 * 13 * 73 * 149 * 397 * 463 * 577 * 733 * 829 * 376081 * 10295269 * 195045901
5557,4,4,x^16 + x^15 + 2,2^6 * 3 * 5^3 * 7 * 17 * 149 * 397 * 463 * 829 * 89137 * 323233 * 314647769 * 168140143889 * 8365772899073
5557,4,5,x^20 + x^19 + 6,2^4 * 3 * 5^4 * 7 * 11^2 * 31 * 149 * 211 * 397 * 463 * 829 * 2155381 * 234386101 * 145812782561 * 7879489319281 * 359995648408421
5557,5,2,x^10 + x^9 + 29,2^3 * 3 * 7 * 11^2 * 31 * 211 * 397 * 463 * 145812782561 * 7879489319281
5557,5,3,x^15 + x^14 + 20,2^2 * 3^2 * 31 * 211 * 463 * 10295269 * 734443561 * 20534907781 * 60282857461 * 145812782561
5557,5,4,x^20 + x^19 + 6,2^4 * 3 * 5^4 * 7 * 11^2 * 31 * 149 * 211 * 397 * 463 * 829 * 2155381 * 234386101 * 145812782561 * 7879489319281 * 359995648408421
5557,6,2,x^12 + x^11 + 141,2^4 * 3^2 * 5^3 * 7 * 13 * 73 * 149 * 397 * 463 * 577 * 733 * 829 * 376081 * 10295269 * 195045901
5557,6,3,x^18 + x^17 + 32,2^3 * 3^3 * 7 * 19 * 37 * 73 * 397 * 463 * 577 * 733 * 10657 * 10295269 * 1028908297 * 13570290091 * 2763168790245752701
5557,7,2,x^14 + x^13 + 45,2^3 * 3 * 7^2 * 397 * 463 * 37984283 * 269627107 * 109233786534601 * 110729225456753
5557,7,3,x^21 + x^20 + 62,2^2 * 3^2 * 43 * 463 * 883 * 5923 * 10295269 * 269627107 * 109233786534601 * 3855100549671727467738561699602697427
5557,8,2,x^16 + x^15 + 2,2^6 * 3 * 5^3 * 7 * 17 * 149 * 397 * 463 * 829 * 89137 * 323233 * 314647769 * 168140143889 * 8365772899073
5557,9,2,x^18 + x^17 + 32,2^3 * 3^3 * 7 * 19 * 37 * 73 * 397 * 463 * 577 * 733 * 10657 * 10295269 * 1028908297 * 13570290091 * 2763168790245752701
5557,10,2,x^20 + x^19 + 6,2^4 * 3 * 5^4 * 7 * 11^2 * 31 * 149 * 211 * 397 * 463 * 829 * 2155381 * 234386101 * 145812782561 * 7879489319281 * 359995648408421
