p,r,n,poly,factorization
5399,1,2,x^2 + x + 7,2^4 * 3^3 * 5^2 * 2699
5399,1,3,x^3 + x^2 + 3,2 * 7 * 31 * 2699 * 134353
5399,1,4,x^4 + x^3 + 14,2^5 * 3^3 * 5^2 * 2699 * 14574601
5399,1,5,x^5 + x^4 + 23,2 * 11 * 2699 * 5000011 * 15451481
5399,1,6,x^6 + x^5 + 34,2^4 * 3^4 * 5^2 * 7 * 13 * 31 * 2699 * 134353 * 747277
5399,1,7,x^7 + x^6 + 15,2 * 2699 * 2731 * 9941 * 14811889 * 61602479
5399,1,8,x^8 + x^7 + 62,2^6 * 3^3 * 5^2 * 97 * 281 * 2699 * 109001 * 142993 * 14574601
5399,1,9,x^9 + x^8 + 2,2 * 7 * 31 * 37 * 2699 * 134353 * 11904661099 * 56229109327
5399,1,10,x^10 + x^9 + 7,2^4 * 3^3 * 5^3 * 11 * 2081 * 2699 * 8221 * 5000011 * 9931301 * 15451481
5399,1,11,x^11 + x^10 + 30,2 * 2699 * 21048139912826382458233996866248973001
5399,1,12,x^12 + x^11 + 33,2^5 * 3^4 * 5^2 * 7 * 13 * 31 * 73 * 2699 * 134353 * 269281 * 747277 * 14574601 * 43223977
5399,1,13,x^13 + x^12 + 4,2 * 53 * 2699 * 1686647 * 1547384749 * 1739826037 * 2549389372636322347
5399,1,14,x^14 + x^13 + 82,2^4 * 3^3 * 5^2 * 29 * 239 * 2699 * 2731 * 9941 * 14811889 * 61602479 * 3572758273730685397
5399,1,15,x^15 + x^14 + 6,2 * 7 * 11 * 31 * 2699 * 134353 * 429631 * 3068851 * 5000011 * 15451481 * 547462982795390821
5399,1,16,x^16 + x^15 + 14,2^7 * 3^3 * 5^2 * 17 * 97 * 257 * 281 * 2699 * 7649 * 109001 * 142993 * 14574601 * 31523761 * 342650912152961
5399,1,17,x^17 + x^16 + 25,2 * 137 * 409 * 2699 * 9303573899277656207565043469527343256410976721750835297
5399,1,18,x^18 + x^17 + 41,2^4 * 3^5 * 5^2 * 7 * 13 * 19 * 31 * 37 * 2699 * 134353 * 747277 * 11904661099 * 56229109327 * 434515335891890891779
5399,1,19,x^19 + x^18 + 12,2 * 2699 * 2647081 * 5740544804513112312360192845647505787369807892207639476486721
5399,1,20,x^20 + x^19 + 89,2^5 * 3^3 * 5^3 * 11 * 181 * 2081 * 2699 * 8221 * 21221 * 5000011 * 9931301 * 14574601 * 15451481 * 187958592683637127617401
5399,1,21,x^21 + x^20 + 60,2 * 7^2 * 31 * 43 * 379 * 2699 * 2731 * 5881 * 9157 * 9941 * 134353 * 14811889 * 61602479 * 3255801613 * 30662774509246682478439
