p,e,n,poly,factorization
7951,1,2,x^2 + x + 13,2^5 * 3 * 5^2 * 7 * 53 * 71
7951,1,3,x^3 + x^2 + 5,2 * 3^2 * 5^2 * 53 * 21075451
7951,1,4,x^4 + x^3 + 46,2^6 * 3 * 5^2 * 7 * 13 * 53 * 71 * 257 * 9461
7951,1,5,x^5 + x^4 + 51,2 * 3 * 5^3 * 11 * 53 * 461 * 3701 * 42595031
7951,1,6,x^6 + x^5 + 17,2^5 * 3^2 * 5^2 * 7 * 53 * 71 * 21075451 * 63210451
7951,1,7,x^7 + x^6 + 5,2 * 3 * 5^2 * 53 * 211 * 822067 * 1456785048372361
7951,1,8,x^8 + x^7 + 19,2^7 * 3 * 5^2 * 7 * 13 * 41 * 53 * 71 * 257 * 9461 * 151057 * 322650473
7951,1,9,x^9 + x^8 + 74,2 * 3^3 * 5^2 * 19 * 37 * 53 * 21075451 * 119799206370510497317
7951,1,10,x^10 + x^9 + 171,2^5 * 3 * 5^3 * 7 * 11 * 31 * 53 * 71 * 461 * 3701 * 1086931 * 42595031 * 118595641
7951,1,11,x^11 + x^10 + 2,2 * 3 * 5^2 * 23 * 53 * 353 * 112614503 * 1104524347034419601314278673
7951,1,12,x^12 + x^11 + 55,2^6 * 3^2 * 5^2 * 7 * 13 * 53 * 61 * 71 * 257 * 9461 * 21075451 * 63210451 * 65517478061941
7951,1,13,x^13 + x^12 + 10,2 * 3 * 5^2 * 53 * 157 * 547 * 34763 * 41627 * 2606267 * 18337611293 * 10749163242363937
7951,1,14,x^14 + x^13 + 19,2^5 * 3 * 5^2 * 7^2 * 29 * 43 * 53 * 71 * 211 * 3221 * 822067 * 1456785048372361 * 8985053854105939
7951,1,15,x^15 + x^14 + 66,2 * 3^2 * 5^3 * 11 * 53 * 461 * 3701 * 33601 * 21075451 * 42595031 * 475299327959788684106563201
7951,1,16,x^16 + x^15 + 107,2^8 * 3 * 5^2 * 7 * 13 * 17 * 41 * 53 * 71 * 257 * 9461 * 25409 * 130241 * 151057 * 322650473 * 141957981432590620337
7951,1,17,x^17 + x^16 + 232,2 * 3 * 5^2 * 53 * 409 * 1429 * 324293 * 849593 * 1584523350074755710104731658507149983055622153
7951,1,18,x^18 + x^17 + 95,2^5 * 3^3 * 5^2 * 7 * 19 * 37 * 53 * 71 * 21075451 * 63210451 * 119799206370510497317 * 252656526234401339828851
7951,1,19,x^19 + x^18 + 43,2 * 3 * 5^2 * 53 * 229 * 40699 * 18525215651 * 93425126367954601626143656410732862296578147656197389
7951,1,20,x^20 + x^19 + 118,2^6 * 3 * 5^3 * 7 * 11 * 13 * 31 * 53 * 71 * 257 * 461 * 3701 * 9461 * 1086931 * 42595031 * 118595641 * 335538941 * 729298681 * 65271811088381
7951,2,2,x^4 + x^3 + 46,2^6 * 3 * 5^2 * 7 * 13 * 53 * 71 * 257 * 9461
7951,2,3,x^6 + x^5 + 17,2^5 * 3^2 * 5^2 * 7 * 53 * 71 * 21075451 * 63210451
7951,2,4,x^8 + x^7 + 19,2^7 * 3 * 5^2 * 7 * 13 * 41 * 53 * 71 * 257 * 9461 * 151057 * 322650473
7951,2,5,x^10 + x^9 + 171,2^5 * 3 * 5^3 * 7 * 11 * 31 * 53 * 71 * 461 * 3701 * 1086931 * 42595031 * 118595641
7951,2,6,x^12 + x^11 + 55,2^6 * 3^2 * 5^2 * 7 * 13 * 53 * 61 * 71 * 257 * 9461 * 21075451 * 63210451 * 65517478061941
7951,2,7,x^14 + x^13 + 19,2^5 * 3 * 5^2 * 7^2 * 29 * 43 * 53 * 71 * 211 * 3221 * 822067 * 1456785048372361 * 8985053854105939
7951,2,8,x^16 + x^15 + 107,2^8 * 3 * 5^2 * 7 * 13 * 17 * 41 * 53 * 71 * 257 * 9461 * 25409 * 130241 * 151057 * 322650473 * 141957981432590620337
7951,2,9,x^18 + x^17 + 95,2^5 * 3^3 * 5^2 * 7 * 19 * 37 * 53 * 71 * 21075451 * 63210451 * 119799206370510497317 * 252656526234401339828851
7951,2,10,x^20 + x^19 + 118,2^6 * 3 * 5^3 * 7 * 11 * 13 * 31 * 53 * 71 * 257 * 461 * 3701 * 9461 * 1086931 * 42595031 * 118595641 * 335538941 * 729298681 * 65271811088381
7951,3,2,x^6 + x^5 + 17,2^5 * 3^2 * 5^2 * 7 * 53 * 71 * 21075451 * 63210451
7951,3,3,x^9 + x^8 + 74,2 * 3^3 * 5^2 * 19 * 37 * 53 * 21075451 * 119799206370510497317
7951,3,4,x^12 + x^11 + 55,2^6 * 3^2 * 5^2 * 7 * 13 * 53 * 61 * 71 * 257 * 9461 * 21075451 * 63210451 * 65517478061941
7951,3,5,x^15 + x^14 + 66,2 * 3^2 * 5^3 * 11 * 53 * 461 * 3701 * 33601 * 21075451 * 42595031 * 475299327959788684106563201
7951,3,6,x^18 + x^17 + 95,2^5 * 3^3 * 5^2 * 7 * 19 * 37 * 53 * 71 * 21075451 * 63210451 * 119799206370510497317 * 252656526234401339828851
7951,4,2,x^8 + x^7 + 19,2^7 * 3 * 5^2 * 7 * 13 * 41 * 53 * 71 * 257 * 9461 * 151057 * 322650473
7951,4,3,x^12 + x^11 + 55,2^6 * 3^2 * 5^2 * 7 * 13 * 53 * 61 * 71 * 257 * 9461 * 21075451 * 63210451 * 65517478061941
7951,4,4,x^16 + x^15 + 107,2^8 * 3 * 5^2 * 7 * 13 * 17 * 41 * 53 * 71 * 257 * 9461 * 25409 * 130241 * 151057 * 322650473 * 141957981432590620337
7951,4,5,x^20 + x^19 + 118,2^6 * 3 * 5^3 * 7 * 11 * 13 * 31 * 53 * 71 * 257 * 461 * 3701 * 9461 * 1086931 * 42595031 * 118595641 * 335538941 * 729298681 * 65271811088381
7951,5,2,x^10 + x^9 + 171,2^5 * 3 * 5^3 * 7 * 11 * 31 * 53 * 71 * 461 * 3701 * 1086931 * 42595031 * 118595641
7951,5,3,x^15 + x^14 + 66,2 * 3^2 * 5^3 * 11 * 53 * 461 * 3701 * 33601 * 21075451 * 42595031 * 475299327959788684106563201
7951,5,4,x^20 + x^19 + 118,2^6 * 3 * 5^3 * 7 * 11 * 13 * 31 * 53 * 71 * 257 * 461 * 3701 * 9461 * 1086931 * 42595031 * 118595641 * 335538941 * 729298681 * 65271811088381
7951,6,2,x^12 + x^11 + 55,2^6 * 3^2 * 5^2 * 7 * 13 * 53 * 61 * 71 * 257 * 9461 * 21075451 * 63210451 * 65517478061941
7951,6,3,x^18 + x^17 + 95,2^5 * 3^3 * 5^2 * 7 * 19 * 37 * 53 * 71 * 21075451 * 63210451 * 119799206370510497317 * 252656526234401339828851
7951,7,2,x^14 + x^13 + 19,2^5 * 3 * 5^2 * 7^2 * 29 * 43 * 53 * 71 * 211 * 3221 * 822067 * 1456785048372361 * 8985053854105939
7951,8,2,x^16 + x^15 + 107,2^8 * 3 * 5^2 * 7 * 13 * 17 * 41 * 53 * 71 * 257 * 9461 * 25409 * 130241 * 151057 * 322650473 * 141957981432590620337
7951,9,2,x^18 + x^17 + 95,2^5 * 3^3 * 5^2 * 7 * 19 * 37 * 53 * 71 * 21075451 * 63210451 * 119799206370510497317 * 252656526234401339828851
7951,10,2,x^20 + x^19 + 118,2^6 * 3 * 5^3 * 7 * 11 * 13 * 31 * 53 * 71 * 257 * 461 * 3701 * 9461 * 1086931 * 42595031 * 118595641 * 335538941 * 729298681 * 65271811088381
