p,r,n,poly,factorization
1667,1,2,x^2 + x + 5,2^3 * 3 * 7^2 * 17 * 139
1667,1,3,x^3 + x^2 + 14,2 * 7^2 * 13^2 * 17 * 16453
1667,1,4,x^4 + x^3 + 21,2^4 * 3 * 5 * 7^2 * 17 * 139 * 277889
1667,1,5,x^5 + x^4 + 33,2 * 7^2 * 17 * 61 * 521 * 243128261
1667,1,6,x^6 + x^5 + 2,2^3 * 3^2 * 7^2 * 13^2 * 17 * 139 * 16453 * 925741
1667,1,7,x^7 + x^6 + 23,2 * 7^3 * 17 * 127 * 81439 * 296578735027
1667,1,8,x^8 + x^7 + 55,2^5 * 3 * 5 * 7^2 * 17 * 41 * 139 * 409 * 641 * 277889 * 359209
1667,1,9,x^9 + x^8 + 16,2 * 7^2 * 13^2 * 17 * 397 * 613 * 16453 * 88178481927253
1667,1,10,x^10 + x^9 + 20,2^3 * 3 * 7^2 * 11^2 * 17 * 61 * 139 * 521 * 243128261 * 63781772261
1667,1,11,x^11 + x^10 + 4,2 * 7^2 * 17 * 67 * 241979 * 536744651323 * 19054449025943
1667,1,12,x^12 + x^11 + 26,2^4 * 3^2 * 5 * 7^2 * 13^2 * 17 * 139 * 9049 * 16453 * 21661 * 39397 * 277889 * 925741
1667,1,13,x^13 + x^12 + 61,2 * 7^2 * 17 * 53 * 79 * 35257 * 299621219 * 10417581759017106960001
1667,1,14,x^14 + x^13 + 50,2^3 * 3 * 7^3 * 17 * 71 * 113 * 127 * 139 * 81439 * 296578735027 * 2673107105288341
1667,1,15,x^15 + x^14 + 4,2 * 7^2 * 13^2 * 17 * 61 * 521 * 1801 * 16453 * 243128261 * 33091045071956746456201
1667,1,16,x^16 + x^15 + 146,2^6 * 3 * 5 * 7^2 * 17 * 41 * 97^2 * 139 * 409 * 641 * 3761 * 19937 * 277889 * 359209 * 42261819628417
1667,1,17,x^17 + x^16 + 17,2 * 7^2 * 17^2 * 600203 * 72874867981 * 1030395417835873 * 4644098442770123647
1667,1,18,x^18 + x^17 + 7,2^3 * 3^3 * 7^2 * 13^2 * 17 * 19 * 139 * 397 * 613 * 16453 * 925741 * 88178481927253 * 376477254930410551
1667,1,19,x^19 + x^18 + 40,2 * 7^2 * 17 * 1217 * 8124765244975529920901899061790804047960430801945869741
1667,1,20,x^20 + x^19 + 137,2^4 * 3 * 5^2 * 7^2 * 11^2 * 17 * 61 * 139 * 521 * 541 * 277889 * 510241 * 243128261 * 63781772261 * 43205796904639841
1667,1,21,x^21 + x^20 + 3,2 * 7^3 * 13^2 * 17 * 127 * 16453 * 81439 * 296578735027 * 8039973674251 * 57241626892038706071553579
1667,1,22,x^22 + x^21 + 112,2^3 * 3 * 7^2 * 17 * 23 * 67 * 139 * 4951 * 241979 * 536744651323 * 19054449025943 * 1454369604476286627034359631
1667,1,23,x^23 + x^22 + 30,2 * 7^2 * 17 * 11153713 * 116932139 * 128164860613 * 456795135062536752302141998567536845093617427
1667,1,24,x^24 + x^23 + 67,2^5 * 3^2 * 5 * 7^2 * 13^2 * 17 * 41 * 139 * 409 * 577 * 641 * 9049 * 16453 * 21661 * 39397 * 277889 * 359209 * 925741 * 29926441 * 3453455895888553
1667,2,2,x^4 + x^3 + 21,2^4 * 3 * 5 * 7^2 * 17 * 139 * 277889
1667,2,3,x^6 + x^5 + 2,2^3 * 3^2 * 7^2 * 13^2 * 17 * 139 * 16453 * 925741
1667,2,4,x^8 + x^7 + 55,2^5 * 3 * 5 * 7^2 * 17 * 41 * 139 * 409 * 641 * 277889 * 359209
1667,2,5,x^10 + x^9 + 20,2^3 * 3 * 7^2 * 11^2 * 17 * 61 * 139 * 521 * 243128261 * 63781772261
1667,2,6,x^12 + x^11 + 26,2^4 * 3^2 * 5 * 7^2 * 13^2 * 17 * 139 * 9049 * 16453 * 21661 * 39397 * 277889 * 925741
1667,2,7,x^14 + x^13 + 50,2^3 * 3 * 7^3 * 17 * 71 * 113 * 127 * 139 * 81439 * 296578735027 * 2673107105288341
1667,2,8,x^16 + x^15 + 146,2^6 * 3 * 5 * 7^2 * 17 * 41 * 97^2 * 139 * 409 * 641 * 3761 * 19937 * 277889 * 359209 * 42261819628417
1667,2,9,x^18 + x^17 + 7,2^3 * 3^3 * 7^2 * 13^2 * 17 * 19 * 139 * 397 * 613 * 16453 * 925741 * 88178481927253 * 376477254930410551
1667,2,10,x^20 + x^19 + 137,2^4 * 3 * 5^2 * 7^2 * 11^2 * 17 * 61 * 139 * 521 * 541 * 277889 * 510241 * 243128261 * 63781772261 * 43205796904639841
1667,2,11,x^22 + x^21 + 112,2^3 * 3 * 7^2 * 17 * 23 * 67 * 139 * 4951 * 241979 * 536744651323 * 19054449025943 * 1454369604476286627034359631
1667,2,12,x^24 + x^23 + 67,2^5 * 3^2 * 5 * 7^2 * 13^2 * 17 * 41 * 139 * 409 * 577 * 641 * 9049 * 16453 * 21661 * 39397 * 277889 * 359209 * 925741 * 29926441 * 3453455895888553
1667,3,2,x^6 + x^5 + 2,2^3 * 3^2 * 7^2 * 13^2 * 17 * 139 * 16453 * 925741
1667,3,3,x^9 + x^8 + 16,2 * 7^2 * 13^2 * 17 * 397 * 613 * 16453 * 88178481927253
1667,3,4,x^12 + x^11 + 26,2^4 * 3^2 * 5 * 7^2 * 13^2 * 17 * 139 * 9049 * 16453 * 21661 * 39397 * 277889 * 925741
1667,3,5,x^15 + x^14 + 4,2 * 7^2 * 13^2 * 17 * 61 * 521 * 1801 * 16453 * 243128261 * 33091045071956746456201
1667,3,6,x^18 + x^17 + 7,2^3 * 3^3 * 7^2 * 13^2 * 17 * 19 * 139 * 397 * 613 * 16453 * 925741 * 88178481927253 * 376477254930410551
1667,3,7,x^21 + x^20 + 3,2 * 7^3 * 13^2 * 17 * 127 * 16453 * 81439 * 296578735027 * 8039973674251 * 57241626892038706071553579
1667,3,8,x^24 + x^23 + 67,2^5 * 3^2 * 5 * 7^2 * 13^2 * 17 * 41 * 139 * 409 * 577 * 641 * 9049 * 16453 * 21661 * 39397 * 277889 * 359209 * 925741 * 29926441 * 3453455895888553
1667,4,2,x^8 + x^7 + 55,2^5 * 3 * 5 * 7^2 * 17 * 41 * 139 * 409 * 641 * 277889 * 359209
1667,4,3,x^12 + x^11 + 26,2^4 * 3^2 * 5 * 7^2 * 13^2 * 17 * 139 * 9049 * 16453 * 21661 * 39397 * 277889 * 925741
1667,4,4,x^16 + x^15 + 146,2^6 * 3 * 5 * 7^2 * 17 * 41 * 97^2 * 139 * 409 * 641 * 3761 * 19937 * 277889 * 359209 * 42261819628417
1667,4,5,x^20 + x^19 + 137,2^4 * 3 * 5^2 * 7^2 * 11^2 * 17 * 61 * 139 * 521 * 541 * 277889 * 510241 * 243128261 * 63781772261 * 43205796904639841
1667,4,6,x^24 + x^23 + 67,2^5 * 3^2 * 5 * 7^2 * 13^2 * 17 * 41 * 139 * 409 * 577 * 641 * 9049 * 16453 * 21661 * 39397 * 277889 * 359209 * 925741 * 29926441 * 3453455895888553
1667,5,2,x^10 + x^9 + 20,2^3 * 3 * 7^2 * 11^2 * 17 * 61 * 139 * 521 * 243128261 * 63781772261
1667,5,3,x^15 + x^14 + 4,2 * 7^2 * 13^2 * 17 * 61 * 521 * 1801 * 16453 * 243128261 * 33091045071956746456201
1667,5,4,x^20 + x^19 + 137,2^4 * 3 * 5^2 * 7^2 * 11^2 * 17 * 61 * 139 * 521 * 541 * 277889 * 510241 * 243128261 * 63781772261 * 43205796904639841
1667,6,2,x^12 + x^11 + 26,2^4 * 3^2 * 5 * 7^2 * 13^2 * 17 * 139 * 9049 * 16453 * 21661 * 39397 * 277889 * 925741
