p,r,n,poly,factorization
5867,1,2,x^2 + x + 11,2^3 * 3^2 * 7 * 163 * 419
5867,1,3,x^3 + x^2 + 12,2 * 7 * 419 * 34427557
5867,1,4,x^4 + x^3 + 54,2^4 * 3^2 * 5 * 7 * 61 * 73 * 163 * 419 * 773
5867,1,5,x^5 + x^4 + 9,2 * 7 * 11 * 31 * 419 * 3475233607301
5867,1,6,x^6 + x^5 + 24,2^3 * 3^3 * 7 * 13 * 67 * 163 * 419 * 13171 * 34427557
5867,1,7,x^7 + x^6 + 13,2 * 7^2 * 71 * 419 * 82075619633010733661
5867,1,8,x^8 + x^7 + 5,2^5 * 3^2 * 5 * 7 * 17 * 61 * 73 * 97 * 163 * 419 * 773 * 1801 * 1889 * 105601
5867,1,9,x^9 + x^8 + 14,2 * 7 * 419 * 1322173 * 34427557 * 30846666996011521
5867,1,10,x^10 + x^9 + 61,2^3 * 3^2 * 7 * 11 * 31 * 41^2 * 163 * 419 * 704729777501 * 3475233607301
5867,1,11,x^11 + x^10 + 46,2 * 7 * 23 * 419 * 947 * 1607 * 3087767 * 5508757 * 94742561 * 856836509
5867,1,12,x^12 + x^11 + 85,2^4 * 3^3 * 5 * 7 * 13 * 61 * 67 * 73 * 163 * 419 * 773 * 13171 * 34427557 * 1184852639191033
5867,1,13,x^13 + x^12 + 46,2 * 7 * 79 * 419 * 21059109214030377834817571613847444137740599
5867,1,14,x^14 + x^13 + 28,2^3 * 3^2 * 7^2 * 29 * 71 * 163 * 419 * 102551 * 13711488849090817 * 82075619633010733661
5867,1,15,x^15 + x^14 + 36,2 * 7 * 11 * 31 * 419 * 631 * 1831 * 5525131 * 34427557 * 3475233607301 * 219884386959849811
5867,1,16,x^16 + x^15 + 227,2^6 * 3^2 * 5 * 7 * 17 * 61 * 73 * 97 * 163 * 419 * 433 * 773 * 1801 * 1889 * 4001 * 105601 * 2288609329 * 177039672863153
5867,1,17,x^17 + x^16 + 13,2 * 7 * 419 * 70556257 * 27938038247062174489550420555581664408765895125335873
5867,1,18,x^18 + x^17 + 11,2^3 * 3^4 * 7 * 13 * 19 * 37 * 67 * 163 * 419 * 13171 * 128467 * 200899 * 1322173 * 34427557 * 749291131 * 30846666996011521
5867,1,19,x^19 + x^18 + 56,2 * 7 * 419 * 153976519668203 * 29109397268581351 * 15138258093014290812736158793624359449
5867,1,20,x^20 + x^19 + 288,2^4 * 3^2 * 5^2 * 7 * 11 * 31 * 41^2 * 61 * 73 * 163 * 419 * 773 * 3761 * 15601 * 888832261 * 704729777501 * 3475233607301 * 5383727988601
5867,1,21,x^21 + x^20 + 17,2 * 7^2 * 71 * 127 * 419 * 34427557 * 6160205647 * 82075619633010733661 * 2125788716622650976068407447658041
5867,2,2,x^4 + x^3 + 54,2^4 * 3^2 * 5 * 7 * 61 * 73 * 163 * 419 * 773
5867,2,3,x^6 + x^5 + 24,2^3 * 3^3 * 7 * 13 * 67 * 163 * 419 * 13171 * 34427557
5867,2,4,x^8 + x^7 + 5,2^5 * 3^2 * 5 * 7 * 17 * 61 * 73 * 97 * 163 * 419 * 773 * 1801 * 1889 * 105601
5867,2,5,x^10 + x^9 + 61,2^3 * 3^2 * 7 * 11 * 31 * 41^2 * 163 * 419 * 704729777501 * 3475233607301
5867,2,6,x^12 + x^11 + 85,2^4 * 3^3 * 5 * 7 * 13 * 61 * 67 * 73 * 163 * 419 * 773 * 13171 * 34427557 * 1184852639191033
5867,2,7,x^14 + x^13 + 28,2^3 * 3^2 * 7^2 * 29 * 71 * 163 * 419 * 102551 * 13711488849090817 * 82075619633010733661
5867,2,8,x^16 + x^15 + 227,2^6 * 3^2 * 5 * 7 * 17 * 61 * 73 * 97 * 163 * 419 * 433 * 773 * 1801 * 1889 * 4001 * 105601 * 2288609329 * 177039672863153
5867,2,9,x^18 + x^17 + 11,2^3 * 3^4 * 7 * 13 * 19 * 37 * 67 * 163 * 419 * 13171 * 128467 * 200899 * 1322173 * 34427557 * 749291131 * 30846666996011521
5867,2,10,x^20 + x^19 + 288,2^4 * 3^2 * 5^2 * 7 * 11 * 31 * 41^2 * 61 * 73 * 163 * 419 * 773 * 3761 * 15601 * 888832261 * 704729777501 * 3475233607301 * 5383727988601
5867,3,2,x^6 + x^5 + 24,2^3 * 3^3 * 7 * 13 * 67 * 163 * 419 * 13171 * 34427557
5867,3,3,x^9 + x^8 + 14,2 * 7 * 419 * 1322173 * 34427557 * 30846666996011521
5867,3,4,x^12 + x^11 + 85,2^4 * 3^3 * 5 * 7 * 13 * 61 * 67 * 73 * 163 * 419 * 773 * 13171 * 34427557 * 1184852639191033
5867,3,5,x^15 + x^14 + 36,2 * 7 * 11 * 31 * 419 * 631 * 1831 * 5525131 * 34427557 * 3475233607301 * 219884386959849811
5867,3,6,x^18 + x^17 + 11,2^3 * 3^4 * 7 * 13 * 19 * 37 * 67 * 163 * 419 * 13171 * 128467 * 200899 * 1322173 * 34427557 * 749291131 * 30846666996011521
5867,3,7,x^21 + x^20 + 17,2 * 7^2 * 71 * 127 * 419 * 34427557 * 6160205647 * 82075619633010733661 * 2125788716622650976068407447658041
5867,4,2,x^8 + x^7 + 5,2^5 * 3^2 * 5 * 7 * 17 * 61 * 73 * 97 * 163 * 419 * 773 * 1801 * 1889 * 105601
5867,4,3,x^12 + x^11 + 85,2^4 * 3^3 * 5 * 7 * 13 * 61 * 67 * 73 * 163 * 419 * 773 * 13171 * 34427557 * 1184852639191033
5867,4,4,x^16 + x^15 + 227,2^6 * 3^2 * 5 * 7 * 17 * 61 * 73 * 97 * 163 * 419 * 433 * 773 * 1801 * 1889 * 4001 * 105601 * 2288609329 * 177039672863153
5867,4,5,x^20 + x^19 + 288,2^4 * 3^2 * 5^2 * 7 * 11 * 31 * 41^2 * 61 * 73 * 163 * 419 * 773 * 3761 * 15601 * 888832261 * 704729777501 * 3475233607301 * 5383727988601
5867,5,2,x^10 + x^9 + 61,2^3 * 3^2 * 7 * 11 * 31 * 41^2 * 163 * 419 * 704729777501 * 3475233607301
5867,5,3,x^15 + x^14 + 36,2 * 7 * 11 * 31 * 419 * 631 * 1831 * 5525131 * 34427557 * 3475233607301 * 219884386959849811
5867,5,4,x^20 + x^19 + 288,2^4 * 3^2 * 5^2 * 7 * 11 * 31 * 41^2 * 61 * 73 * 163 * 419 * 773 * 3761 * 15601 * 888832261 * 704729777501 * 3475233607301 * 5383727988601
5867,6,2,x^12 + x^11 + 85,2^4 * 3^3 * 5 * 7 * 13 * 61 * 67 * 73 * 163 * 419 * 773 * 13171 * 34427557 * 1184852639191033
5867,6,3,x^18 + x^17 + 11,2^3 * 3^4 * 7 * 13 * 19 * 37 * 67 * 163 * 419 * 13171 * 128467 * 200899 * 1322173 * 34427557 * 749291131 * 30846666996011521
5867,7,2,x^14 + x^13 + 28,2^3 * 3^2 * 7^2 * 29 * 71 * 163 * 419 * 102551 * 13711488849090817 * 82075619633010733661
5867,7,3,x^21 + x^20 + 17,2 * 7^2 * 71 * 127 * 419 * 34427557 * 6160205647 * 82075619633010733661 * 2125788716622650976068407447658041
5867,8,2,x^16 + x^15 + 227,2^6 * 3^2 * 5 * 7 * 17 * 61 * 73 * 97 * 163 * 419 * 433 * 773 * 1801 * 1889 * 4001 * 105601 * 2288609329 * 177039672863153
5867,9,2,x^18 + x^17 + 11,2^3 * 3^4 * 7 * 13 * 19 * 37 * 67 * 163 * 419 * 13171 * 128467 * 200899 * 1322173 * 34427557 * 749291131 * 30846666996011521
5867,10,2,x^20 + x^19 + 288,2^4 * 3^2 * 5^2 * 7 * 11 * 31 * 41^2 * 61 * 73 * 163 * 419 * 773 * 3761 * 15601 * 888832261 * 704729777501 * 3475233607301 * 5383727988601
