p,e,n,poly,factorization
619,1,2,x^2 + x + 2,2^3 * 3 * 5 * 31 * 103
619,1,3,x^3 + x^2 + 5,2 * 3^2 * 19 * 103 * 6733
619,1,4,x^4 + x^3 + 2,2^4 * 3 * 5 * 13 * 31 * 103 * 14737
619,1,5,x^5 + x^4 + 22,2 * 3 * 11 * 61 * 103 * 1031 * 212561
619,1,6,x^6 + x^5 + 19,2^3 * 3^2 * 5 * 7^2 * 19 * 31 * 37 * 103 * 211 * 6733
619,1,7,x^7 + x^6 + 33,2 * 3 * 103 * 3389 * 3732919 * 4453751
619,1,8,x^8 + x^7 + 15,2^5 * 3 * 5 * 13 * 31 * 103 * 14737 * 26113 * 2811097
619,1,9,x^9 + x^8 + 4,2 * 3^3 * 19 * 103 * 5113 * 6733 * 3667303462519
619,1,10,x^10 + x^9 + 2,2^3 * 3 * 5^2 * 11 * 31 * 41 * 61 * 103 * 1031 * 1811 * 212561 * 394811
619,1,11,x^11 + x^10 + 4,2 * 3 * 103 * 8271964541879648991904246901
619,1,12,x^12 + x^11 + 55,2^4 * 3^2 * 5 * 7^2 * 13 * 19 * 31 * 37 * 103 * 211 * 6733 * 14737 * 146811968761
619,1,13,x^13 + x^12 + 5,2 * 3 * 53 * 103 * 1815072377 * 32947323878816447852701
619,1,14,x^14 + x^13 + 97,2^3 * 3 * 5 * 31 * 71 * 103 * 127 * 239 * 3389 * 3732919 * 4453751 * 26060508349
619,1,15,x^15 + x^14 + 5,2 * 3^2 * 11 * 19 * 61 * 103 * 601 * 1031 * 6733 * 212561 * 57424141 * 623525243581
619,1,16,x^16 + x^15 + 52,2^6 * 3 * 5 * 13 * 17 * 31 * 103 * 2801 * 14737 * 26113 * 2811097 * 226325332093323313
619,1,17,x^17 + x^16 + 25,2 * 3 * 103 * 222361 * 534311 * 3916515273847125795561409691827471
619,1,18,x^18 + x^17 + 12,2^3 * 3^3 * 5 * 7^2 * 19 * 31 * 37 * 103 * 211 * 5113 * 6733 * 454033 * 123895768231 * 3667303462519
619,1,19,x^19 + x^18 + 26,2 * 3 * 103 * 229 * 48869 * 15931802784132922673606192295632859227247821
619,1,20,x^20 + x^19 + 69,2^4 * 3 * 5^2 * 11 * 13 * 31 * 41 * 61 * 103 * 1031 * 1811 * 14737 * 212561 * 394811 * 21553810423954789956721
619,1,21,x^21 + x^20 + 45,2 * 3^2 * 19 * 43 * 103 * 757 * 3389 * 6733 * 118903 * 1052899 * 1100653 * 3732919 * 4453751 * 704354565391
619,1,22,x^22 + x^21 + 85,2^3 * 3 * 5 * 23 * 31 * 89 * 103 * 683 * 92442769 * 63796074665819 * 8271964541879648991904246901
619,1,23,x^23 + x^22 + 124,2 * 3 * 47 * 103 * 139 * 13707585863 * 292295964368049477523103808573039266841173198639
619,1,24,x^24 + x^23 + 137,2^5 * 3^2 * 5 * 7^2 * 13 * 19 * 31 * 37 * 103 * 211 * 6733 * 14737 * 26113 * 2811097 * 146811968761 * 21553866676428740038321
619,1,25,x^25 + x^24 + 6,2 * 3 * 11 * 61 * 103 * 1031 * 1051 * 1301 * 146051 * 212561 * 341529665610475563861710246248318181771770901
619,1,26,x^26 + x^25 + 179,2^3 * 3 * 5 * 31 * 53 * 103 * 521 * 547 * 7489 * 8289763 * 1815072377 * 178564759453539317 * 32947323878816447852701
619,1,27,x^27 + x^26 + 6,2 * 3^4 * 19 * 103 * 271 * 5113 * 6733 * 3667303462519 * 218948077801602813043829855913958825047677973817
619,1,28,x^28 + x^27 + 272,2^4 * 3 * 5 * 13 * 29 * 31 * 71 * 103 * 127 * 239 * 337 * 421 * 3389 * 10501 * 14737 * 3732919 * 4453751 * 9476372977 * 26060508349 * 7728653840741
619,2,2,x^4 + x^3 + 2,2^4 * 3 * 5 * 13 * 31 * 103 * 14737
619,2,3,x^6 + x^5 + 19,2^3 * 3^2 * 5 * 7^2 * 19 * 31 * 37 * 103 * 211 * 6733
619,2,4,x^8 + x^7 + 15,2^5 * 3 * 5 * 13 * 31 * 103 * 14737 * 26113 * 2811097
619,2,5,x^10 + x^9 + 2,2^3 * 3 * 5^2 * 11 * 31 * 41 * 61 * 103 * 1031 * 1811 * 212561 * 394811
619,2,6,x^12 + x^11 + 55,2^4 * 3^2 * 5 * 7^2 * 13 * 19 * 31 * 37 * 103 * 211 * 6733 * 14737 * 146811968761
619,2,7,x^14 + x^13 + 97,2^3 * 3 * 5 * 31 * 71 * 103 * 127 * 239 * 3389 * 3732919 * 4453751 * 26060508349
619,2,8,x^16 + x^15 + 52,2^6 * 3 * 5 * 13 * 17 * 31 * 103 * 2801 * 14737 * 26113 * 2811097 * 226325332093323313
