p,e,n,poly,factorization
7687,1,2,x^2 + x + 6,2^4 * 3^2 * 7 * 31^2 * 61
7687,1,3,x^3 + x^2 + 2,2 * 3^3 * 7 * 19 * 61 * 139 * 7459
7687,1,4,x^4 + x^3 + 10,2^5 * 3^2 * 5 * 7 * 31^2 * 61 * 653 * 9049
7687,1,5,x^5 + x^4 + 18,2 * 3^2 * 7 * 11 * 61 * 131 * 2423371769681
7687,1,6,x^6 + x^5 + 6,2^4 * 3^3 * 7 * 13 * 19 * 31^2 * 61 * 79 * 139 * 7459 * 57529
7687,1,7,x^7 + x^6 + 4,2 * 3^2 * 7^2 * 61 * 6044612141 * 4876759158251
7687,1,8,x^8 + x^7 + 11,2^6 * 3^2 * 5 * 7 * 31^2 * 61 * 73 * 577 * 653 * 9049 * 41447549161
7687,1,9,x^9 + x^8 + 30,2 * 3^4 * 7 * 19 * 61 * 139 * 7459 * 418357 * 48777103 * 3370210201
7687,1,10,x^10 + x^9 + 54,2^4 * 3^2 * 7 * 11 * 31^2 * 61 * 131 * 761 * 2423371769681 * 4587608765981
7687,1,11,x^11 + x^10 + 2,2 * 3^2 * 7 * 61 * 199 * 331 * 9769 * 11946331 * 93725893255456559024687
7687,1,12,x^12 + x^11 + 40,2^5 * 3^3 * 5 * 7 * 13 * 19 * 31^2 * 61 * 79 * 139 * 653 * 2281 * 7459 * 9049 * 57529 * 1530742822153
7687,1,13,x^13 + x^12 + 159,2 * 3^2 * 7 * 61 * 48049 * 48647 * 173841478397869621 * 104772003922220510747
7687,1,14,x^14 + x^13 + 80,2^4 * 3^2 * 7^2 * 31^2 * 61 * 281 * 337 * 4831 * 6044612141 * 4876759158251 * 450932497172249
7687,1,15,x^15 + x^14 + 2,2 * 3^3 * 7 * 11 * 19 * 61 * 131 * 139 * 7459 * 9931 * 30211 * 149487793171 * 271790788891 * 2423371769681
7687,1,16,x^16 + x^15 + 6,2^7 * 3^2 * 5 * 7 * 17 * 31^2 * 61 * 73 * 577 * 653 * 9049 * 41447549161 * 76882441603553 * 4663897148277361
7687,1,17,x^17 + x^16 + 15,2 * 3^2 * 7 * 61 * 14009 * 113332296916025833 * 93628005509682919725470168053426429848673
7687,1,18,x^18 + x^17 + 129,2^4 * 3^4 * 7 * 13 * 19 * 31^2 * 37 * 61 * 79 * 139 * 7459 * 57529 * 418357 * 1313857 * 48777103 * 3370210201 * 4244157216321823
7687,1,19,x^19 + x^18 + 2,2 * 3^2 * 7 * 61 * 140297 * 129224957057140686043283 * 484490849651378420869376096052175843224427
7687,1,20,x^20 + x^19 + 69,2^5 * 3^2 * 5^2 * 7 * 11 * 31^2 * 41 * 61 * 131 * 241 * 653 * 761 * 881 * 9049 * 203341 * 2423371769681 * 4587608765981 * 1377473568340183961
7687,2,2,x^4 + x^3 + 10,2^5 * 3^2 * 5 * 7 * 31^2 * 61 * 653 * 9049
7687,2,3,x^6 + x^5 + 6,2^4 * 3^3 * 7 * 13 * 19 * 31^2 * 61 * 79 * 139 * 7459 * 57529
7687,2,4,x^8 + x^7 + 11,2^6 * 3^2 * 5 * 7 * 31^2 * 61 * 73 * 577 * 653 * 9049 * 41447549161
7687,2,5,x^10 + x^9 + 54,2^4 * 3^2 * 7 * 11 * 31^2 * 61 * 131 * 761 * 2423371769681 * 4587608765981
7687,2,6,x^12 + x^11 + 40,2^5 * 3^3 * 5 * 7 * 13 * 19 * 31^2 * 61 * 79 * 139 * 653 * 2281 * 7459 * 9049 * 57529 * 1530742822153
7687,2,7,x^14 + x^13 + 80,2^4 * 3^2 * 7^2 * 31^2 * 61 * 281 * 337 * 4831 * 6044612141 * 4876759158251 * 450932497172249
7687,2,8,x^16 + x^15 + 6,2^7 * 3^2 * 5 * 7 * 17 * 31^2 * 61 * 73 * 577 * 653 * 9049 * 41447549161 * 76882441603553 * 4663897148277361
7687,2,9,x^18 + x^17 + 129,2^4 * 3^4 * 7 * 13 * 19 * 31^2 * 37 * 61 * 79 * 139 * 7459 * 57529 * 418357 * 1313857 * 48777103 * 3370210201 * 4244157216321823
7687,2,10,x^20 + x^19 + 69,2^5 * 3^2 * 5^2 * 7 * 11 * 31^2 * 41 * 61 * 131 * 241 * 653 * 761 * 881 * 9049 * 203341 * 2423371769681 * 4587608765981 * 1377473568340183961
7687,3,2,x^6 + x^5 + 6,2^4 * 3^3 * 7 * 13 * 19 * 31^2 * 61 * 79 * 139 * 7459 * 57529
7687,3,3,x^9 + x^8 + 30,2 * 3^4 * 7 * 19 * 61 * 139 * 7459 * 418357 * 48777103 * 3370210201
