p,e,n,poly,factorization
6691,1,2,x^2 + x + 2,2^3 * 3 * 5 * 7 * 223 * 239
6691,1,3,x^3 + x^2 + 16,2 * 3^2 * 5 * 13 * 79 * 223 * 14533
6691,1,4,x^4 + x^3 + 3,2^4 * 3 * 5 * 7 * 37 * 223 * 239 * 281 * 2153
6691,1,5,x^5 + x^4 + 5,2 * 3 * 5^2 * 11 * 223 * 271 * 134492185601
6691,1,6,x^6 + x^5 + 26,2^3 * 3^2 * 5 * 7 * 13 * 31 * 79 * 223 * 239 * 14533 * 1443961
6691,1,7,x^7 + x^6 + 31,2 * 3 * 5 * 223 * 10039 * 15107 * 2091797 * 282893437
6691,1,8,x^8 + x^7 + 57,2^5 * 3 * 5 * 7 * 37 * 223 * 239 * 281 * 1361 * 2153 * 5897 * 124866193
6691,1,9,x^9 + x^8 + 9,2 * 3^3 * 5 * 13 * 79 * 223 * 14533 * 73853407 * 404999409131353
6691,1,10,x^10 + x^9 + 57,2^3 * 3 * 5^2 * 7 * 11 * 71 * 223 * 239 * 271 * 491 * 8501 * 6762221 * 134492185601
6691,1,11,x^11 + x^10 + 31,2 * 3 * 5 * 89 * 223 * 353 * 661 * 399587 * 1425601 * 15205464703788438619
6691,1,12,x^12 + x^11 + 200,2^4 * 3^2 * 5 * 7 * 13 * 31 * 37 * 79 * 223 * 239 * 281 * 1117 * 1297 * 2153 * 14533 * 1443961 * 1383473869
6691,1,13,x^13 + x^12 + 49,2 * 3 * 5 * 53 * 223 * 19395322335937219699 * 7834015011658020697128839
6691,1,14,x^14 + x^13 + 213,2^3 * 3 * 5 * 7^2 * 223 * 239 * 10039 * 15107 * 646577 * 2091797 * 282893437 * 19822708063585589
6691,1,15,x^15 + x^14 + 6,2 * 3^2 * 5^2 * 11 * 13 * 61 * 79 * 211 * 223 * 271 * 14533 * 83701 * 116041 * 134492185601 * 32129866955207251
6691,1,16,x^16 + x^15 + 83,2^6 * 3 * 5 * 7 * 17 * 37 * 193 * 223 * 239 * 281 * 1361 * 2153 * 5897 * 260849 * 124866193 * 2346944593089466977169
