p,r,n,poly,factorization
2083,1,2,x^2 + x + 5,2^3 * 3 * 347 * 521
2083,1,3,x^3 + x^2 + 6,2 * 3^2 * 7 * 13 * 347 * 15901
2083,1,4,x^4 + x^3 + 5,2^4 * 3 * 5 * 347 * 521 * 433889
2083,1,5,x^5 + x^4 + 25,2 * 3 * 11 * 61 * 347 * 28070044711
2083,1,6,x^6 + x^5 + 39,2^3 * 3^2 * 7 * 13 * 19 * 31 * 37 * 199 * 347 * 521 * 15901
2083,1,7,x^7 + x^6 + 9,2 * 3 * 29 * 113 * 347 * 20399 * 1222528085591
2083,1,8,x^8 + x^7 + 65,2^5 * 3 * 5 * 17 * 347 * 521 * 673 * 433889 * 822740921
2083,1,9,x^9 + x^8 + 294,2 * 3^3 * 7 * 13 * 347 * 15901 * 21601 * 260551 * 4837798369
2083,1,10,x^10 + x^9 + 2,2^3 * 3 * 11 * 61 * 347 * 521 * 2551 * 7376293291 * 28070044711
2083,1,11,x^11 + x^10 + 33,2 * 3 * 23 * 347 * 159457 * 7419809 * 56537564119979590187
2083,1,12,x^12 + x^11 + 67,2^4 * 3^2 * 5 * 7 * 13 * 19 * 31 * 37 * 199 * 347 * 521 * 15901 * 433889 * 18825953415433
2083,1,13,x^13 + x^12 + 83,2 * 3 * 53 * 347 * 9907 * 38180741 * 332979424803577420275095131
2083,1,14,x^14 + x^13 + 168,2^3 * 3 * 29 * 113 * 281 * 347 * 521 * 631 * 20399 * 1222528085591 * 460459561795997
2083,1,15,x^15 + x^14 + 164,2 * 3^2 * 7 * 11 * 13 * 61 * 347 * 15901 * 28070044711 * 354246538174141047186415441
2083,1,16,x^16 + x^15 + 7,2^6 * 3 * 5 * 17 * 347 * 521 * 673 * 433889 * 822740921 * 177208342683739494697085521
2083,1,17,x^17 + x^16 + 10,2 * 3 * 103 * 347 * 6355130941485173681 * 191988464867199603518166858913447
2083,1,18,x^18 + x^17 + 2,2^3 * 3^3 * 7 * 13 * 19 * 31 * 37 * 199 * 347 * 521 * 15901 * 21601 * 260551 * 4837798369 * 81683741005650183583
2083,1,19,x^19 + x^18 + 6,2 * 3 * 347 * 1372020857 * 30030934121 * 40419131681 * 327415224446756340268768892429
2083,1,20,x^20 + x^19 + 104,2^4 * 3 * 5^2 * 11 * 41 * 61 * 347 * 521 * 2551 * 433889 * 2004421 * 39705361 * 7376293291 * 21723115201 * 28070044711
2083,1,21,x^21 + x^20 + 55,2 * 3^2 * 7^2 * 13 * 29 * 113 * 347 * 15901 * 20399 * 1222528085591 * 57148148974083553 * 16671032050662413401279
2083,1,22,x^22 + x^21 + 407,2^3 * 3 * 23 * 347 * 521 * 159457 * 7419809 * 56537564119979590187 * 1537036761848414865569333049674527
2083,1,23,x^23 + x^22 + 33,2 * 3 * 347 * 170408012737 * 3523540458497450775667 * 17096342481344904868624885363365297438887
2083,1,24,x^24 + x^23 + 383,2^5 * 3^2 * 5 * 7 * 13 * 17 * 19 * 31 * 37 * 199 * 347 * 409 * 521 * 673 * 15901 * 433889 * 822740921 * 18825953415433 * 866544463001125093976569
2083,2,2,x^4 + x^3 + 5,2^4 * 3 * 5 * 347 * 521 * 433889
2083,2,3,x^6 + x^5 + 39,2^3 * 3^2 * 7 * 13 * 19 * 31 * 37 * 199 * 347 * 521 * 15901
2083,2,4,x^8 + x^7 + 65,2^5 * 3 * 5 * 17 * 347 * 521 * 673 * 433889 * 822740921
2083,2,5,x^10 + x^9 + 2,2^3 * 3 * 11 * 61 * 347 * 521 * 2551 * 7376293291 * 28070044711
2083,2,6,x^12 + x^11 + 67,2^4 * 3^2 * 5 * 7 * 13 * 19 * 31 * 37 * 199 * 347 * 521 * 15901 * 433889 * 18825953415433
