p,r,n,poly,factorization
5591,1,2,x^2 + x + 19,2^4 * 3 * 5 * 13 * 43 * 233
5591,1,3,x^3 + x^2 + 6,2 * 5 * 13 * 43 * 739 * 42307
5591,1,4,x^4 + x^3 + 19,2^5 * 3 * 5 * 13 * 43 * 233 * 15629641
5591,1,5,x^5 + x^4 + 4,2 * 5^2 * 11 * 13 * 43 * 101 * 131 * 17471 * 76871
5591,1,6,x^6 + x^5 + 73,2^4 * 3^2 * 5 * 7 * 13 * 43 * 67 * 97 * 229 * 233 * 739 * 42307
5591,1,7,x^7 + x^6 + 20,2 * 5 * 13 * 29 * 43 * 12411799 * 84875414091707
5591,1,8,x^8 + x^7 + 11,2^6 * 3 * 5 * 13 * 17 * 43 * 233 * 15629641 * 28739489665793
5591,1,9,x^9 + x^8 + 17,2 * 5 * 13 * 19 * 43 * 523 * 739 * 42307 * 55638721 * 55246468969
5591,1,10,x^10 + x^9 + 95,2^4 * 3 * 5^2 * 11 * 13 * 43 * 101 * 131 * 233 * 271 * 3331 * 17471 * 76871 * 1082271881
5591,1,11,x^11 + x^10 + 17,2 * 5 * 13 * 23 * 43 * 186439926669877 * 6961548409445038503491
5591,1,12,x^12 + x^11 + 44,2^5 * 3^2 * 5 * 7 * 13 * 43 * 61 * 67 * 97 * 229 * 233 * 739 * 42307 * 15629641 * 16018731432421
5591,1,13,x^13 + x^12 + 26,2 * 5 * 13^2 * 43 * 71780790895514128658078182698247217192026741
5591,1,14,x^14 + x^13 + 69,2^4 * 3 * 5 * 13 * 29 * 43 * 233 * 379 * 827681 * 1949417 * 12411799 * 49940437 * 84875414091707
5591,1,15,x^15 + x^14 + 20,2 * 5^2 * 11 * 13 * 43 * 101 * 131 * 151 * 739 * 11491 * 17471 * 42307 * 76871 * 550178331296750347367821
5591,1,16,x^16 + x^15 + 41,2^7 * 3 * 5 * 13 * 17 * 43 * 233 * 15629641 * 28739489665793 * 477403877892627710415587657761
5591,1,17,x^17 + x^16 + 8,2 * 5 * 13 * 43 * 3241875030299110083588371 * 281263444536772342861654039153269467
5591,1,18,x^18 + x^17 + 323,2^4 * 3^3 * 5 * 7 * 13 * 19 * 37 * 43 * 67 * 97 * 199 * 229 * 233 * 523 * 739 * 42307 * 55638721 * 55246468969 * 1382804863536251539
5591,1,19,x^19 + x^18 + 18,2 * 5 * 13 * 43 * 191 * 160567791031 * 929387324554385208570766277794583998632911065105316129
5591,1,20,x^20 + x^19 + 166,2^5 * 3 * 5^2 * 11 * 13 * 43 * 101 * 131 * 233 * 271 * 1021 * 3331 * 17471 * 76871 * 15629641 * 1082271881 * 5374387181561 * 174004801109981
5591,1,21,x^21 + x^20 + 78,2 * 5 * 13 * 29 * 43 * 739 * 42307 * 12411799 * 84875414091707 * 932816507069831135411808322469847008373374641
5591,2,2,x^4 + x^3 + 19,2^5 * 3 * 5 * 13 * 43 * 233 * 15629641
5591,2,3,x^6 + x^5 + 73,2^4 * 3^2 * 5 * 7 * 13 * 43 * 67 * 97 * 229 * 233 * 739 * 42307
5591,2,4,x^8 + x^7 + 11,2^6 * 3 * 5 * 13 * 17 * 43 * 233 * 15629641 * 28739489665793
5591,2,5,x^10 + x^9 + 95,2^4 * 3 * 5^2 * 11 * 13 * 43 * 101 * 131 * 233 * 271 * 3331 * 17471 * 76871 * 1082271881
5591,2,6,x^12 + x^11 + 44,2^5 * 3^2 * 5 * 7 * 13 * 43 * 61 * 67 * 97 * 229 * 233 * 739 * 42307 * 15629641 * 16018731432421
5591,2,7,x^14 + x^13 + 69,2^4 * 3 * 5 * 13 * 29 * 43 * 233 * 379 * 827681 * 1949417 * 12411799 * 49940437 * 84875414091707
5591,2,8,x^16 + x^15 + 41,2^7 * 3 * 5 * 13 * 17 * 43 * 233 * 15629641 * 28739489665793 * 477403877892627710415587657761
5591,2,9,x^18 + x^17 + 323,2^4 * 3^3 * 5 * 7 * 13 * 19 * 37 * 43 * 67 * 97 * 199 * 229 * 233 * 523 * 739 * 42307 * 55638721 * 55246468969 * 1382804863536251539
5591,2,10,x^20 + x^19 + 166,2^5 * 3 * 5^2 * 11 * 13 * 43 * 101 * 131 * 233 * 271 * 1021 * 3331 * 17471 * 76871 * 15629641 * 1082271881 * 5374387181561 * 174004801109981
5591,3,2,x^6 + x^5 + 73,2^4 * 3^2 * 5 * 7 * 13 * 43 * 67 * 97 * 229 * 233 * 739 * 42307
5591,3,3,x^9 + x^8 + 17,2 * 5 * 13 * 19 * 43 * 523 * 739 * 42307 * 55638721 * 55246468969
5591,3,4,x^12 + x^11 + 44,2^5 * 3^2 * 5 * 7 * 13 * 43 * 61 * 67 * 97 * 229 * 233 * 739 * 42307 * 15629641 * 16018731432421
5591,3,5,x^15 + x^14 + 20,2 * 5^2 * 11 * 13 * 43 * 101 * 131 * 151 * 739 * 11491 * 17471 * 42307 * 76871 * 550178331296750347367821
5591,3,6,x^18 + x^17 + 323,2^4 * 3^3 * 5 * 7 * 13 * 19 * 37 * 43 * 67 * 97 * 199 * 229 * 233 * 523 * 739 * 42307 * 55638721 * 55246468969 * 1382804863536251539
5591,3,7,x^21 + x^20 + 78,2 * 5 * 13 * 29 * 43 * 739 * 42307 * 12411799 * 84875414091707 * 932816507069831135411808322469847008373374641
5591,4,2,x^8 + x^7 + 11,2^6 * 3 * 5 * 13 * 17 * 43 * 233 * 15629641 * 28739489665793
5591,4,3,x^12 + x^11 + 44,2^5 * 3^2 * 5 * 7 * 13 * 43 * 61 * 67 * 97 * 229 * 233 * 739 * 42307 * 15629641 * 16018731432421
5591,4,4,x^16 + x^15 + 41,2^7 * 3 * 5 * 13 * 17 * 43 * 233 * 15629641 * 28739489665793 * 477403877892627710415587657761
5591,4,5,x^20 + x^19 + 166,2^5 * 3 * 5^2 * 11 * 13 * 43 * 101 * 131 * 233 * 271 * 1021 * 3331 * 17471 * 76871 * 15629641 * 1082271881 * 5374387181561 * 174004801109981
5591,5,2,x^10 + x^9 + 95,2^4 * 3 * 5^2 * 11 * 13 * 43 * 101 * 131 * 233 * 271 * 3331 * 17471 * 76871 * 1082271881
5591,5,3,x^15 + x^14 + 20,2 * 5^2 * 11 * 13 * 43 * 101 * 131 * 151 * 739 * 11491 * 17471 * 42307 * 76871 * 550178331296750347367821
5591,5,4,x^20 + x^19 + 166,2^5 * 3 * 5^2 * 11 * 13 * 43 * 101 * 131 * 233 * 271 * 1021 * 3331 * 17471 * 76871 * 15629641 * 1082271881 * 5374387181561 * 174004801109981
5591,6,2,x^12 + x^11 + 44,2^5 * 3^2 * 5 * 7 * 13 * 43 * 61 * 67 * 97 * 229 * 233 * 739 * 42307 * 15629641 * 16018731432421
5591,6,3,x^18 + x^17 + 323,2^4 * 3^3 * 5 * 7 * 13 * 19 * 37 * 43 * 67 * 97 * 199 * 229 * 233 * 523 * 739 * 42307 * 55638721 * 55246468969 * 1382804863536251539
5591,7,2,x^14 + x^13 + 69,2^4 * 3 * 5 * 13 * 29 * 43 * 233 * 379 * 827681 * 1949417 * 12411799 * 49940437 * 84875414091707
5591,7,3,x^21 + x^20 + 78,2 * 5 * 13 * 29 * 43 * 739 * 42307 * 12411799 * 84875414091707 * 932816507069831135411808322469847008373374641
5591,8,2,x^16 + x^15 + 41,2^7 * 3 * 5 * 13 * 17 * 43 * 233 * 15629641 * 28739489665793 * 477403877892627710415587657761
5591,9,2,x^18 + x^17 + 323,2^4 * 3^3 * 5 * 7 * 13 * 19 * 37 * 43 * 67 * 97 * 199 * 229 * 233 * 523 * 739 * 42307 * 55638721 * 55246468969 * 1382804863536251539
5591,10,2,x^20 + x^19 + 166,2^5 * 3 * 5^2 * 11 * 13 * 43 * 101 * 131 * 233 * 271 * 1021 * 3331 * 17471 * 76871 * 15629641 * 1082271881 * 5374387181561 * 174004801109981
