p,e,n,poly,factorization
8269,1,2,x^2 + x + 14,2^3 * 3 * 5 * 13 * 53 * 827
8269,1,3,x^3 + x^2 + 17,2^2 * 3^2 * 7 * 13 * 53 * 3256411
8269,1,4,x^4 + x^3 + 55,2^4 * 3 * 5 * 13 * 53 * 827 * 34188181
8269,1,5,x^5 + x^4 + 2,2^2 * 3 * 13 * 53 * 61 * 76653970756001
8269,1,6,x^6 + x^5 + 2,2^3 * 3^2 * 5 * 7 * 13 * 53 * 827 * 3256411 * 68368093
8269,1,7,x^7 + x^6 + 31,2^2 * 3 * 13 * 53 * 319720494166241804842291
8269,1,8,x^8 + x^7 + 32,2^5 * 3 * 5 * 13 * 53 * 827 * 34188181 * 2337663371801161
8269,1,9,x^9 + x^8 + 38,2^2 * 3^3 * 7 * 13 * 19 * 53 * 307 * 2971 * 11593 * 455473 * 1164511 * 3256411
8269,1,10,x^10 + x^9 + 10,2^3 * 3 * 5^2 * 11 * 13 * 31 * 53 * 61 * 827 * 2741795547121 * 76653970756001
8269,1,11,x^11 + x^10 + 167,2^2 * 3 * 13 * 23^2 * 53 * 4765603943 * 9559948445279 * 62023072223927
8269,1,12,x^12 + x^11 + 96,2^4 * 3^2 * 5 * 7 * 13 * 53 * 827 * 1069 * 9817 * 3256411 * 34188181 * 68368093 * 445507957
8269,1,13,x^13 + x^12 + 10,2^2 * 3 * 13^2 * 53 * 12143 * 647469149127452289773740761807753388737959
8269,1,14,x^14 + x^13 + 86,2^3 * 3 * 5 * 13 * 29 * 53 * 211 * 827 * 791071079 * 66034284037 * 319720494166241804842291
8269,1,15,x^15 + x^14 + 79,2^2 * 3^2 * 7 * 13 * 53 * 61 * 3256411 * 76653970756001 * 1083960977446531 * 20163121334793691
8269,1,16,x^16 + x^15 + 17,2^6 * 3 * 5 * 13 * 17 * 53 * 827 * 407153 * 34188181 * 84657017681 * 18651957375041 * 2337663371801161
8269,1,17,x^17 + x^16 + 32,2^2 * 3 * 13 * 53 * 409 * 691173149 * 130259515178081 * 125383411074986621 * 103500081216752893201
8269,1,18,x^18 + x^17 + 71,2^3 * 3^3 * 5 * 7 * 13 * 19 * 53 * 307 * 827 * 2791 * 2971 * 11593 * 455473 * 709831 * 1164511 * 3256411 * 68368093 * 161362700334613
8269,1,19,x^19 + x^18 + 67,2^2 * 3 * 13 * 53 * 142007 * 357619 * 703267 * 1480861 * 239464297 * 1074190292041 * 2401704170868854785956900413
8269,1,20,x^20 + x^19 + 78,2^4 * 3 * 5^2 * 11 * 13 * 31 * 53 * 61 * 421 * 827 * 42221 * 34188181 * 705514361 * 2741795547121 * 76653970756001 * 1743040425199321
8269,2,2,x^4 + x^3 + 55,2^4 * 3 * 5 * 13 * 53 * 827 * 34188181
8269,2,3,x^6 + x^5 + 2,2^3 * 3^2 * 5 * 7 * 13 * 53 * 827 * 3256411 * 68368093
8269,2,4,x^8 + x^7 + 32,2^5 * 3 * 5 * 13 * 53 * 827 * 34188181 * 2337663371801161
8269,2,5,x^10 + x^9 + 10,2^3 * 3 * 5^2 * 11 * 13 * 31 * 53 * 61 * 827 * 2741795547121 * 76653970756001
8269,2,6,x^12 + x^11 + 96,2^4 * 3^2 * 5 * 7 * 13 * 53 * 827 * 1069 * 9817 * 3256411 * 34188181 * 68368093 * 445507957
8269,2,7,x^14 + x^13 + 86,2^3 * 3 * 5 * 13 * 29 * 53 * 211 * 827 * 791071079 * 66034284037 * 319720494166241804842291
8269,2,8,x^16 + x^15 + 17,2^6 * 3 * 5 * 13 * 17 * 53 * 827 * 407153 * 34188181 * 84657017681 * 18651957375041 * 2337663371801161
8269,2,9,x^18 + x^17 + 71,2^3 * 3^3 * 5 * 7 * 13 * 19 * 53 * 307 * 827 * 2791 * 2971 * 11593 * 455473 * 709831 * 1164511 * 3256411 * 68368093 * 161362700334613
8269,2,10,x^20 + x^19 + 78,2^4 * 3 * 5^2 * 11 * 13 * 31 * 53 * 61 * 421 * 827 * 42221 * 34188181 * 705514361 * 2741795547121 * 76653970756001 * 1743040425199321
8269,3,2,x^6 + x^5 + 2,2^3 * 3^2 * 5 * 7 * 13 * 53 * 827 * 3256411 * 68368093
8269,3,3,x^9 + x^8 + 38,2^2 * 3^3 * 7 * 13 * 19 * 53 * 307 * 2971 * 11593 * 455473 * 1164511 * 3256411
