p,r,n,poly,factorization
1223,1,2,x^2 + x + 15,2^4 * 3^2 * 13 * 17 * 47
1223,1,3,x^3 + x^2 + 6,2 * 13 * 19 * 47 * 78787
1223,1,4,x^4 + x^3 + 20,2^5 * 3^2 * 5 * 13 * 17 * 47 * 373 * 401
1223,1,5,x^5 + x^4 + 11,2 * 13 * 47 * 251 * 8920462211
1223,1,6,x^6 + x^5 + 5,2^4 * 3^3 * 7 * 13 * 17 * 19 * 47 * 71167 * 78787
1223,1,7,x^7 + x^6 + 16,2 * 13 * 47 * 379 * 8836388125650667
1223,1,8,x^8 + x^7 + 15,2^6 * 3^2 * 5 * 13 * 17 * 47 * 137 * 373 * 401 * 4729 * 1726577
1223,1,9,x^9 + x^8 + 8,2 * 13 * 19 * 47 * 73 * 78787 * 3507643 * 13068342163
1223,1,10,x^10 + x^9 + 10,2^4 * 3^2 * 11 * 13 * 17 * 47 * 61 * 251 * 3331412011 * 8920462211
1223,1,11,x^11 + x^10 + 2,2 * 13 * 23 * 47 * 325755671374465563489338944271
1223,1,12,x^12 + x^11 + 31,2^5 * 3^3 * 5 * 7 * 13 * 17 * 19 * 47 * 313 * 373 * 401 * 71167 * 78787 * 7147615801
1223,1,13,x^13 + x^12 + 68,2 * 13^2 * 47 * 79 * 920011 * 97259761 * 121948390836084014593
1223,1,14,x^14 + x^13 + 15,2^4 * 3^2 * 13 * 17 * 29 * 47 * 379 * 8836388125650667 * 115293754894568363
1223,1,15,x^15 + x^14 + 22,2 * 13 * 19 * 31 * 47 * 251 * 78787 * 8920462211 * 161322413804555230305151
1223,1,16,x^16 + x^15 + 110,2^7 * 3^2 * 5 * 13 * 17 * 47 * 137 * 373 * 401 * 4729 * 1726577 * 297457729 * 8413106812112929
1223,1,17,x^17 + x^16 + 16,2 * 13 * 47 * 1429 * 17544715690022525943727921243213679279375919229
1223,1,18,x^18 + x^17 + 37,2^4 * 3^4 * 7 * 13 * 17 * 19 * 47 * 73 * 71167 * 78787 * 3507643 * 767654119 * 1453021039 * 13068342163
1223,1,19,x^19 + x^18 + 17,2 * 13 * 47 * 37500018137625713168712008255949586458357318273943833913
1223,1,20,x^20 + x^19 + 105,2^5 * 3^2 * 5^2 * 11 * 13 * 17 * 47 * 61 * 251 * 373 * 401 * 28201 * 3331412011 * 8920462211 * 35495790547005863141
1223,1,21,x^21 + x^20 + 11,2 * 13 * 19 * 47 * 379 * 78787 * 3868790212267 * 8836388125650667 * 2891925182713232020685107
1223,1,22,x^22 + x^21 + 114,2^4 * 3^2 * 13 * 17 * 23 * 47 * 1989571 * 6776333653 * 554824187618669 * 325755671374465563489338944271
1223,1,23,x^23 + x^22 + 66,2 * 13 * 47 * 22157966786717 * 813624523102177 * 4653539116947510337627284774719239020317
1223,1,24,x^24 + x^23 + 38,2^6 * 3^3 * 5 * 7 * 13 * 17 * 19 * 47 * 137 * 313 * 373 * 401 * 4729 * 71167 * 78787 * 1726577 * 4776672001 * 7147615801 * 1047818918963041
1223,1,25,x^25 + x^24 + 12,2 * 13 * 47 * 251 * 1051 * 8920462211 * 219482078045114213161635561251 * 242955850343258326510289968001
1223,2,2,x^4 + x^3 + 20,2^5 * 3^2 * 5 * 13 * 17 * 47 * 373 * 401
1223,2,3,x^6 + x^5 + 5,2^4 * 3^3 * 7 * 13 * 17 * 19 * 47 * 71167 * 78787
1223,2,4,x^8 + x^7 + 15,2^6 * 3^2 * 5 * 13 * 17 * 47 * 137 * 373 * 401 * 4729 * 1726577
1223,2,5,x^10 + x^9 + 10,2^4 * 3^2 * 11 * 13 * 17 * 47 * 61 * 251 * 3331412011 * 8920462211
1223,2,6,x^12 + x^11 + 31,2^5 * 3^3 * 5 * 7 * 13 * 17 * 19 * 47 * 313 * 373 * 401 * 71167 * 78787 * 7147615801
1223,2,7,x^14 + x^13 + 15,2^4 * 3^2 * 13 * 17 * 29 * 47 * 379 * 8836388125650667 * 115293754894568363
1223,2,8,x^16 + x^15 + 110,2^7 * 3^2 * 5 * 13 * 17 * 47 * 137 * 373 * 401 * 4729 * 1726577 * 297457729 * 8413106812112929
1223,2,9,x^18 + x^17 + 37,2^4 * 3^4 * 7 * 13 * 17 * 19 * 47 * 73 * 71167 * 78787 * 3507643 * 767654119 * 1453021039 * 13068342163
1223,2,10,x^20 + x^19 + 105,2^5 * 3^2 * 5^2 * 11 * 13 * 17 * 47 * 61 * 251 * 373 * 401 * 28201 * 3331412011 * 8920462211 * 35495790547005863141
1223,2,11,x^22 + x^21 + 114,2^4 * 3^2 * 13 * 17 * 23 * 47 * 1989571 * 6776333653 * 554824187618669 * 325755671374465563489338944271
1223,2,12,x^24 + x^23 + 38,2^6 * 3^3 * 5 * 7 * 13 * 17 * 19 * 47 * 137 * 313 * 373 * 401 * 4729 * 71167 * 78787 * 1726577 * 4776672001 * 7147615801 * 1047818918963041
1223,3,2,x^6 + x^5 + 5,2^4 * 3^3 * 7 * 13 * 17 * 19 * 47 * 71167 * 78787
1223,3,3,x^9 + x^8 + 8,2 * 13 * 19 * 47 * 73 * 78787 * 3507643 * 13068342163
1223,3,4,x^12 + x^11 + 31,2^5 * 3^3 * 5 * 7 * 13 * 17 * 19 * 47 * 313 * 373 * 401 * 71167 * 78787 * 7147615801
1223,3,5,x^15 + x^14 + 22,2 * 13 * 19 * 31 * 47 * 251 * 78787 * 8920462211 * 161322413804555230305151
1223,3,6,x^18 + x^17 + 37,2^4 * 3^4 * 7 * 13 * 17 * 19 * 47 * 73 * 71167 * 78787 * 3507643 * 767654119 * 1453021039 * 13068342163
1223,3,7,x^21 + x^20 + 11,2 * 13 * 19 * 47 * 379 * 78787 * 3868790212267 * 8836388125650667 * 2891925182713232020685107
1223,3,8,x^24 + x^23 + 38,2^6 * 3^3 * 5 * 7 * 13 * 17 * 19 * 47 * 137 * 313 * 373 * 401 * 4729 * 71167 * 78787 * 1726577 * 4776672001 * 7147615801 * 1047818918963041
1223,4,2,x^8 + x^7 + 15,2^6 * 3^2 * 5 * 13 * 17 * 47 * 137 * 373 * 401 * 4729 * 1726577
1223,4,3,x^12 + x^11 + 31,2^5 * 3^3 * 5 * 7 * 13 * 17 * 19 * 47 * 313 * 373 * 401 * 71167 * 78787 * 7147615801
1223,4,4,x^16 + x^15 + 110,2^7 * 3^2 * 5 * 13 * 17 * 47 * 137 * 373 * 401 * 4729 * 1726577 * 297457729 * 8413106812112929
1223,4,5,x^20 + x^19 + 105,2^5 * 3^2 * 5^2 * 11 * 13 * 17 * 47 * 61 * 251 * 373 * 401 * 28201 * 3331412011 * 8920462211 * 35495790547005863141
1223,4,6,x^24 + x^23 + 38,2^6 * 3^3 * 5 * 7 * 13 * 17 * 19 * 47 * 137 * 313 * 373 * 401 * 4729 * 71167 * 78787 * 1726577 * 4776672001 * 7147615801 * 1047818918963041
1223,5,2,x^10 + x^9 + 10,2^4 * 3^2 * 11 * 13 * 17 * 47 * 61 * 251 * 3331412011 * 8920462211
1223,5,3,x^15 + x^14 + 22,2 * 13 * 19 * 31 * 47 * 251 * 78787 * 8920462211 * 161322413804555230305151
1223,5,4,x^20 + x^19 + 105,2^5 * 3^2 * 5^2 * 11 * 13 * 17 * 47 * 61 * 251 * 373 * 401 * 28201 * 3331412011 * 8920462211 * 35495790547005863141
