p,r,n,poly,factorization
1051,1,2,x^2 + x + 10,2^3 * 3 * 5^2 * 7 * 263
1051,1,3,x^3 + x^2 + 5,2 * 3^2 * 5^2 * 7 * 368551
1051,1,4,x^4 + x^3 + 18,2^4 * 3 * 5^2 * 7 * 263 * 552301
1051,1,5,x^5 + x^4 + 49,2 * 3 * 5^3 * 7 * 71 * 241 * 14275091
1051,1,6,x^6 + x^5 + 17,2^3 * 3^2 * 5^2 * 7 * 61 * 79 * 229 * 263 * 368551
1051,1,7,x^7 + x^6 + 49,2 * 3 * 5^2 * 7^2 * 29 * 40237 * 165161219987
1051,1,8,x^8 + x^7 + 41,2^5 * 3 * 5^2 * 7 * 263 * 68281 * 552301 * 8934721
1051,1,9,x^9 + x^8 + 26,2 * 3^3 * 5^2 * 7 * 19 * 368551 * 549379 * 43039714951
1051,1,10,x^10 + x^9 + 41,2^3 * 3 * 5^3 * 7 * 11 * 71 * 241 * 263 * 8291 * 13365901 * 14275091
1051,1,11,x^11 + x^10 + 26,2 * 3 * 5^2 * 7 * 23 * 516221443 * 138636217505814186049
1051,1,12,x^12 + x^11 + 18,2^4 * 3^2 * 5^2 * 7 * 13 * 61 * 79 * 97 * 229 * 263 * 368551 * 552301 * 967598941
1051,1,13,x^13 + x^12 + 26,2 * 3 * 5^2 * 7 * 53 * 4447 * 263953 * 29226472947734456132083931
1051,1,14,x^14 + x^13 + 117,2^3 * 3 * 5^2 * 7^2 * 29 * 263 * 379 * 40237 * 1095739 * 3242327971 * 165161219987
1051,1,15,x^15 + x^14 + 36,2 * 3^2 * 5^3 * 7 * 31 * 71 * 241 * 368551 * 3465031 * 14275091 * 13846483529106841
1051,1,16,x^16 + x^15 + 10,2^6 * 3 * 5^2 * 7 * 17 * 263 * 337 * 68281 * 552301 * 8934721 * 129931038698304049169
1051,1,17,x^17 + x^16 + 29,2 * 3 * 5^2 * 7 * 2687 * 1374744056923 * 600575146766921562162559332247117
1051,1,18,x^18 + x^17 + 33,2^3 * 3^3 * 5^2 * 7 * 19 * 61 * 79 * 229 * 263 * 368551 * 549379 * 24441337 * 43039714951 * 55143120223
1051,1,19,x^19 + x^18 + 142,2 * 3 * 5^2 * 7 * 13567 * 39217 * 15189306079 * 7255390377562351 * 41793177740630967499
1051,1,20,x^20 + x^19 + 135,2^4 * 3 * 5^3 * 7 * 11 * 71 * 101 * 181 * 241 * 263 * 8291 * 552301 * 13365901 * 14275091 * 81436928703834701321
1051,1,21,x^21 + x^20 + 107,2 * 3^2 * 5^2 * 7^2 * 29 * 1009 * 40237 * 368551 * 165161219987 * 35817535416207637 * 50214866280546997
1051,1,22,x^22 + x^21 + 10,2^3 * 3 * 5^2 * 7 * 23 * 263 * 1453 * 405406321 * 516221443 * 2789060958087212227 * 138636217505814186049
1051,1,23,x^23 + x^22 + 274,2 * 3 * 5^2 * 7 * 47 * 549343763719 * 3342523944553 * 34646278007584570451497827470955404867437
1051,1,24,x^24 + x^23 + 22,2^5 * 3^2 * 5^2 * 7 * 13 * 61 * 79 * 97 * 229 * 263 * 68281 * 368551 * 552301 * 8934721 * 967598941 * 1488749841403947652009201
1051,1,25,x^25 + x^24 + 384,2 * 3 * 5^4 * 7 * 71 * 241 * 2351 * 19751 * 323801 * 14275091 * 35971985728998205312189139672122513841731182101
1051,1,26,x^26 + x^25 + 300,2^3 * 3 * 5^2 * 7 * 53 * 263 * 1327 * 4447 * 263953 * 1639509018274739 * 834132102448541417 * 29226472947734456132083931
1051,2,2,x^4 + x^3 + 18,2^4 * 3 * 5^2 * 7 * 263 * 552301
1051,2,3,x^6 + x^5 + 17,2^3 * 3^2 * 5^2 * 7 * 61 * 79 * 229 * 263 * 368551
1051,2,4,x^8 + x^7 + 41,2^5 * 3 * 5^2 * 7 * 263 * 68281 * 552301 * 8934721
1051,2,5,x^10 + x^9 + 41,2^3 * 3 * 5^3 * 7 * 11 * 71 * 241 * 263 * 8291 * 13365901 * 14275091
1051,2,6,x^12 + x^11 + 18,2^4 * 3^2 * 5^2 * 7 * 13 * 61 * 79 * 97 * 229 * 263 * 368551 * 552301 * 967598941
1051,2,7,x^14 + x^13 + 117,2^3 * 3 * 5^2 * 7^2 * 29 * 263 * 379 * 40237 * 1095739 * 3242327971 * 165161219987
1051,2,8,x^16 + x^15 + 10,2^6 * 3 * 5^2 * 7 * 17 * 263 * 337 * 68281 * 552301 * 8934721 * 129931038698304049169
1051,2,9,x^18 + x^17 + 33,2^3 * 3^3 * 5^2 * 7 * 19 * 61 * 79 * 229 * 263 * 368551 * 549379 * 24441337 * 43039714951 * 55143120223
1051,2,10,x^20 + x^19 + 135,2^4 * 3 * 5^3 * 7 * 11 * 71 * 101 * 181 * 241 * 263 * 8291 * 552301 * 13365901 * 14275091 * 81436928703834701321
1051,2,11,x^22 + x^21 + 10,2^3 * 3 * 5^2 * 7 * 23 * 263 * 1453 * 405406321 * 516221443 * 2789060958087212227 * 138636217505814186049
1051,2,12,x^24 + x^23 + 22,2^5 * 3^2 * 5^2 * 7 * 13 * 61 * 79 * 97 * 229 * 263 * 68281 * 368551 * 552301 * 8934721 * 967598941 * 1488749841403947652009201
1051,2,13,x^26 + x^25 + 300,2^3 * 3 * 5^2 * 7 * 53 * 263 * 1327 * 4447 * 263953 * 1639509018274739 * 834132102448541417 * 29226472947734456132083931
1051,3,2,x^6 + x^5 + 17,2^3 * 3^2 * 5^2 * 7 * 61 * 79 * 229 * 263 * 368551
1051,3,3,x^9 + x^8 + 26,2 * 3^3 * 5^2 * 7 * 19 * 368551 * 549379 * 43039714951
1051,3,4,x^12 + x^11 + 18,2^4 * 3^2 * 5^2 * 7 * 13 * 61 * 79 * 97 * 229 * 263 * 368551 * 552301 * 967598941
1051,3,5,x^15 + x^14 + 36,2 * 3^2 * 5^3 * 7 * 31 * 71 * 241 * 368551 * 3465031 * 14275091 * 13846483529106841
1051,3,6,x^18 + x^17 + 33,2^3 * 3^3 * 5^2 * 7 * 19 * 61 * 79 * 229 * 263 * 368551 * 549379 * 24441337 * 43039714951 * 55143120223
1051,3,7,x^21 + x^20 + 107,2 * 3^2 * 5^2 * 7^2 * 29 * 1009 * 40237 * 368551 * 165161219987 * 35817535416207637 * 50214866280546997
1051,3,8,x^24 + x^23 + 22,2^5 * 3^2 * 5^2 * 7 * 13 * 61 * 79 * 97 * 229 * 263 * 68281 * 368551 * 552301 * 8934721 * 967598941 * 1488749841403947652009201
1051,4,2,x^8 + x^7 + 41,2^5 * 3 * 5^2 * 7 * 263 * 68281 * 552301 * 8934721
1051,4,3,x^12 + x^11 + 18,2^4 * 3^2 * 5^2 * 7 * 13 * 61 * 79 * 97 * 229 * 263 * 368551 * 552301 * 967598941
1051,4,4,x^16 + x^15 + 10,2^6 * 3 * 5^2 * 7 * 17 * 263 * 337 * 68281 * 552301 * 8934721 * 129931038698304049169
1051,4,5,x^20 + x^19 + 135,2^4 * 3 * 5^3 * 7 * 11 * 71 * 101 * 181 * 241 * 263 * 8291 * 552301 * 13365901 * 14275091 * 81436928703834701321
1051,4,6,x^24 + x^23 + 22,2^5 * 3^2 * 5^2 * 7 * 13 * 61 * 79 * 97 * 229 * 263 * 68281 * 368551 * 552301 * 8934721 * 967598941 * 1488749841403947652009201
1051,5,2,x^10 + x^9 + 41,2^3 * 3 * 5^3 * 7 * 11 * 71 * 241 * 263 * 8291 * 13365901 * 14275091
1051,5,3,x^15 + x^14 + 36,2 * 3^2 * 5^3 * 7 * 31 * 71 * 241 * 368551 * 3465031 * 14275091 * 13846483529106841
1051,5,4,x^20 + x^19 + 135,2^4 * 3 * 5^3 * 7 * 11 * 71 * 101 * 181 * 241 * 263 * 8291 * 552301 * 13365901 * 14275091 * 81436928703834701321
1051,5,5,x^25 + x^24 + 384,2 * 3 * 5^4 * 7 * 71 * 241 * 2351 * 19751 * 323801 * 14275091 * 35971985728998205312189139672122513841731182101
1051,6,2,x^12 + x^11 + 18,2^4 * 3^2 * 5^2 * 7 * 13 * 61 * 79 * 97 * 229 * 263 * 368551 * 552301 * 967598941
1051,6,3,x^18 + x^17 + 33,2^3 * 3^3 * 5^2 * 7 * 19 * 61 * 79 * 229 * 263 * 368551 * 549379 * 24441337 * 43039714951 * 55143120223
1051,6,4,x^24 + x^23 + 22,2^5 * 3^2 * 5^2 * 7 * 13 * 61 * 79 * 97 * 229 * 263 * 68281 * 368551 * 552301 * 8934721 * 967598941 * 1488749841403947652009201
1051,7,2,x^14 + x^13 + 117,2^3 * 3 * 5^2 * 7^2 * 29 * 263 * 379 * 40237 * 1095739 * 3242327971 * 165161219987
1051,7,3,x^21 + x^20 + 107,2 * 3^2 * 5^2 * 7^2 * 29 * 1009 * 40237 * 368551 * 165161219987 * 35817535416207637 * 50214866280546997
1051,8,2,x^16 + x^15 + 10,2^6 * 3 * 5^2 * 7 * 17 * 263 * 337 * 68281 * 552301 * 8934721 * 129931038698304049169
1051,8,3,x^24 + x^23 + 22,2^5 * 3^2 * 5^2 * 7 * 13 * 61 * 79 * 97 * 229 * 263 * 68281 * 368551 * 552301 * 8934721 * 967598941 * 1488749841403947652009201
1051,9,2,x^18 + x^17 + 33,2^3 * 3^3 * 5^2 * 7 * 19 * 61 * 79 * 229 * 263 * 368551 * 549379 * 24441337 * 43039714951 * 55143120223
1051,10,2,x^20 + x^19 + 135,2^4 * 3 * 5^3 * 7 * 11 * 71 * 101 * 181 * 241 * 263 * 8291 * 552301 * 13365901 * 14275091 * 81436928703834701321
1051,11,2,x^22 + x^21 + 10,2^3 * 3 * 5^2 * 7 * 23 * 263 * 1453 * 405406321 * 516221443 * 2789060958087212227 * 138636217505814186049
1051,12,2,x^24 + x^23 + 22,2^5 * 3^2 * 5^2 * 7 * 13 * 61 * 79 * 97 * 229 * 263 * 68281 * 368551 * 552301 * 8934721 * 967598941 * 1488749841403947652009201
1051,13,2,x^26 + x^25 + 300,2^3 * 3 * 5^2 * 7 * 53 * 263 * 1327 * 4447 * 263953 * 1639509018274739 * 834132102448541417 * 29226472947734456132083931
