p,r,n,poly,factorization
9413,1,2,x^2 + x + 3,2^3 * 3^2 * 13 * 181 * 523
9413,1,3,x^3 + x^2 + 27,2^2 * 13 * 181 * 373 * 237571
9413,1,4,x^4 + x^3 + 37,2^4 * 3^2 * 5 * 13 * 29 * 181 * 523 * 305533
9413,1,5,x^5 + x^4 + 7,2^2 * 13 * 181 * 934951 * 8397877291
9413,1,6,x^6 + x^5 + 7,2^3 * 3^3 * 7 * 13 * 19 * 181 * 373 * 523 * 222043 * 237571
9413,1,7,x^7 + x^6 + 11,2^2 * 13 * 181 * 10575234139 * 65784639749137
9413,1,8,x^8 + x^7 + 29,2^5 * 3^2 * 5 * 13 * 29 * 181 * 523 * 1361 * 305533 * 2884191641321
9413,1,9,x^9 + x^8 + 20,2^2 * 13 * 181 * 373 * 237571 * 196444932823 * 3541013000209
9413,1,10,x^10 + x^9 + 30,2^3 * 3^2 * 11 * 13 * 181 * 523 * 934951 * 8397877291 * 713630518314811
9413,1,11,x^11 + x^10 + 30,2^2 * 13 * 23 * 181 * 4973 * 342343 * 4038039149 * 34542077524371087551
9413,1,12,x^12 + x^11 + 48,2^4 * 3^3 * 5 * 7 * 13 * 19 * 29 * 181 * 373 * 523 * 541 * 9133 * 9769 * 162649 * 222043 * 237571 * 305533
9413,1,13,x^13 + x^12 + 39,2^2 * 13^2 * 131 * 181 * 150697 * 1885660873581330283612567869148077264731
9413,1,14,x^14 + x^13 + 69,2^3 * 3^2 * 13 * 43 * 71 * 181 * 523 * 218527 * 10575234139 * 65784639749137 * 1042534195452527
9413,1,15,x^15 + x^14 + 3,2^2 * 13 * 31 * 181 * 373 * 29221 * 237571 * 934951 * 8245711 * 70016731 * 8397877291 * 117839698231
9413,1,16,x^16 + x^15 + 63,2^6 * 3^2 * 5 * 13 * 17 * 29 * 181 * 523 * 977 * 1361 * 217969 * 305533 * 824801 * 1193729 * 8645723329 * 2884191641321
9413,1,17,x^17 + x^16 + 277,2^2 * 13 * 181 * 409 * 22543 * 14153667227039 * 29113276137076829062154401737369031676864777
9413,1,18,x^18 + x^17 + 47,2^3 * 3^4 * 7 * 13 * 19 * 73 * 181 * 373 * 523 * 2377 * 222043 * 237571 * 474499 * 1129951 * 2492299 * 196444932823 * 3541013000209
9413,1,19,x^19 + x^18 + 83,2^2 * 13 * 181 * 179854153 * 434966766312427 * 4303032736737421531728998328894700102301956492933
9413,1,20,x^20 + x^19 + 147,2^4 * 3^2 * 5^2 * 11 * 13 * 29 * 181 * 421 * 523 * 6301 * 28921 * 305533 * 934951 * 8397877291 * 713630518314811 * 160675470145611432821
9413,2,2,x^4 + x^3 + 37,2^4 * 3^2 * 5 * 13 * 29 * 181 * 523 * 305533
9413,2,3,x^6 + x^5 + 7,2^3 * 3^3 * 7 * 13 * 19 * 181 * 373 * 523 * 222043 * 237571
9413,2,4,x^8 + x^7 + 29,2^5 * 3^2 * 5 * 13 * 29 * 181 * 523 * 1361 * 305533 * 2884191641321
9413,2,5,x^10 + x^9 + 30,2^3 * 3^2 * 11 * 13 * 181 * 523 * 934951 * 8397877291 * 713630518314811
9413,2,6,x^12 + x^11 + 48,2^4 * 3^3 * 5 * 7 * 13 * 19 * 29 * 181 * 373 * 523 * 541 * 9133 * 9769 * 162649 * 222043 * 237571 * 305533
9413,2,7,x^14 + x^13 + 69,2^3 * 3^2 * 13 * 43 * 71 * 181 * 523 * 218527 * 10575234139 * 65784639749137 * 1042534195452527
9413,2,8,x^16 + x^15 + 63,2^6 * 3^2 * 5 * 13 * 17 * 29 * 181 * 523 * 977 * 1361 * 217969 * 305533 * 824801 * 1193729 * 8645723329 * 2884191641321
9413,2,9,x^18 + x^17 + 47,2^3 * 3^4 * 7 * 13 * 19 * 73 * 181 * 373 * 523 * 2377 * 222043 * 237571 * 474499 * 1129951 * 2492299 * 196444932823 * 3541013000209
