p,r,n,poly,factorization
953,1,2,x^2 + x + 5,2^4 * 3^2 * 7 * 17 * 53
953,1,3,x^3 + x^2 + 3,2^3 * 7 * 17 * 181 * 5023
953,1,4,x^4 + x^3 + 10,2^5 * 3^2 * 5 * 7 * 17 * 53 * 90821
953,1,5,x^5 + x^4 + 3,2^3 * 7 * 17 * 41 * 1601 * 2161 * 5821
953,1,6,x^6 + x^5 + 19,2^4 * 3^3 * 7 * 13 * 17 * 43 * 53 * 181 * 541 * 5023
953,1,7,x^7 + x^6 + 38,2^3 * 7^2 * 17 * 29 * 71 * 113 * 127 * 379 * 9566159
953,1,8,x^8 + x^7 + 96,2^6 * 3^2 * 5 * 7 * 17 * 53 * 3449 * 90821 * 119577209
953,1,9,x^9 + x^8 + 11,2^3 * 7 * 17 * 73 * 181 * 5023 * 7687 * 1334988925957
953,1,10,x^10 + x^9 + 54,2^4 * 3^2 * 7 * 11 * 17 * 31 * 41 * 53 * 1601 * 2161 * 3011 * 5821 * 802511
953,1,11,x^11 + x^10 + 47,2^3 * 7 * 17 * 67 * 9232305264901926606598705969
953,1,12,x^12 + x^11 + 48,2^5 * 3^3 * 5 * 7 * 13 * 17 * 43 * 53 * 181 * 541 * 5023 * 90821 * 824842679473
953,1,13,x^13 + x^12 + 61,2^3 * 7 * 17 * 3865993 * 45023074943939 * 3227561630237543
953,1,14,x^14 + x^13 + 96,2^4 * 3^2 * 7^2 * 17 * 29 * 53 * 71 * 113 * 127 * 379 * 1499 * 2356397 * 9566159 * 211861399
953,1,15,x^15 + x^14 + 61,2^3 * 7 * 17 * 41 * 181 * 1601 * 2161 * 5023 * 5821 * 79561 * 8542539984177898201
953,1,16,x^16 + x^15 + 337,2^7 * 3^2 * 5 * 7 * 17 * 53 * 3449 * 14177 * 90821 * 119577209 * 23995448407225207553
953,1,17,x^17 + x^16 + 102,2^3 * 7 * 17^2 * 443 * 647 * 5849 * 83492628361 * 194740230586482119543728597
953,1,18,x^18 + x^17 + 160,2^4 * 3^4 * 7 * 13 * 17 * 19 * 37 * 43 * 53 * 73 * 181 * 541 * 4591 * 5023 * 7687 * 77370166387 * 1334988925957
953,1,19,x^19 + x^18 + 23,2^3 * 7 * 17 * 252017 * 1669930228790636014573217219989766211562289025899
953,1,20,x^20 + x^19 + 11,2^5 * 3^2 * 5^2 * 7 * 11 * 17 * 31 * 41 * 53 * 61 * 101 * 1601 * 2161 * 3011 * 5821 * 90821 * 802511 * 153830741 * 143574853481
953,1,21,x^21 + x^20 + 27,2^3 * 7^2 * 17 * 29 * 71 * 113 * 127 * 181 * 379 * 5023 * 9566159 * 1098788377 * 510205104245857528654787257
953,1,22,x^22 + x^21 + 76,2^4 * 3^2 * 7 * 17 * 23 * 53 * 67 * 9232305264901926606598705969 * 26837724866306831039800011919
953,1,23,x^23 + x^22 + 70,2^3 * 7 * 17 * 967 * 1979 * 71347 * 3065272797512561317481 * 829435559139703843580954096580913
953,1,24,x^24 + x^23 + 97,2^6 * 3^3 * 5 * 7 * 13 * 17 * 43 * 53 * 181 * 193 * 541 * 3449 * 5023 * 90821 * 119577209 * 824842679473 * 3525217327138024307617
953,1,25,x^25 + x^24 + 47,2^3 * 7 * 17 * 41 * 1601 * 2161 * 5821 * 55806160427188992771038201 * 6841886565052650198632476683703901
953,1,26,x^26 + x^25 + 94,2^4 * 3^2 * 7 * 17 * 53 * 3865993 * 45023074943939 * 98364703985159 * 3227561630237543 * 5699280660021782006759
953,2,2,x^4 + x^3 + 10,2^5 * 3^2 * 5 * 7 * 17 * 53 * 90821
953,2,3,x^6 + x^5 + 19,2^4 * 3^3 * 7 * 13 * 17 * 43 * 53 * 181 * 541 * 5023
