p,r,n,poly,factorization
3469,1,2,x^2 + x + 6,2^3 * 3 * 5 * 17^2 * 347
3469,1,3,x^3 + x^2 + 29,2^2 * 3^2 * 7 * 17^2 * 19 * 30169
3469,1,4,x^4 + x^3 + 6,2^4 * 3 * 5 * 17^2 * 347 * 1361 * 4421
3469,1,5,x^5 + x^4 + 22,2^2 * 3 * 11^2 * 17^2 * 1197173348741
3469,1,6,x^6 + x^5 + 40,2^3 * 3^2 * 5 * 7 * 17^2 * 19 * 347 * 1609 * 7477 * 30169
3469,1,7,x^7 + x^6 + 6,2^2 * 3 * 17^2 * 13931 * 8024927 * 15592926343
3469,1,8,x^8 + x^7 + 66,2^5 * 3 * 5 * 17^2 * 347 * 977 * 1361 * 4421 * 74112700793
3469,1,9,x^9 + x^8 + 13,2^2 * 3^3 * 7 * 17^2 * 19 * 811 * 30169 * 716281426959886927
3469,1,10,x^10 + x^9 + 47,2^3 * 3 * 5^2 * 11^2 * 17^2 * 41 * 347 * 706216993021 * 1197173348741
3469,1,11,x^11 + x^10 + 69,2^2 * 3 * 17^2 * 31307 * 82699 * 97504912775252572540044007
3469,1,12,x^12 + x^11 + 54,2^4 * 3^2 * 5 * 7 * 13^2 * 17^2 * 19 * 347 * 1361 * 1609 * 4421 * 7477 * 30169 * 856900623169
3469,1,13,x^13 + x^12 + 29,2^2 * 3 * 17^2 * 53 * 131 * 3433 * 4562741 * 27933800255207677064167275239
3469,1,14,x^14 + x^13 + 32,2^3 * 3 * 5 * 17^2 * 347 * 13931 * 37171 * 8024927 * 15592926343 * 46870153858334647
3469,1,15,x^15 + x^14 + 102,2^2 * 3^2 * 7 * 11^2 * 17^2 * 19 * 31 * 30169 * 36571 * 2486221 * 8032411 * 926029891 * 1197173348741
3469,1,16,x^16 + x^15 + 40,2^6 * 3 * 5 * 17^2 * 257 * 347 * 977 * 1361 * 4421 * 6066449 * 74112700793 * 6725688186354103297
3469,1,17,x^17 + x^16 + 13,2^2 * 3 * 17^3 * 122401 * 231051940711 * 915061957434412982181147803864993237143
3469,1,18,x^18 + x^17 + 270,2^3 * 3^3 * 5 * 7 * 17^2 * 19 * 37 * 347 * 811 * 1609 * 7477 * 30169 * 716281426959886927 * 47100343559727385729
3469,1,19,x^19 + x^18 + 127,2^2 * 3 * 17^2 * 1217 * 54911027 * 79223215148283594522931432379147629425218399033116669
3469,1,20,x^20 + x^19 + 65,2^4 * 3 * 5^2 * 11^2 * 17^2 * 41 * 61 * 347 * 1361 * 4421 * 706216993021 * 1197173348741 * 343798935487067871325002661
3469,1,21,x^21 + x^20 + 34,2^2 * 3^2 * 7^2 * 17^2 * 19 * 13931 * 30169 * 8024927 * 4792301977 * 15592926343 * 2536583950748149 * 35680828526590171
3469,1,22,x^22 + x^21 + 13,2^3 * 3 * 5 * 17^2 * 23 * 67 * 89 * 347 * 31307 * 82699 * 411709 * 4468222768920888299069221 * 97504912775252572540044007
3469,2,2,x^4 + x^3 + 6,2^4 * 3 * 5 * 17^2 * 347 * 1361 * 4421
3469,2,3,x^6 + x^5 + 40,2^3 * 3^2 * 5 * 7 * 17^2 * 19 * 347 * 1609 * 7477 * 30169
3469,2,4,x^8 + x^7 + 66,2^5 * 3 * 5 * 17^2 * 347 * 977 * 1361 * 4421 * 74112700793
3469,2,5,x^10 + x^9 + 47,2^3 * 3 * 5^2 * 11^2 * 17^2 * 41 * 347 * 706216993021 * 1197173348741
3469,2,6,x^12 + x^11 + 54,2^4 * 3^2 * 5 * 7 * 13^2 * 17^2 * 19 * 347 * 1361 * 1609 * 4421 * 7477 * 30169 * 856900623169
3469,2,7,x^14 + x^13 + 32,2^3 * 3 * 5 * 17^2 * 347 * 13931 * 37171 * 8024927 * 15592926343 * 46870153858334647
3469,2,8,x^16 + x^15 + 40,2^6 * 3 * 5 * 17^2 * 257 * 347 * 977 * 1361 * 4421 * 6066449 * 74112700793 * 6725688186354103297
3469,2,9,x^18 + x^17 + 270,2^3 * 3^3 * 5 * 7 * 17^2 * 19 * 37 * 347 * 811 * 1609 * 7477 * 30169 * 716281426959886927 * 47100343559727385729
3469,2,10,x^20 + x^19 + 65,2^4 * 3 * 5^2 * 11^2 * 17^2 * 41 * 61 * 347 * 1361 * 4421 * 706216993021 * 1197173348741 * 343798935487067871325002661
3469,2,11,x^22 + x^21 + 13,2^3 * 3 * 5 * 17^2 * 23 * 67 * 89 * 347 * 31307 * 82699 * 411709 * 4468222768920888299069221 * 97504912775252572540044007
3469,3,2,x^6 + x^5 + 40,2^3 * 3^2 * 5 * 7 * 17^2 * 19 * 347 * 1609 * 7477 * 30169
3469,3,3,x^9 + x^8 + 13,2^2 * 3^3 * 7 * 17^2 * 19 * 811 * 30169 * 716281426959886927
3469,3,4,x^12 + x^11 + 54,2^4 * 3^2 * 5 * 7 * 13^2 * 17^2 * 19 * 347 * 1361 * 1609 * 4421 * 7477 * 30169 * 856900623169
3469,3,5,x^15 + x^14 + 102,2^2 * 3^2 * 7 * 11^2 * 17^2 * 19 * 31 * 30169 * 36571 * 2486221 * 8032411 * 926029891 * 1197173348741
3469,3,6,x^18 + x^17 + 270,2^3 * 3^3 * 5 * 7 * 17^2 * 19 * 37 * 347 * 811 * 1609 * 7477 * 30169 * 716281426959886927 * 47100343559727385729
3469,3,7,x^21 + x^20 + 34,2^2 * 3^2 * 7^2 * 17^2 * 19 * 13931 * 30169 * 8024927 * 4792301977 * 15592926343 * 2536583950748149 * 35680828526590171
3469,4,2,x^8 + x^7 + 66,2^5 * 3 * 5 * 17^2 * 347 * 977 * 1361 * 4421 * 74112700793
3469,4,3,x^12 + x^11 + 54,2^4 * 3^2 * 5 * 7 * 13^2 * 17^2 * 19 * 347 * 1361 * 1609 * 4421 * 7477 * 30169 * 856900623169
3469,4,4,x^16 + x^15 + 40,2^6 * 3 * 5 * 17^2 * 257 * 347 * 977 * 1361 * 4421 * 6066449 * 74112700793 * 6725688186354103297
3469,4,5,x^20 + x^19 + 65,2^4 * 3 * 5^2 * 11^2 * 17^2 * 41 * 61 * 347 * 1361 * 4421 * 706216993021 * 1197173348741 * 343798935487067871325002661
3469,5,2,x^10 + x^9 + 47,2^3 * 3 * 5^2 * 11^2 * 17^2 * 41 * 347 * 706216993021 * 1197173348741
3469,5,3,x^15 + x^14 + 102,2^2 * 3^2 * 7 * 11^2 * 17^2 * 19 * 31 * 30169 * 36571 * 2486221 * 8032411 * 926029891 * 1197173348741
3469,5,4,x^20 + x^19 + 65,2^4 * 3 * 5^2 * 11^2 * 17^2 * 41 * 61 * 347 * 1361 * 4421 * 706216993021 * 1197173348741 * 343798935487067871325002661
3469,6,2,x^12 + x^11 + 54,2^4 * 3^2 * 5 * 7 * 13^2 * 17^2 * 19 * 347 * 1361 * 1609 * 4421 * 7477 * 30169 * 856900623169
3469,6,3,x^18 + x^17 + 270,2^3 * 3^3 * 5 * 7 * 17^2 * 19 * 37 * 347 * 811 * 1609 * 7477 * 30169 * 716281426959886927 * 47100343559727385729
3469,7,2,x^14 + x^13 + 32,2^3 * 3 * 5 * 17^2 * 347 * 13931 * 37171 * 8024927 * 15592926343 * 46870153858334647
3469,7,3,x^21 + x^20 + 34,2^2 * 3^2 * 7^2 * 17^2 * 19 * 13931 * 30169 * 8024927 * 4792301977 * 15592926343 * 2536583950748149 * 35680828526590171
3469,8,2,x^16 + x^15 + 40,2^6 * 3 * 5 * 17^2 * 257 * 347 * 977 * 1361 * 4421 * 6066449 * 74112700793 * 6725688186354103297
3469,9,2,x^18 + x^17 + 270,2^3 * 3^3 * 5 * 7 * 17^2 * 19 * 37 * 347 * 811 * 1609 * 7477 * 30169 * 716281426959886927 * 47100343559727385729
3469,10,2,x^20 + x^19 + 65,2^4 * 3 * 5^2 * 11^2 * 17^2 * 41 * 61 * 347 * 1361 * 4421 * 706216993021 * 1197173348741 * 343798935487067871325002661
3469,11,2,x^22 + x^21 + 13,2^3 * 3 * 5 * 17^2 * 23 * 67 * 89 * 347 * 31307 * 82699 * 411709 * 4468222768920888299069221 * 97504912775252572540044007
