p,e,n,poly,factorization
431,1,2,x^2 + x + 7,2^5 * 3^3 * 5 * 43
431,1,3,x^3 + x^2 + 10,2 * 5 * 7 * 43 * 67 * 397
431,1,4,x^4 + x^3 + 42,2^6 * 3^3 * 5 * 43 * 293 * 317
431,1,5,x^5 + x^4 + 11,2 * 5^2 * 43 * 71 * 191 * 510101
431,1,6,x^6 + x^5 + 56,2^5 * 3^4 * 5 * 7 * 43 * 67 * 163 * 379 * 397
431,1,7,x^7 + x^6 + 10,2 * 5 * 29 * 43 * 953 * 967 * 1009 * 238267
431,1,8,x^8 + x^7 + 67,2^7 * 3^3 * 5 * 43 * 293 * 317 * 17253574561
431,1,9,x^9 + x^8 + 25,2 * 5 * 7 * 43 * 67 * 397 * 23839957 * 268879789
431,1,10,x^10 + x^9 + 51,2^5 * 3^3 * 5^2 * 11 * 43 * 71 * 191 * 1301 * 510101 * 2405651
431,1,11,x^11 + x^10 + 22,2 * 5 * 43 * 87653303 * 2529375048869981687
431,1,12,x^12 + x^11 + 84,2^6 * 3^4 * 5 * 7 * 13 * 43 * 67 * 163 * 293 * 317 * 379 * 397 * 2654381797
431,1,13,x^13 + x^12 + 44,2 * 5 * 43 * 2029 * 3719 * 323987 * 16846133835457387969
431,1,14,x^14 + x^13 + 13,2^5 * 3^3 * 5 * 29 * 43 * 449 * 953 * 967 * 1009 * 238267 * 14243305955159
431,1,15,x^15 + x^14 + 135,2 * 5^2 * 7 * 31 * 43 * 67 * 71 * 191 * 397 * 510101 * 1041841 * 36782920956751
431,1,16,x^16 + x^15 + 167,2^8 * 3^3 * 5 * 17 * 43 * 293 * 317 * 401 * 17253574561 * 87336316595198113
431,1,17,x^17 + x^16 + 76,2 * 5 * 43 * 1421167074249264287526395538876617467130497
431,1,18,x^18 + x^17 + 13,2^5 * 3^5 * 5 * 7 * 19 * 43 * 67 * 163 * 379 * 397 * 4339 * 5437 * 4766941 * 23839957 * 268879789
431,1,19,x^19 + x^18 + 10,2 * 5 * 43 * 263997416879617583315190761697259337311628253649
431,1,20,x^20 + x^19 + 14,2^6 * 3^3 * 5^2 * 11 * 41 * 43 * 71 * 191 * 293 * 317 * 761 * 1301 * 115321 * 510101 * 2405651 * 330932111401
431,1,21,x^21 + x^20 + 41,2 * 5 * 7^2 * 29 * 43 * 67 * 127 * 397 * 953 * 967 * 1009 * 15373 * 238267 * 35543089 * 84392310186547357
431,1,22,x^22 + x^21 + 7,2^5 * 3^3 * 5 * 23 * 43 * 87653303 * 8786735233 * 1091970356315389 * 2529375048869981687
431,1,23,x^23 + x^22 + 38,2 * 5 * 43 * 47 * 2393^2 * 397763 * 717923 * 118528626937765522651035210857666309879
431,1,24,x^24 + x^23 + 7,2^7 * 3^4 * 5 * 7 * 13 * 43 * 67 * 73 * 97 * 163 * 293 * 317 * 379 * 397 * 1801 * 2654381797 * 17253574561 * 93370536463441
431,1,25,x^25 + x^24 + 58,2 * 5^3 * 43 * 71 * 191 * 510101 * 1007701 * 387226973501037151 * 25077145946945027657539454951
431,1,26,x^26 + x^25 + 127,2^5 * 3^3 * 5 * 43 * 53 * 677 * 2029 * 3719 * 323987 * 8675090363759 * 131698921866539 * 16846133835457387969
431,1,27,x^27 + x^26 + 46,2 * 5 * 7 * 43 * 67 * 271 * 397 * 1459 * 6427 * 23839957 * 268879789 * 6523707735471362707 * 15887789749358001253
431,1,28,x^28 + x^27 + 74,2^6 * 3^3 * 5 * 29 * 43 * 293 * 317 * 449 * 953 * 967 * 1009 * 238267 * 14243305955159 * 41088936821571077038799395603681
431,1,29,x^29 + x^28 + 88,2 * 5 * 43 * 347261091253 * 168157504393876926551205278398888468060061089628223374630006653
431,1,30,x^30 + x^29 + 156,2^5 * 3^4 * 5^2 * 7 * 11 * 31 * 43 * 61 * 67 * 71 * 163 * 191 * 379 * 397 * 541 * 1301 * 84121 * 510101 * 1041841 * 2405651 * 429925401601 * 36782920956751
431,2,2,x^4 + x^3 + 42,2^6 * 3^3 * 5 * 43 * 293 * 317
431,2,3,x^6 + x^5 + 56,2^5 * 3^4 * 5 * 7 * 43 * 67 * 163 * 379 * 397
431,2,4,x^8 + x^7 + 67,2^7 * 3^3 * 5 * 43 * 293 * 317 * 17253574561
431,2,5,x^10 + x^9 + 51,2^5 * 3^3 * 5^2 * 11 * 43 * 71 * 191 * 1301 * 510101 * 2405651
431,2,6,x^12 + x^11 + 84,2^6 * 3^4 * 5 * 7 * 13 * 43 * 67 * 163 * 293 * 317 * 379 * 397 * 2654381797
431,2,7,x^14 + x^13 + 13,2^5 * 3^3 * 5 * 29 * 43 * 449 * 953 * 967 * 1009 * 238267 * 14243305955159
431,2,8,x^16 + x^15 + 167,2^8 * 3^3 * 5 * 17 * 43 * 293 * 317 * 401 * 17253574561 * 87336316595198113
431,2,9,x^18 + x^17 + 13,2^5 * 3^5 * 5 * 7 * 19 * 43 * 67 * 163 * 379 * 397 * 4339 * 5437 * 4766941 * 23839957 * 268879789
431,2,10,x^20 + x^19 + 14,2^6 * 3^3 * 5^2 * 11 * 41 * 43 * 71 * 191 * 293 * 317 * 761 * 1301 * 115321 * 510101 * 2405651 * 330932111401
431,2,11,x^22 + x^21 + 7,2^5 * 3^3 * 5 * 23 * 43 * 87653303 * 8786735233 * 1091970356315389 * 2529375048869981687
431,2,12,x^24 + x^23 + 7,2^7 * 3^4 * 5 * 7 * 13 * 43 * 67 * 73 * 97 * 163 * 293 * 317 * 379 * 397 * 1801 * 2654381797 * 17253574561 * 93370536463441
431,2,13,x^26 + x^25 + 127,2^5 * 3^3 * 5 * 43 * 53 * 677 * 2029 * 3719 * 323987 * 8675090363759 * 131698921866539 * 16846133835457387969
431,2,14,x^28 + x^27 + 74,2^6 * 3^3 * 5 * 29 * 43 * 293 * 317 * 449 * 953 * 967 * 1009 * 238267 * 14243305955159 * 41088936821571077038799395603681
431,2,15,x^30 + x^29 + 156,2^5 * 3^4 * 5^2 * 7 * 11 * 31 * 43 * 61 * 67 * 71 * 163 * 191 * 379 * 397 * 541 * 1301 * 84121 * 510101 * 1041841 * 2405651 * 429925401601 * 36782920956751
431,3,2,x^6 + x^5 + 56,2^5 * 3^4 * 5 * 7 * 43 * 67 * 163 * 379 * 397
431,3,3,x^9 + x^8 + 25,2 * 5 * 7 * 43 * 67 * 397 * 23839957 * 268879789
431,3,4,x^12 + x^11 + 84,2^6 * 3^4 * 5 * 7 * 13 * 43 * 67 * 163 * 293 * 317 * 379 * 397 * 2654381797
431,3,5,x^15 + x^14 + 135,2 * 5^2 * 7 * 31 * 43 * 67 * 71 * 191 * 397 * 510101 * 1041841 * 36782920956751
431,3,6,x^18 + x^17 + 13,2^5 * 3^5 * 5 * 7 * 19 * 43 * 67 * 163 * 379 * 397 * 4339 * 5437 * 4766941 * 23839957 * 268879789
