p,e,n,poly,factorization
1627,1,2,x^2 + x + 12,2^3 * 3 * 11 * 37 * 271
1627,1,3,x^3 + x^2 + 6,2 * 3^2 * 43 * 271 * 20533
1627,1,4,x^4 + x^3 + 69,2^4 * 3 * 5 * 11 * 37 * 97 * 271 * 2729
1627,1,5,x^5 + x^4 + 6,2 * 3 * 271 * 1232291 * 5689891
1627,1,6,x^6 + x^5 + 30,2^3 * 3^2 * 7 * 11 * 19 * 37 * 43 * 271 * 19891 * 20533
1627,1,7,x^7 + x^6 + 39,2 * 3 * 271 * 18560613588423474877
1627,1,8,x^8 + x^7 + 98,2^5 * 3 * 5 * 11 * 37 * 97 * 271 * 2729 * 15217 * 230245513
1627,1,9,x^9 + x^8 + 6,2 * 3^3 * 43 * 127 * 271 * 20533 * 235099 * 207085437667
1627,1,10,x^10 + x^9 + 12,2^3 * 3 * 11 * 31 * 37 * 61 * 271 * 21341 * 173531 * 1232291 * 5689891
1627,1,11,x^11 + x^10 + 9,2 * 3 * 271 * 1277 * 2971 * 74383 * 7341247 * 62777709400891
1627,1,12,x^12 + x^11 + 62,2^4 * 3^2 * 5 * 7 * 11 * 13 * 19 * 37 * 43 * 97 * 109 * 241 * 271 * 277 * 2729 * 19891 * 20533 * 74077
1627,1,13,x^13 + x^12 + 34,2 * 3 * 271 * 321206284517 * 1071849014802878354058435173
1627,1,14,x^14 + x^13 + 73,2^3 * 3 * 11 * 37 * 271 * 281 * 25537 * 742981 * 3476999 * 18560613588423474877
1627,1,15,x^15 + x^14 + 42,2 * 3^2 * 43 * 211 * 271 * 20533 * 67891 * 1232291 * 5689891 * 3425616572250191401
1627,1,16,x^16 + x^15 + 115,2^6 * 3 * 5 * 11 * 17 * 37 * 97 * 271 * 2729 * 15217 * 1140353 * 66742993 * 230245513 * 18974769937
1627,1,17,x^17 + x^16 + 7,2 * 3 * 271 * 24889 * 3071924923 * 17951776354667333 * 1757690414779142642671
1627,1,18,x^18 + x^17 + 12,2^3 * 3^3 * 7 * 11 * 19 * 37 * 43 * 127 * 271 * 19891 * 20533 * 235099 * 207085437667 * 18549205708524448807
1627,1,19,x^19 + x^18 + 96,2 * 3 * 271 * 457 * 4743161 * 27202620607 * 3641099889492208553 * 29745108682145546611
