p,e,n,poly,factorization
9091,1,2,x^2 + x + 11,2^3 * 3^2 * 5 * 101 * 2273
9091,1,3,x^3 + x^2 + 7,2 * 3^3 * 5 * 37 * 101 * 367 * 2029
9091,1,4,x^4 + x^3 + 34,2^4 * 3^2 * 5 * 17 * 101 * 2273 * 2430773
9091,1,5,x^5 + x^4 + 25,2 * 3^2 * 5^2 * 11 * 31 * 101 * 4006544975441
9091,1,6,x^6 + x^5 + 3,2^3 * 3^3 * 5 * 7 * 13 * 37 * 101 * 367 * 2029 * 2273 * 908101
9091,1,7,x^7 + x^6 + 6,2 * 3^2 * 5 * 101 * 21617 * 4970684671 * 5254193771
9091,1,8,x^8 + x^7 + 50,2^5 * 3^2 * 5 * 17 * 101 * 2273 * 961633 * 2430773 * 3551462857
9091,1,9,x^9 + x^8 + 37,2 * 3^4 * 5 * 19 * 37 * 101 * 367 * 2029 * 2593 * 3819377401621465213
9091,1,10,x^10 + x^9 + 51,2^3 * 3^2 * 5^2 * 11 * 31 * 101 * 911 * 2273 * 3461 * 2166101911 * 4006544975441
9091,1,11,x^11 + x^10 + 25,2 * 3^2 * 5 * 23 * 101 * 631643 * 1348051 * 4157869 * 79270423 * 597415557377
9091,1,12,x^12 + x^11 + 11,2^4 * 3^3 * 5 * 7 * 13 * 17 * 37 * 101 * 367 * 1789 * 2017 * 2029 * 2089 * 2273 * 906133 * 908101 * 2430773
9091,1,13,x^13 + x^12 + 28,2 * 3^2 * 5 * 53 * 101 * 131 * 7151 * 32371 * 2394893295745003 * 82800210413748818537
9091,1,14,x^14 + x^13 + 19,2^3 * 3^2 * 5 * 101 * 337 * 2273 * 21617 * 4970684671 * 5254193771 * 5638544143 * 297047082781
9091,1,15,x^15 + x^14 + 24,2 * 3^3 * 5^2 * 11 * 31 * 37 * 101 * 367 * 1531 * 2029 * 6763681 * 4006544975441 * 4504921009965653299651
9091,1,16,x^16 + x^15 + 72,2^6 * 3^2 * 5 * 17 * 97 * 101 * 2273 * 3169 * 961633 * 2430773 * 3551462857 * 75887333495947692743682577
9091,1,17,x^17 + x^16 + 45,2 * 3^2 * 5 * 101 * 90917 * 410687 * 489431 * 1527134653163962330027 * 78002664932450763830076559
9091,1,18,x^18 + x^17 + 31,2^3 * 3^4 * 5 * 7 * 13 * 19 * 37 * 101 * 367 * 2029 * 2273 * 2593 * 112249 * 908101 * 5176693 * 971482665403 * 3819377401621465213
