p,r,n,poly,factorization
487,1,2,x^2 + x + 10,2^4 * 3^5 * 61
487,1,3,x^3 + x^2 + 15,2 * 3^6 * 7 * 11317
487,1,4,x^4 + x^3 + 6,2^5 * 3^5 * 5 * 37 * 61 * 641
487,1,5,x^5 + x^4 + 15,2 * 3^5 * 11^2 * 181 * 2573621
487,1,6,x^6 + x^5 + 14,2^4 * 3^6 * 7 * 19 * 61 * 11317 * 12457
487,1,7,x^7 + x^6 + 31,2 * 3^5 * 29 * 156941 * 2937190033
487,1,8,x^8 + x^7 + 63,2^6 * 3^5 * 5 * 37 * 61 * 641 * 28124567281
487,1,9,x^9 + x^8 + 9,2 * 3^7 * 7 * 11317 * 113167 * 39294585613
487,1,10,x^10 + x^9 + 11,2^4 * 3^5 * 11^2 * 61 * 181 * 2573621 * 56133869941
487,1,11,x^11 + x^10 + 15,2 * 3^5 * 23^2 * 1336039 * 1063916382534173807
487,1,12,x^12 + x^11 + 45,2^5 * 3^6 * 5 * 7 * 13 * 19 * 37 * 61 * 73 * 641 * 2293 * 11317 * 12457 * 25849
487,1,13,x^13 + x^12 + 15,2 * 3^5 * 53 * 157 * 29723279 * 721054325519536554079
487,1,14,x^14 + x^13 + 11,2^4 * 3^5 * 29 * 61 * 197 * 156941 * 632591 * 106830109 * 2937190033
487,1,15,x^15 + x^14 + 33,2 * 3^6 * 7 * 11^2 * 181 * 11317 * 2573621 * 3157468317864261727201
487,1,16,x^16 + x^15 + 10,2^7 * 3^5 * 5 * 17 * 37 * 61 * 113 * 641 * 217124449 * 3792849409 * 28124567281
487,1,17,x^17 + x^16 + 16,2 * 3^5 * 1123 * 51307 * 174100369805440646701454993342228321
487,1,18,x^18 + x^17 + 88,2^4 * 3^7 * 7 * 19 * 61 * 11317 * 12457 * 32401 * 113167 * 39294585613 * 411732689707
487,1,19,x^19 + x^18 + 4,2 * 3^5 * 6079952374338064609733 * 391303575692640709925676869
487,1,20,x^20 + x^19 + 113,2^5 * 3^5 * 5^2 * 11^2 * 37 * 41^2 * 61 * 181 * 641 * 27701 * 2573621 * 56133869941 * 13589287708681
487,1,21,x^21 + x^20 + 21,2 * 3^6 * 7^2 * 29 * 43 * 11317 * 156941 * 209581 * 717529 * 2937190033 * 3923710748054356561
