p,r,n,poly,factorization
1873,1,2,x^2 + x + 15,2^5 * 3^2 * 13 * 937
1873,1,3,x^3 + x^2 + 15,2^4 * 3^3 * 7 * 13 * 19^2 * 463
1873,1,4,x^4 + x^3 + 51,2^6 * 3^2 * 5 * 13 * 29 * 937 * 12097
1873,1,5,x^5 + x^4 + 15,2^4 * 3^2 * 11 * 13 * 1119413028751
1873,1,6,x^6 + x^5 + 41,2^5 * 3^3 * 7 * 13 * 19^2 * 79 * 463 * 937 * 44383
1873,1,7,x^7 + x^6 + 58,2^4 * 3^2 * 13 * 32549567 * 1327129740329
1873,1,8,x^8 + x^7 + 46,2^7 * 3^2 * 5 * 13 * 29 * 313 * 937 * 12097 * 19659695017
1873,1,9,x^9 + x^8 + 110,2^4 * 3^4 * 7 * 13 * 19^2 * 463 * 14391478380156918769
1873,1,10,x^10 + x^9 + 37,2^5 * 3^2 * 11 * 13 * 937 * 1119413028751 * 12300401861281
1873,1,11,x^11 + x^10 + 10,2^4 * 3^2 * 13 * 67 * 89 * 89154834341167002940792447441
1873,1,12,x^12 + x^11 + 165,2^6 * 3^3 * 5 * 7 * 13 * 19^2 * 29 * 37 * 79 * 463 * 937 * 12097 * 44383 * 332620691149
1873,1,13,x^13 + x^12 + 110,2^4 * 3^2 * 13^2 * 131 * 7853 * 12664104608143 * 11011856082635990713
1873,1,14,x^14 + x^13 + 69,2^5 * 3^2 * 13 * 127 * 937 * 2213 * 32549567 * 1327129740329 * 153535822613027
1873,1,15,x^15 + x^14 + 130,2^4 * 3^3 * 7 * 11 * 13 * 19^2 * 463 * 5011 * 579036121 * 1119413028751 * 52172329319251
1873,1,16,x^16 + x^15 + 240,2^8 * 3^2 * 5 * 13 * 17 * 29 * 113 * 313 * 449 * 593 * 937 * 12097 * 18049 * 19659695017 * 8203339381297
1873,1,17,x^17 + x^16 + 148,2^4 * 3^2 * 13 * 1021 * 356831 * 63001088327088049681475732276167726644122491
1873,1,18,x^18 + x^17 + 45,2^5 * 3^4 * 7 * 13 * 19^2 * 79 * 463 * 577 * 937 * 2287 * 9109 * 36307 * 44383 * 98929 * 14391478380156918769
1873,1,19,x^19 + x^18 + 45,2^4 * 3^2 * 13 * 191 * 2106454913 * 37435026878413 * 5346237420148929665517636350187697
1873,1,20,x^20 + x^19 + 15,2^6 * 3^2 * 5^2 * 11 * 13 * 29 * 937 * 12097 * 172981 * 200553121 * 873180970841 * 1119413028751 * 12300401861281
1873,1,21,x^21 + x^20 + 59,2^4 * 3^3 * 7^2 * 13 * 19^2 * 43 * 211 * 463 * 32549567 * 1327129740329 * 29334078152383100332115612804263879
1873,1,22,x^22 + x^21 + 41,2^5 * 3^2 * 13 * 23 * 67 * 89 * 937 * 2179 * 5237 * 2023384060297489762475593 * 89154834341167002940792447441
1873,1,23,x^23 + x^22 + 10,2^4 * 3^2 * 13 * 277 * 1469026787896953646711521776063 * 2435306067993986394848206371126228852853
