p,r,n,poly,factorization
4957,1,2,x^2 + x + 11,2^3 * 3 * 7 * 37 * 59 * 67
4957,1,3,x^3 + x^2 + 17,2^2 * 3^2 * 7 * 59 * 8192269
4957,1,4,x^4 + x^3 + 6,2^4 * 3 * 5^2 * 7 * 37 * 59 * 67 * 113 * 4349
4957,1,5,x^5 + x^4 + 5,2^2 * 3 * 7 * 41 * 59 * 331 * 26731 * 1664701
4957,1,6,x^6 + x^5 + 17,2^3 * 3^2 * 7 * 13 * 37 * 59 * 67 * 1889761 * 8192269
4957,1,7,x^7 + x^6 + 2,2^2 * 3 * 7^2 * 59 * 127 * 449 * 8387 * 68279 * 64917119
4957,1,8,x^8 + x^7 + 20,2^5 * 3 * 5^2 * 7 * 37 * 59 * 67 * 113 * 4349 * 301887881639401
4957,1,9,x^9 + x^8 + 15,2^2 * 3^3 * 7 * 19 * 59 * 158617 * 1647253 * 8192269 * 996158899
4957,1,10,x^10 + x^9 + 14,2^3 * 3 * 7 * 11 * 37 * 41 * 59 * 67 * 211 * 331 * 461 * 1951 * 26731 * 289171 * 1664701
4957,1,11,x^11 + x^10 + 68,2^2 * 3 * 7 * 23 * 59 * 419 * 32143 * 28923346669412753914956099677
4957,1,12,x^12 + x^11 + 29,2^4 * 3^2 * 5^2 * 7 * 13 * 37 * 59 * 67 * 113 * 409 * 4349 * 1889761 * 8192269 * 1476224300017
4957,1,13,x^13 + x^12 + 6,2^2 * 3 * 7 * 53 * 59 * 4153734928268918006564751112852879263010817
4957,1,14,x^14 + x^13 + 38,2^3 * 3 * 7^2 * 37 * 59 * 67 * 127 * 449 * 8387 * 68279 * 64917119 * 14832894572341855246693
4957,1,15,x^15 + x^14 + 97,2^2 * 3^2 * 7 * 31 * 41 * 59 * 61 * 331 * 26731 * 915961 * 1664701 * 8192269 * 210423974164146887251
4957,1,16,x^16 + x^15 + 42,2^6 * 3 * 5^2 * 7 * 17 * 37 * 59 * 67 * 113 * 4349 * 301887881639401 * 10721916833026433590531058753
4957,1,17,x^17 + x^16 + 119,2^2 * 3 * 7 * 59 * 103 * 262957 * 81433367 * 8297555807 * 13180846199 * 551026513735590654185101
4957,1,18,x^18 + x^17 + 79,2^3 * 3^3 * 7 * 13 * 19 * 37 * 59 * 67 * 158617 * 1647253 * 1889761 * 8192269 * 996158899 * 1070350867 * 13860769718071
4957,1,19,x^19 + x^18 + 82,2^2 * 3 * 7 * 59 * 23371 * 139749694149758920544941729163509529081853972040662086958598117
4957,1,20,x^20 + x^19 + 14,2^4 * 3 * 5^3 * 7 * 11 * 37 * 41 * 59 * 67 * 113 * 211 * 331 * 461 * 1951 * 2741 * 4349 * 26731 * 289171 * 1288201 * 1664701 * 20648507307976224961
4957,1,21,x^21 + x^20 + 42,2^2 * 3^2 * 7^2 * 59 * 127 * 449 * 2143 * 8387 * 68279 * 8192269 * 64917119 * 24572318527 * 41006449709737 * 101910498986560657
4957,2,2,x^4 + x^3 + 6,2^4 * 3 * 5^2 * 7 * 37 * 59 * 67 * 113 * 4349
4957,2,3,x^6 + x^5 + 17,2^3 * 3^2 * 7 * 13 * 37 * 59 * 67 * 1889761 * 8192269
4957,2,4,x^8 + x^7 + 20,2^5 * 3 * 5^2 * 7 * 37 * 59 * 67 * 113 * 4349 * 301887881639401
4957,2,5,x^10 + x^9 + 14,2^3 * 3 * 7 * 11 * 37 * 41 * 59 * 67 * 211 * 331 * 461 * 1951 * 26731 * 289171 * 1664701
4957,2,6,x^12 + x^11 + 29,2^4 * 3^2 * 5^2 * 7 * 13 * 37 * 59 * 67 * 113 * 409 * 4349 * 1889761 * 8192269 * 1476224300017
4957,2,7,x^14 + x^13 + 38,2^3 * 3 * 7^2 * 37 * 59 * 67 * 127 * 449 * 8387 * 68279 * 64917119 * 14832894572341855246693
4957,2,8,x^16 + x^15 + 42,2^6 * 3 * 5^2 * 7 * 17 * 37 * 59 * 67 * 113 * 4349 * 301887881639401 * 10721916833026433590531058753
