p,r,n,poly,factorization
7349,1,2,x^2 + x + 2,2^3 * 3 * 5^2 * 7^2 * 11 * 167
7349,1,3,x^3 + x^2 + 7,2^2 * 11 * 167 * 6967 * 7753
7349,1,4,x^4 + x^3 + 8,2^4 * 3 * 5^2 * 7^2 * 11 * 29 * 167 * 931169
7349,1,5,x^5 + x^4 + 19,2^2 * 11 * 31 * 41 * 167 * 2295231727931
7349,1,6,x^6 + x^5 + 43,2^3 * 3^2 * 5^2 * 7^2 * 11 * 13 * 109 * 167 * 6967 * 7753 * 12703
7349,1,7,x^7 + x^6 + 2,2^2 * 11 * 167 * 5727943019 * 27506155574129
7349,1,8,x^8 + x^7 + 27,2^5 * 3 * 5^2 * 7^2 * 11 * 29 * 167 * 577 * 5689 * 931169 * 444294817
7349,1,9,x^9 + x^8 + 15,2^2 * 11 * 167 * 6967 * 7753 * 157532253007478999872951
7349,1,10,x^10 + x^9 + 26,2^3 * 3 * 5^3 * 7^2 * 11 * 31 * 41 * 167 * 37781 * 15438689921 * 2295231727931
7349,1,11,x^11 + x^10 + 2,2^2 * 11^2 * 23 * 167 * 17803193 * 102028887780179318584983463019
7349,1,12,x^12 + x^11 + 2,2^4 * 3^2 * 5^2 * 7^2 * 11 * 13 * 29 * 37 * 61 * 73 * 109 * 167 * 6967 * 7753 * 12703 * 931169 * 17703476641
7349,1,13,x^13 + x^12 + 2,2^2 * 11 * 167 * 313 * 67983102851 * 1166414065895216160718537142611727
7349,1,14,x^14 + x^13 + 83,2^3 * 3 * 5^2 * 7^3 * 11 * 43 * 113 * 167 * 24710183 * 5727943019 * 187408589383 * 27506155574129
7349,1,15,x^15 + x^14 + 3,2^2 * 11 * 31 * 41 * 167 * 241 * 6967 * 7753 * 234361 * 2295231727931 * 150613705783688666814601
7349,1,16,x^16 + x^15 + 85,2^6 * 3 * 5^2 * 7^2 * 11 * 17 * 29 * 167 * 577 * 5689 * 931169 * 444294817 * 250234428573180631199376149153
7349,1,17,x^17 + x^16 + 15,2^2 * 11 * 137 * 167 * 621593611 * 1259702825309017 * 674863352910560136973225172155543379
7349,1,18,x^18 + x^17 + 33,2^3 * 3^3 * 5^2 * 7^2 * 11 * 13 * 19 * 109 * 167 * 541 * 6967 * 7753 * 12703 * 167408317 * 30515488957 * 157532253007478999872951
7349,1,19,x^19 + x^18 + 40,2^2 * 11 * 167 * 4751 * 121371351809792938348729454094079 * 6780572018622332129482399779667919
7349,1,20,x^20 + x^19 + 364,2^4 * 3 * 5^3 * 7^2 * 11 * 29 * 31 * 41 * 167 * 37781 * 931169 * 15438689921 * 2295231727931 * 22055345219081 * 385755486003242921
